artist,genre
"Skepta, Boy Better Know",
"Skepta, Lancey Foux",
"Thomas Rhett, Kelsea Ballerini",
Américo Young,
"Bizarrap, Pekeño 77",
Đen,"rap, vietnam, vietnamese, viet, Boring af, v-pop, male rapper, Rapcoustic"
"Keişan, Anıl Piyancı",
"Keişan, Khontkar",
"Đen, Lynk Lee",
"Đen, Hậu Vi",
"Darius & Finlay, Adam Bü, Max Landry",
Alcolirykoz,"Colombia, hip hop, medellin, rap, rap colombiano, spanish, Hip-Hop, Hip Hop Latino, hiphop, aranjuez"
Amiral,
"El Fecho RD, Ceky Viciny, Musicologo The Libro, Yomel El Meloso, Nino Freestyle",
"Marconi Impara, Darell, El Alfa, Pusho, Jon Z",
"Diamond la Mafia, Amenazzy, Lyanno",
Srbuk,"pop, eurovision song contest 2019, Eurovision Song Contest, Eurovision, Eurovision 2019, ESC, ESC 2019, armenia, armenian female vocalists, Armenian"
"Boy Wonder CF, Tito ""El Bambino""",
"buller, GLOBBY, El Chilli, Gray",
CHTHONIC,"Symphonic Black Metal, black metal, melodic black metal, taiwanese, metal, symphonic metal, taiwan, Melodic Death Metal, folk metal, Extreme Metal"
"YSY A, OroDembow",
Darkiell,
אושר ביטון,
"P-Hot, Way-G, Dreamhigh",
"Will Smith, DJ Khaled",
Mena Massoud,"Soundtrack, Canadian, Disney, egyptian, Musica de Pelicula, disneymusic, aladdin, Mena Massoud"
Tiah,"hiphop, rap, hungarian"
"Dr Vades, Blanco",
B Ray,vietnamese
Punxgoaran,
Kuselofte,"party, pop, norwegian"
"MARS, Karpe, Arif, Unge Ferrari",
"Ringnes-Ronny, Kaptein Hook, Legendene",
Yokez,
"Illslick, DM",
"Marco Mares, Nicole Zignago",
Hedvig,"thrash metal, heavy metal, German metal"
"SICKOTOY, Minelli",
Alberto gambino,"reggae, Hip-Hop, spanish hip-hop, spanish, hip hop, raggamuffin, rap, spanish reggae, ragga, dancehall"
"Natos y Waor, Miguel Campello",
"Carlos Right, Juan Magán",
"CA$HANOVA BULHAR, ICY L",
"CA$HANOVA BULHAR, Labello, TK27",
"Emilia, DENIS TEOFIKOV",
Nebezao,russian
Bobby Chen,"piano, taiwan, liszaj radio"
AYA A.K.A PANDA,"j-pop, pop, rap, Hip-Hop, japan"
"Cazzu, Duki, Neo Pistea, YSY A",
"Santiago Cruz, Andrés Cepeda",
"La Secta AllStar, Eddie Dee",
Tony Dize,"Reggaeton, spanish, latin, tony dize, my reggaeton1, latino, puerto rico, Colombia, latin pop, WY Records"
"Randy, De La Ghetto",
ONEFOUR,"drill, rap, Hip-Hop, Australian drill, australia, trap, Aussie drill, Grime, hip hop, sydney"
"Costa Gold, Haitam",
"V:RGO, EMIL TRF",
"V:RGO, Shizo",
"V:RGO, Maria Ilieva",
"Itzo Hazarta, Homelesz",
"Itzo Hazarta, Qvkata DLG",
"Itzo Hazarta, Beloslava",
"Mascota, D-Trax, Itzo Hazarta",
"Itzo Hazarta, Butilko, YAYA",
"Itzo Hazarta, Bobo",
"Gery-Nikol, Бандата на ръба",
"Tony Kakkar, Neha Kakkar, Young Desi, Tanishk Bagchi",
"Neha Kakkar, Dhvani Bhanushali, Ikka, Tanishk Bagchi",
"Guru Randhawa, Neha Kakkar, Tanishk Bagchi, Panjabi MC",
"Nakash Aziz, Inno Genga",
The Local Train,"india, rock, pop rock, indie rock, Hindi, indian rock, Pop-Rock, Hindie, delhi"
"Guru Randhawa, Vee",
"Mehtab Virk, Starboy Music X",
"草屯囝仔, 玖壹壹 春風",
朱浩仁,
許孟哲,
"Magashegyi Underground, Beck Zoltán",
"Viktor Sheen, Renne Dang",
"Hugo Kafumbi, Jimmy Dickson, Viktor Sheen, Mooza, Lvcas Dope",
Volbeat,"heavy metal, metal, rockabilly, elvis metal, danish, hard rock, rock, groove metal, alternative metal, rockabilly metal"
"Zookeepers, Clara",
"SKII6, Cledos, ibe",
Chorale,"dance, eurodance, finnish, trance, techno, electronic, Suomi, eurotrance, finland, 00s"
"Burry Soprano, Mert",
"Steven Pineda, Nassir Chahin, Yogi",
Los Rodriguez,"Rock Argentino, rock, Rock en Espanol, Spanish Rock, spanish, argentina, rock en español, pop, spain, 90s"
Kimbo,"switzerland, Schweiz, children's, swiss rap, swiss rapper"
Xenia Ghali,"pop, Greek, greece, Eurovision Song Contest 2017 Jury Members"
Ornatos Violeta,"alternative rock, portuguese, rock, alternative, Portugal, ska, pop, Portuguese music, Musica Portuguesa, Funk Rock"
"Ornatos Violeta, Gordon Gano",
Asena,"bellydance, arabic, Oryantal, turkish, Oriental, percussion, turkey, kot, pop, female vocalists"
Tamara Todevska,"Macedonian, pop, Eurovision, female vocalists, Eurovision Song Contest, ESC, singer, macedonia, MP3, top 500"
S!sters,"pop, germany, Eurovision Song Contest, german, ESC, mixed-latin-euro pop, Eurovision, eurovision song contest 2019, german germany, Eurovision 2019"
Nevena Bozovic,"pop, serbian, Eurovision 2019, Eurovision Song Contest, Eurovision, ESC, Serbia, eurovision song contest 2019, Kosovo, eurovision in concert 2013"
Ester Peony,"pop, Romanian, romania, Eurovision, Eurovision Song Contest, ESC, Romanian Pop, Eurovision 2019, eurovision song contest 2019, romanian female vocalists"
Roko,"hard rock, hair metal, Glam Metal, pop, german, 80s, AOR, german rock, 80s metal, melodic rock"
Kobi Marimi,"pop, eurovision song contest 2019, Eurovision Song Contest, Israel, hairy chest, ESC, Eurovision, ESC 2019, Eurovision 2019, israel eurovision representatives"
slowthai,"Grime, Hip-Hop, rap, hip hop, trap, post-punk, UK hip-hop, british, trap rap, UK hip hop"
"Samuel Heron, Tony Effe",
"Samuel Heron, Lo Stato Sociale",
"Samuel Heron, TY1",
"JP THE WAVY, RIRI",
Essemm,"hungarian hip-hop, rap, hungarian, Hip-Hop, garazs, electronic, electronica"
Hypnosis Mic -D.R.B.- (Fling Posse),"jp, rap, hypmic"
"Dalyb, bizza, mirez",
"De Fellas, roselilah, Frsh, Blow, Geechi, Brasco",
"Jermaine Niffer, Djaga Djaga, Kempi",
"James Watss, Zefanio",
Forsvarets Stabsmusikkorps og Sarpsborg Kammerkor,
"Sheena Ringo, ヒイズミマサユ機",
"Eric Gadd, Fricky",
Ushera,
"Roshelle, Don Joe",
Canova,"italian, eurodance, itpop, indie, indie rock, singer-songwriter, pop, indie pop, 90s, female vocalists"
"Prodigio, G Son",
Sir Scratch,"portuguese, Hip-Hop, hip-hop tuga, rap, Musica Portuguesa, hip hop"
Luís Severo,"portuguese, indie pop, folk, indie, 2010s pop, singer-songwriter, 10s, 2010s, portuguese male vocalists, 10s pop"
"Phoenix Rdc, Tom Enzy",
"KREAM, Eden Prince",
"Kali, Magiera, Włodi",
Nadia Nakai,"south africa, Hip-Hop, booba"
Zayo,
Những Đứa Trẻ,"vietnamese, punk, alt-rock, alternative rock, indie rock, vietnam, vietnamese rock, rock, indie, blues"
"Zayo, Karlo",
"Movits!, Herbert Munkhammar",
"Cheat Codes, Danny Quest, Ina Wroldsen",
"Lola Indigo, Maikel Delacalle, The Rudeboyz",
"Lola Indigo, The Rudeboyz",
"Lola Indigo, Nabález",
"Sin Boy, Antonis Rigas",
"Hot Shade, Mike Perry, Mika Zibanejad",
"Jumpa, Moe Phoenix, Capital T",
"Iratus, Tom Dzik",
"LIAMOO, Steerner, Hechmann",
"Robin Kadir, Simeon, Mwuana, Jamzey",
"Yisa Yu, 李治廷",
Marco Antonio Solís,"Marco Antonio Solis, mexico, spanish, Romantica, mexican, pop, latin, latin pop, los bukis, juan gabiel"
"宋楚琳, 馬念先",
"Gavin D, FIIXD, YOUNGOHM",
"Digga D, KO",
"Digga D, Aystar",drill
Los del Fuego,"los del fuego, argentina, latin, cumbia, muy buenos tenas amigos"
"Maciej Zielinski, De Su",
"Margaret, The Voice Of Poland 2015 Finalists",
"Various Artists, Sarah Klang",
"P.A.T., Separ",
"Alba Reche, Natalia Lacunza, Julia Medina",
"Famous Oberogo, Miki Núñez, Sabela",
"Adolf Fredriks Musikklasser, Stockholms Musikgymnasium",
Sofia Källgren,"swedish, pop, swedish female singers, scandinavian, nordic, Sweden, Swedish Pop, Scandinavian Girls, 17 08 1970, folk"
"Adolf Fredriks Ungdomskör, Adolf Fredriks Flickkör",
Lill Lindfors,"swedish, female vocalists, Bossa Nova, jazz, 60s, scandinavian, finnish, swedish jazz, nordic, svenskt"
"Barnens favoriter, Barnmusik, Svenska barnsånger",
Adolf Fredriks Ungdomskör,"Classical, swedish, choral, choir, juvenile choir, child choir"
"Tomas Blank, Göteborgs Symfonietta",
"Sergei Barracuda, Smack, Pil C",
CHANYEOL,"k-pop, Korean, exo, Ballad, Kpop, pop, alternative, exo tag, ost, love at first listen"
The 2 Johnnies,"irish, comedy, ireland"
"Rauf & Faik, MELALI BEATS",
Tom Jones,"pop, oldies, classic rock, male vocalists, rock, british, 70s, 60s, welsh, soul"
Michael Wong,"C-pop, chinese, pop, cpop, mandarin, male vocalists, malaysian, Asian, singer-songwriter, piano"
"ILLSIGHT, Mauton",
"D-Double, Sevn Alias",
Fama el Marciano,
"Wisin & Yandel, Maluma",
José Afonso,"portuguese, singer-songwriter, fado, Portugal, folk, intervention, political, 60s, musica de protesto, Intervencao"
"Wisin & Yandel, Miky Woodz",
"Wisin & Yandel, Zion & Lennox",
"Wisin & Yandel, Farruko",
Cecilio G.,"trap, rap, spanish, hip hop, outsider, spain, Hip-Hop, cloud rap, barcelona, pop rap"
"Martin Garrix, Julian Jordan","electronica, dance, dutch, club, Progressive House"
JohnnyBug Chen,
Selma Björnsdóttir,"pop, female vocalists, icelandic, iceland, 00s, eurovision in concert 2017, favourites from eurovision, 90's Eurovision, Icelandic Female Vocalists, princess tiana"
Bobbysocks,"pop, norwegian, Eurovision, Norway, norsk, female vocalists, Eurovision Song Contest, duos, Girl Groups, Norge"
Anna Odobescu,"pop, Eurovision Song Contest, ESC, Eurovision, Moldova, Eurovision 2019, Moldovan, eurovision song contest 2019, ESC 2019, female vocalists"
Euroband Feat Fridrik Omar & Regina,
PAENDA,"pop, austrian, Austria, synthpop, Eurovision Song Contest, ESC, Eurovision, female vocalists, dance, electronica"
Yohanna,"pop, icelandic, Eurovision, female vocalists, iceland, Eurovision Song Contest, soul, Ballad, eurovision 2009, chillout"
Oto Nemsadze,"georgia, pop, Eurovision Song Contest, Eurovision, ESC, georgian, Eurovision 2019, eurovision song contest 2019, georgian male vocalists, ESC 2019"
Conchita Wurst,"Eurovision, pop, austrian, Austria, white music for white people, white powder, moderastcore, brown music for pink people, racism in music sucks, bonehead"
D-mol,"montenegro, pop, Eurovision Song Contest, tango, Eurovision 2019, Eurovision, ESC, ESC 2019, eurovision song contest 2019"
"Rohff, Niro",
"Rohff, Leck",
"Rohff, Guirri Mafia",
"Rohff, Nassi",
"LX, Maxwell, Fatal",
"Soulé, C Cane",
Fannar Guðni,
"Josh A, iamjakehill",
Thien Phuong,vietnamese female vocal
"Pitbull, Rhea",
"Yanno, Puri",
Quentin40,"rap, italian, trap, hip hop, italo rap, hip house, italian rap, Acilia"
"Pedro Capó, Alicia Keys, Farruko",
"Henkie T, Dezz",
"Jordan Miles, Lijpe, Adje",
Mohammad Assaf,"palestine, pop, arabic, Palestinian, oud, arabic pop, Middle Eastern, libya"
"Saif Amer, Mahmoud El Turky",
Elmuanna,
Balqees,"yemen, arabic pop, uae, pop, Yemeni Singer, emirati, arabic, yemenu music, female vocalists, united arab emirates"
Zayed Al Saleh,
T-Pain,"rnb, Hip-Hop, rap, hip hop, Dirty South, T-Pain, r&b, pop, soul, american"
Ramy Ayach,"arabic, arabic pop, lebanese, Arabian, Lebanon, pop, All, Middle Eastern, Oriental, male vocalists"
Mustafa Al Rabeii,iraq
"Majid Almohandis, Saham",
Hala Al Turk,"arabic, kids, arabic pop, arabic tunes, Bahraini"
Badr Al Sh'aefany,
Adham Nabulsi,"jordan, middle east, arabic, x factor arabia"
Fahad Alsaad,
"Mustafa Al-Abdullah, Ali Jassim",
WATEVA,"estonian, electronic, estonia, los angeles, Nasty Bits"
"SXTEEN, Poke",
"María Escarmiento, Noelia Franco",
"Damion Frost, Sabela",
"1.Cuz, Einár, Dree Low",
"Tony Dize, Ken-Y",
"Nine Chen, Shi Shi",
Fuat,"Turkish Rap, rap, Hip-Hop, turkish, hate speech, All, ceza, Officially Shit, Royal Bunker, hardcore hiphop"
"Alan Walker, Trevor Guthrie",
"Lil Nas X, Cardi B",
"BTS, Charli XCX",
"j mena, Cazzu",
"Felp 22, Rauw Alejandro, Duki",
"Mambo Kingz, DJ Luian, Anuel AA, KAROL G, Arcangel",
"Duki, Vicentico, La Bomba de Tiempo",
"Pilar Pascual, Santiago Saez",
"Dante Spinetta, Neo Pistea",
"Bizarrap, Axel Fiks",
"Midel, Seven Kayne",
"Ufo361, Data Luv",
"Kalazh44, Capital Bra, Samra, Nimo, Luciano",
"Dardan, Eno",
"KC Rebell, Gringo",
"Milonair, Bonez MC",
"Leon Machère, Kay One, Tilly",
"Olexesh, CALO",
Ashley O,"pop, Miley Cyrus, Black Mirror, female vocalists, fictional, electro-pop, electropop, dance pop, TV Series, legend"
"Don Diablo, Jessie J",
"Duki, YSY A, Neo Pistea",
"League of Legends, BOBBY, Mako, The Glitch Mob, The Word Alive",
"Igor Galdino, MC Koringa",
"Big Fish, Nitro, Nerone",
"Mostro, Nick Sick",
"Sido, YONII, BEKA",
"LX, Maxwell, Gzuz",
Blanco Brown,"country, pop, trap, Hip-Hop, United States, hip hop, country rap, Trailer Trap, linedance"
"Flume, London Grammar",
"Hayden James, Nat Dunn",
"Dopebwoy, SRNO",
"Kezah, Freddy Gladieux, Squeezie",
"100 Blaze, Koba LaD",
D.A.V,"Progressive metal, guitar virtuoso, instrumental metal"
"Ninho, Niro",
Uriah Heep,"hard rock, classic rock, Progressive rock, rock, 70s, british, heavy metal, Uriah Heep, Progressive, psychedelic"
"Galin, Azis",
"Mihaela Fileva, ToTo H",
"J Balvin, Bad Bunny, Mr Eazi",
"Luísa Sonza, Pabllo Vittar","Pabllo Vittar, Luisa Sonsa"
"Gloria Groove, IZA",
"Vitão, Mc Davi",
"Yasmin Santos, Marília Mendonça",
"Emicida, Majur, Pabllo Vittar",
"Pineapple StormTv, César Mc",
"Agnes Nunes, Xamã",
"Major Lazer, Anitta",
"Jovem Dex, Neves, Hash Produções",
Péricles,"samba, Pagode, brazilian, brazil, mpb, vocal, brasil, male vocalists, male vocalist, Sawlive"
"Maneva, Gabriel Elias",
"MC Kevin o Chris, Vitor Canetinha",
"Daniel Caesar, Brandy",
"Supergaande, RUGGED",
"Jebroer, Paul Elstak, Dr Phunk",
"Lil Baby, Future",
"G-Eazy, Tyga",
"Daniel Caesar, John Mayer",
"Elvana Gjata, Capital T",
"Denise Rosenthal, Mala Rodríguez",
"Anonimus, Marvel Boy, Pablo Chill-E, KEVVO, Juanka",
"Bryant Myers, Alex Rose",
"Urba y Rome, Lyanno, Zion & Lennox",
"Almighty, Rauw Alejandro, Lyanno, Myke Towers",
"El Futuro Fuera De Orbita, Pablo Chill-E",
"Milly, Farruko, Sech, Miky Woodz, Gigolo Y La Exce",
Sarita Lorena,"netherlands, pop, Brazilian Female Vocalists, europe 2022, beste zangers 2022"
"Daniel Kvammen, Eva Weel Skram",
"R.Tee, Anda",Korean
okeiokei,
"Amuly, PRNY, Ian, Azteca",
"ChocQuibTown, Becky G",
"GoodLuck, DJ Ganyani",
"Calin, Viktor Sheen",
"Konex, Kamil Hoffmann, Nik Tendo",
"LX, Bonez MC",
"LX, Maxwell, Sa4",
Max Herre,"german, hip hop, reggae, german hiphop, Hip-Hop, deutsch, soul, singer-songwriter, pop, male vocalists"
"LX, Maxwell, Sa4, Gallo Nero",
"Azad, Samra",
"LX, Maxwell, Estikay",
"Albert Dyrlund, Sidney Lee, Jesu Brødre",
Paradise Hotel 2019,
"Branco, Stepz",
"Carmon, Jamaika",
Emil Lange,
"Azet, Zuna, RAF Camora",
"Azet, Zuna, Miami Yacine",
"Dardan, Bausa, reezy",
"Azet, Zuna, Nash",
"Sho Madjozi, Ycee",
"Sjava, Buhlebendalo",
"Alfred García, Pavvla",
"Alfred García, Carlos Sadness",
"Alfred García, Santi Balmes",
"DELLAFUENTE, Novedades Carminha",
"Yera, Juan Magán, Lola Indigo, De La Ghetto",
"Juan Magán, Deorro, MAKJ, YFN Lucci",
"Digital Farm Animals, Becky G",
"Denom, Ayax y Prok",
Julia Bergwall,"pop, indie, electronic, Sweden, Swedish Pop, Electro Pop, female vocalists"
De To Musketerer,
"Baby Bino, ATL PETE, Michael Williams",
"El Alfa, Doble T & El Crok, El Jefe",
El Tonto,"Dominican, dominican republic, dembow, dominicano, rap dominicano, trap dominicano"
RobGz,"puerto rico, latin"
"Secreto ""El Famoso Biberon"", Farruko",
"J Alvarez, El Alfa",
"Los Rivera Destino, Benito Martinez",
Suur Papa,"rap, Hip-Hop, Eesti, estonian, eesti hip-hop, European Hip-Hop, ehh, estonian hip hop, eesti hip hop, estonian hip-hop"
"G.E.M., AIR",
The Mousses,"indie, Garage Rock, indie rock, alternative, thai, vintage rock, Thai Indie"
"CYANIDE, OG SMITH, NICECNX",
"Chris Viz, Young Vene",
Marta Soto,spain
"Petri Nygård, Erika Vikman",
"ibe, MELO",
"Naps, Heuss L'enfoiré",
"Dosseh, Maes",
"Nekfeu, 2zer, Mekra",
"Kevin Roldan, Ayo Jay",
"Gente De Zona, Silvestre Dangond",
"Rich The Kid, YG",
"Nekfeu, FRAMAL, Doums",
"Vladimir Cauchemar, Vald",
"Nekfeu, BJ The Chicago Kid",
"Squeezie, JOYCA",
"Jul, Heuss L'enfoiré",
"Jul, Vald",
"Naps, Lacrim",
"Jul, TK",
"Naps, Mister You",
"100 Blaze, RK",
"Naps, AM La Scampia",
"Mister You, Lacrim",
"Naps, Rohff",
"OBOY, Aya Nakamura, Dopebwoy",
"Naps, Kalif Hardcore",
"Naps, Sofiane, Dika, Kalif",
"Unknown T, AJ Tracey",
K-Trap,"UK Drill, rap, hip hop, drill, UK, Grime, Hip-Hop, UK hip hop, british, english"
"T MULLA, Hardy Caprio",
"Tion Wayne, Swarmz",
"Becky Hill, WEISS",
"Stefflon Don, Lil Baby",
"CamelPhat, Jake Bugg",UK
"HEDEGAARD, Matt Hawk",
"Miley Cyrus, Mark Ronson",
The Kingdom Choir,
Malka,"Brutal Death Metal, Slamming Brutal Death Metal, shoegaze, dream pop, post-rock, finnish, mexico, psychedelic, indie, trance"
"Landy, Jul",
"Landy, Heuss L'enfoiré",
"Landy, Marwa Loud",
"Landy, Naza",
Brulux,
"Saske, DJ PaCo",
"Noizy, SNIK",
"Elettra Lamborghini, ChildsPlay",
"Mente Fuerte, Young Montanas",
Manos,"death metal, grindcore, german, punk, old school death metal, comedy, thrash metal, grindcore-death metal, death thrash metal, trash-core"
"Mecna, Sick Luke",
SOMI,"jazz, soul, female vocalists, k-pop, Rwanda, Kpop, Korean, american, Somi, pop"
"Sinan-G, Summer Cem",
"BTS, Juice WRLD",
"GENERATIONS from EXILE TRIBE, THE RAMPAGE from EXILE TRIBE",
D.O.,"exo, k-pop, Korean, pop, Kpop, acoustic, rnb, punk rock, Korea, male vocalists"
"BTS, Zara Larsson","crossover, pop, collaboration, Korean, cross-over"
"NCT DREAM, HRVY","pop, dance, fresh, k-pop, korean music, Kpop, love song, Sweet Song, teenager, good song"
"Ravid Plotnik, Jimbo J",
"Ravid Plotnik, Sima Noon",
"Diplo, Cam",
"Guru Randhawa, Nikhita Gandhi, Sachin-Jigar",
"Jasbir Jassi, Badshah, Dhvani Bhanushali, Tanishk Bagchi, Jassi, Shyam Bhateja",
"Sidhu Moose Wala, R Nait",
"Mika Singh, Kanika Kapoor, Ikka, Raaj Aashoo, Dj Emenes Mib, Vicky, Hardik",
"Sukriti Kakar, Prakriti Kakar, Mellow D",
DHARIA,"romania, dance, eurodance, Romanian, balkan pop, bulgaria, eastern europe"
"Tanishk Bagchi, Jubin Nautiyal",
Nikk,"electronic, russian, instrumental hip-hop, techno, Hip-Hop, kosmo-hip-hop"
Papon,"Hindi, Soundtrack, lush, Indian, beautiful, All, soothing, Assam, bollywood, Asian Fusion"
"Daniil, Yung Nigo Drippin'",
"Sturla Atlas, Auður",
TwickBeats,
"Unge Ferrari, Newkid",
Dětský sbor Camerata,
Johny Machette,"rap hip-hop czech, rap"
Sam Martin,"folk, pop, House, electronic, deep house, american, underground house, under 2000 listeners"
Adel Ebrahim And Mohamed Al Shehhi,
"Abdullah Alshahe, Haya Ahmed",
Majid Almohandis,"iraqi, iraq, Saudi"
Hassan Alattar,"kuwaiti, arabic, khaliji, khaleeji"
Bander Bin Oweer,
Essa El Waad,
Yosra Saouf,
Jassem Mohammed,
Abdul Majeed Abdullah,"arabic, Saudi, pop, Middle Eastern, khaliji, saudi arabia, Arabian, saudi arabian, arabic pop, saudi-arabian"
علي جاسم ومحمود التركي ومصطفى العبدالله,
"فلاح المسردي, عناد المسردي",
Esraa El Aseel,
Yasser Abd Alwahab,"arabic, iraqi, iraq"
"Tristam, Braken","Drum and bass, electronic, canada, dubstep, goated"
Lele Blade,"rap, hip hop, Naples, Hip-Hop, napoli, trap, italian rap, neomelodica, napoletana"
"Emis Killa, Nayt",
"Lele Blade, Luche",
"Masaki Suda, Aimyon",
"Tomoya Nakamura, Haruka Kinoshita",
Azaran Ma,"thai, thailand"
Haruka Kinoshita,
"Ghetto Kids, Mad Fuentes, Guaynaa",
"Bizzey, SFB",
Numidia,"rap, Hip-Hop, Psychedelic Rock, Stoner Rock, dutch, pop, Progressive rock, electric blues, All, blues rock"
"Glades, Lijpe",
"MocroManiac, Sevn Alias",
"SXTEEN, Mula B",
Delany,"melodic rock, hard rock, heavy metal, melodic hard rock, davy vain, Lana Lane, metal, dutch, female vocalists, AOR"
"Fmg, BKO",
"CHO, Sevn Alias",
"Red Band, Ninet Tayeb",
M¥SS KETA,"electronica, glitch hop, italian, Italy, wonky, uk bass, experimental hip hop, milano, glitch-hop, techno"
"Jul, Mula B",
"DODO, Jairzinho, Chip Charlez",
"Caza, SXTEEN",
Bernt Hulsker,
"Ezio Oliva, Andy Rivera",
"Henriguez, Annukka",
"Kosso, Dorentina",
"Momi, Jayboogz",
"Vic9, Hef",
"Nafthaly Ramona, Hansie, James Watss",
Jessica Simpson,"pop, female vocalists, dance, Jessica Simpson, country, female, american, 90s, teen pop, beautiful"
"Rod Stewart, Michael Bublé",
Waltteri Torikka,"opera, finnish, finland, male vocalists"
Ismail Mubarak,"Saudi, arabic, khaliji, khaleeji"
"Wilkinson, Karen Harding",
"Eno, SAMY",
"Eno, S4MM",
Kevin Abstract,"Hip-Hop, hip hop, rnb, alternative rnb, rap, pop, pop rap, art pop, brockhampton, alternative hip-hop"
"Henry Jackman, Matthew Margeson",
Saif Nabeel,"iraq, iraqi, world, arabic, khaleeji, arabic pop, pop, persian fusion, composer"
Abu,"abu, rap, black metal, singer-songwriter, USBM, switzerland, brazil, egyptian, raw black metal, male vocalist"
شبل الدواسر,
Nassif Zeytoun,"arabic pop, syria, arabic, pop, middle east, male vocalist, Syrian, my top songs"
فلاح المسردي,"shelat, Saudi"
MC HotDog熱狗、ESO瘦子,
"Milow, Matt Simons",
"schafter, Żabson",
"Mlodyskiny, schafter",
"KęKę, Grizzlee",
Smolasty,"poland, rnb, r'n'b, disco polo"
"Kizo, Tymek",
Johnny Mathis,"oldies, 60s, pop, male vocalists, lounge, easy listening, johnny Mathis, jazz, christmas, american"
"SælirBois, Venjulegir Gaurar",
Cor Veleno,"rap, hip hop, Hip-Hop, italian, chill906, underground hip-hop, lounge, Jazz Hop, alternative rap, dance"
"Nashley, MamboLosco",
Rafael Allmark,
Tareq Al Harbi,
Nawal,"comoros, comorian, pop, reggae, africa, african, kuwait, gulf, you are welcome in poland, female vocalists"
"Yasser Abd Alwahab, Haider Nabeel",
Eissa Al Marzouk,
Mashael,"arabic pop, pop, arabic, Oriental, saudi arabia, khaliji"
Emna Fakher,arabic tunes
"Einár, ADAAM",
"Juice, Einár",
"Dani M, Einár, Simon Superti",
"Ozzy, Timbuktu",
"Hogland, KIDDO",
Lance & Linton,swedish male vocalists
Rozh,"swedish, Sweden, kurdistan, kurdish"
"Winati, Moonshine, BELLMAN, Louise CS",
"Snow Boyz, Arif, Unge Ferrari",
"Linda Vidala, Cherie Mwangi",
"Konex, Kamil Hoffmann, Fobia Kid",
"Konex, Kamil Hoffmann, Hasan",
"Smack, Marger",
"Smack, Blacks, Little Dee, Safone, Tchagun, Capo Lee",
Willem,"breaks, Hip-Hop, dutch, nederhop, Neue Deutsche Welle, trance, german, electronic, Hard Trance, All"
"Smack, Discarda",
Snow Boyz,hip hop
"DIAMOND MQT, YOUNGOHM, FIIXD, Younggu",
"F.HERO, Maiyarap",
Mon Monik,"thailand, thai"
"BUMKEY, D Gerrard",
"Maiyarap, Ben Bizzy",
หนามเตย สะแบงบิน,
"Massaka, Anıl Piyancı, Sansar Salvo, Dr Fuchs, Canbay, Wolker, Şanışer, Rota, Hayki, Yener Çevik, Tekmill, Defkhan, Sirdav, Diablo 63",
"Şehinşah, Onur Betin",
"Bilal Sonses, Reynmen",
Rozz Kalliope,"turkish, rap, Turkish Rap"
"Aspova, Tanerman",
