artist,genre
Spens,"rap, Hip-Hop, Bulgarian rap, bulgarian, Gangsta Rap, old school, gangsta, bulgaria, bulgarian hip hop, BG rap"
DJ Flex,"House, club, Reggaeton, good, heartbroken, United States"
Mickey Shiloh,rnb
Terrible Sons,
Ciaran McMeeken,
"Jake Paul, Chance Sutton, Anthony Trujillo",
"DJ Snuskelusk, Balkan Power",
Vegard Vers,
R.E.D.D.,"ska, EL SALVADOR"
Fredrik Eklund,
Tor Kjetil Espedal,
Real Ones,"norwegian, folk, indie, indie folk, country, pop, Norway, All, forget kenya this is norway, overrated"
Nasrii,
Mork,"black metal, Norwegian Black Metal, metal, Norway, Symphonic Black Metal, norwegian, Brazilian Black Metal, brazilian, doom metal, atmospheric"
Magnus Berg,"blues rock, Garage Rock, rock n roll"
"Arshad Maimouni, Arif",
"Wilhelmina, S.a.k.",
DeepFrost,"dance, electronic, Progressive"
Bassen Music,
Bca,
Marcelo Gabriel,
"Snow Tha Product, Play-N-Skillz",
HUELLA BOLIVIA,
"Arcangel, De La Ghetto, R.K.M & Ken-Y",
Verónica Ávila,
Jacky Chang,
Kurt Fick,
"Ysanygo, marciano",
Btwn Us,
"Kurt Fick, Jacky Chang",
"DJ Luane, Mecha, Rhian Ramos",
"Maymay Entrata, Edward Barber",
Liveloud Worship,
"crwn, Clara Benin",
Ollie Green,"Leeds, sos, tonight, exclusive, scarborough, Ollie Green, Terri-ann, Light On, Leeds Music, Terri ann"
Łydka Grubasa,"rock, polish, alternative, debilcore, crossover, olsztyn, Nu-metal, polish vodka style, zuo, punk"
"Daniel Pemberton, Gareth Williams",Daniel Pemberton
"Hase, KęKę",
"Radio Slave, Tuff City Kids",
Carsky,"polish, electronic, alternative, polskie"
"Beatbombers, SLOW J",
Alexander Search,"electronic, rock, Contemporary, piano, salvador sobral, south african, fernando pessoa"
"Whee In, Jeff Bernat, 비오",
"Dorada, El Vega, Jadel, OMAR XERACH, Cris Hernández, Paula Robles, Paula González",
"Varo, Txema Benítez",
Adonde Boy,
St Woods,"folk, indie, spain, singer-songwriter"
AronChupa,"dance, electronic, swedish, Sweden, humour, pop-dance club, EDM, hiphop, hip hop, House"
"Sarayma, Los Rebujitos",
Sandro Rey,
"Recycled J, Maka",
Jessica Hernandez and the Deltas,"rock, soul, pop, detroit, female fronted, United States"
Simon & Co,
Innesi,swedish
Bell Mothander,
"Erik Linder, Evelina Olsén",
"JRL, Jonny Rose",
Fritjof,
Bob Seger,"classic rock, rock, singer-songwriter, 80s, soft rock, Bob Seger, 70s, american, heartland rock, hard rock"
"Moses Pelham, GLASHAUS",
"Dzeko, Brynn Elliott",
陳建瑋,"taiwan, taiwanese"
秦四風,"jazz fusion, jazz, movie soundtrack"
"Naxxos, Young Animal Hearts",
Heinz Goldblatt,"instrumental, piano, spotify, contemporary classical, relax, composer, chill, ambient piano, modern classical, fake artist"
問樂團,
"ARTY, Eric Nam",
二本貓,
Zeynep Özyılmazel,"turkey, turkish"
Frapan,"rock, Grunge, Alternatif"
Jehan Barbur,"jazz, female vocalists, acoustic, turkish jazz, singer-songwriter, turkish, vocal jazz, turkish alternative, Smooth Jazz, All"
Bora Gencer,
The Chamanas,"indie, mexico, female vocalists, latin, pop, folk, world, rock mexicano, 10s"
Wonki,
"Istanbul Trip, Heja, Sam, Xir",
"Umut Doven, Canozan",
İsmet Nedim,turkish
Luciano Michelini,"Soundtrack, jazz, italian, easy listening, composers, composer, lounge, orchestral, film, All"
THRDL!FE,"House, deep house, Chill House, beach house, tropical house"
"Swift, Inch",
Pratt & McClain,"rock, 80s, pop, classic rock, brazilian, brasil, brazil, rock nacional"
Dennis Waterman,"cheesy, All, spotify"
Ghetto Vanessa,"electronic, experimental, electro"
"Jhené Aiko, Chris Brown",
"The-Dream, Fabolous","rnb, r&b, male vocalists, urban, Hip-Hop, songwriter, hip hop, The-Dream, soul, pop"
"Trae Tha Truth, T.I., Dave East, Tee Grizzley, Royce Da 5'9"", Curren$y, Shelley FKA DRAM, Snoop Dogg, Fabolous, Rick Ross, Chamillionaire, G-Eazy, Styles P, E-40, Mark Morrison, Gary Clark Jr.",
"Natos y Waor, ReCycled",
"Carnage, THIRTY RACK",
Maestro Fresh Wes,"Canadian, rap, Hip-Hop, Canadian Hip-Hop, golden age, hip hop, canadian rap, old school rap, 80s, canadian hip hop"
Susan Aglukark,"folk, Canadian, pop, female vocalists, folk pop, inuit, canada, ethnic, native american, pop rock"
Los Coperos,
Miguel Bernal,
Vital Remains,"death metal, Brutal Death Metal, Technical Death Metal, metal, black metal, american, Blackened Death Metal, old school death metal, satanic death metal, american death metal"
"Moja Reč, Sergei Barracuda",
Nederen Forældre,
Tobias TKB,
Zanno Otis,
"Bryan Kearney, Plumb",
HeartBeat Station,
Angelika Vee,"trance, USA, female vocalists, female, underrated, Romanian Pop, United States, Moldova, born in Moldova, fabricat in moldova"
"Stella Jang, Kisum",
Incredible Bongo Band,"funk, instrumental, jazz, soul, bongo, 70s, funky, deep funk, rock, breakbeat"
"M¥SS KETA, RIVA",
Curt Reynolds,UK
"Bokun, Quebonafide",
Penny Necklace,creative commons
"Novedades Carminha, Alba Galocha",
Gustav Horsak,
"Troy Ramey, Vanessa Hudgens",
"BOL4, 20 Years of Age",
Faruk Sabanci,"trance, electronic, uplifting trance, progressive trance, melodic trance, club, dance, dj, electronica, turkish"
BOGA,
"Swift, Littlez",
Lemony Kravitz,
Mecal,
"Nonpalidece, Brinsley Forde, Flabba Holt",
Jimblah,"Aussie Hip-Hop, hip hop, Broome, western australia, Hip-Hop, australian, aboriginal, Oz Hip Hop, indigenous, australian hip hop"
Eduardo Muchacho,
"Noah Slee, MELODOWNZ",
L8LOOMER,"rnb, hip hop"
"Tourist, Ardyn",
"Gill Chang, Aviella",
"Slip-On Stereo, TRQS",
"Johnny Good, Jay Sean",
Ant Antic,"electropop, austrian, uk bass, alternative rnb, indietronica, indie pop, downtempo, Indietronic, art pop"
"Lomepal, 2Fingz",
"Bhaskar, Silva",
"Xamã, Rap Box",
"Fly, Sebastian Yatra",
DJ Will22,
"BaianaSystem, Omulu",
"Vesgol, Lipa",
Dani Robert,
Roger Melo,
JDSYN,rnb
Wayvee,"trap, chill trap, chill, under 1000 listeners, soundcloud, chilltrap"
"CyHi The Prynce, ScHoolboy Q",
Felicia Barton,"American Idol, soul, female vocalists, pop, underrated, rnb, r&b, lidarr, ROBBED"
Ácido Pantera,"electronic, Colombia, technocumbia"
Gatoblanco,"Movimiento del Ruido, rock, Rock Pop, Colombia, Rock colombiano, pop, pop rock, Depeche Mode, U2, Rock en Espanol"
"Machinedrum, Rosie Lowe",
"VR/NOBODY, Calin",
"The Officials, someone",
Warren,"zouk, Zouk Love, zouk rnb, kizomba, francais, afrobeat, english, Ali angel, marvin, french guiana"
Alpha,"trip-hop, downtempo, electronic, chillout, electronica, ambient, trip hop, lounge, q-pop, kazakh"
"Rozenberg, Ezzet",
Erick Mujica,
Hak Baker,"folk, rap, soul, acoustic, singer-songwriter, indie, hip hop, rnb, Hip-Hop, Grime"
WAVESBYJUNGLE,
"Sente, Serine Karthage, Alika",
"David Garrett, Royal Philharmonic Orchestra, Franck van der Heijden",
Simón Poxyran,argentina
Bus Vipers,"electronic, alternative, australia"
Jon and Roy,"Mellow, folk, acoustic, canada, reggae, Canadian, folk rock, Beach, Home collection, relax"
"Steven Universe, Patti LuPone, Deedee Magno Hall",
Buendia,"Colombia, folk, indie pop"
Bone Thugs-N-Harmony,"Hip-Hop, rap, Gangsta Rap, hip hop, rnb, Cleveland, midwest rap, G-funk, bone thugs-n-harmony, Ohio"
Antonio Lulic,
Kammerkoor Head Ööd Vend,choir
"JYT, MAFFI",
Arjen Antisankarit,"Hip-Hop, rap, finnish, finland"
"Amixem, youtunes",
"Lomepal, LOST",
Ohplai,
JOUR,
Heaven,"Horrorcore, hard rock, heavy metal, underground hip-hop, AOR, synthpop, rap, melodic rock, 80s, russian rap"
"Lomepal, Superpoze",
Davodka,"Hip-Hop, rap, rap francais, french rap, underground hip-hop, underground rap, french, french hip-hop, rap concret, free palestine"
Half an Orange,"electronic, indie, pop, electropop, alternative pop, synthpop, alternative, american, USA, United States"
"Bodega, Alex Lima",
"Chima Ede, CE$",
"Kende, Anna Naklab",
"Dexter, LGoony",
"SAMY, Nimo",
"SAMY, XATAR, SSIO",
"Moguai, Younotus, Nico Santos",
"Helena Paparizou, Tamta",
"Antti Paalanen, Haaven",
Waxx,"rock, german, Female fronted metal, heavy metal, france, female fronted, germany, ambiant rock, pop covers, German metal"
Hare Squead,ireland
"Alberico, Ciuffi Rossi",
Gianni Il Malvagio,
Molinette Cinema,"alternative, mexico, Banda mexicana, df"
Simón León,"mexico, BANDA, Norteno, coahuila, REGIONAL MEXICANO, torreon"
"MC Hariel, Pedro Lotto",
Boxland,
"Max Freegrant, Chris Willis",
Flite,"Drum and bass, liquid funk, electronic, dancefloor drum and bass, jungle, chill, american, United States, virginia, dnb"
Just-5,"poland, pop, polish, boysband, boyband, polskie"
Friendless,"electronic, House, australia, club"
The Façade,singapore
"Snakehips, Shelley FKA DRAM",
"Antonio Fidel y Los Navegantes, Manolo Garcia, Quimi Portet",
Pole Siblings,
范安婷,"chinese, indie, singer-songwriter, female vocalists, taiwan"
"Damas Gratis, Fidel Nadal",
"UNIIQU3, YungKiidd",
Warr!or,
"Steven Universe, Susan Egan, Tom Scharpling",cartoon
Dhi Ribeiro,"female vocalists, mpb, samba, pop, singer-songwriter, brasil, brazil, Pagode, brazilian, brazilian music"
"Canabision, Johny Alen",
Claudio Bastardo,rap
"KLUB, Carlos Vives, Macaco, Néstor Ramljak, Los Auténticos Decadentes",
Siri Nilsen,"singer-songwriter, folk, norwegian, female vocalists, norsk, Norway, pop, indie folk, singer songwriter, All"
tais.,
Itä-Hollola Installaatio,"finnish, indie rock, Lo-Fi, finland, noise rock, 2010s"
"Prinssi Jusuf, Kube, VG+",
"Avanae, Mia",
"Sami, Sadiq",
Los Amantes De Lola,"Rock en Espanol, rock mexicano, 80s, rock, rock en español, All, mexico, latin, new wave, alternative"
Taylor,"trance, folk, electronica, dubstep, All, folk rock, folk-rock, dub techno, classic rock, minimal"
"Smjörvi, Hrnnr",
"Feed Me, Kill The Noise, Anjulie",
Lea in the Mix,
JJ Barrado feat. Ayako,
Digital Phaze,
Tora,"experimental, new wave, eurobeat, electronic, yugo wave, post-punk, electro, ex-yu, chillwave, Post punk"
Mandy Harvey,"folk, jazz, singer-songwriter, indie, american, cdbaby, female vocalists"
"Varry Brava, Carlos Sadness",
HEDDA & LINE,
Marc Spence,"UK, to tag, electronic superhighway"
"Yaşar Gaga, Serkan Kaya",
"Rave Radio, Joe Kosky",
"Mandragora, Groovaholik",
Millionaire,"alternative rock, rock, belgian, alternative, Belgium, Stoner Rock, experimental, indie, noise rock, stoner"
Jack Wins,"electronic, pop, dance, dutch, netherlands"
"Don L, Leo Justi",
Clockartz,"hardstyle, rawstyle, italian, experimental, orchestra, Hard Dance"
"Conro, Disero, ALICE FRANCE",
"Simon Field, SverreV",
Rudo Brody,
Noven Belleza,
Yoo Ha Jung,"relaxing, soothing, kindie, Korean"
"Lunice, Denzel Curry, J.K. The Reaper, Nell",
Quarteto 1111,"Progressive rock, portuguese, Portugal, rock, Pop-Rock, under 2000 listeners, psychedelic, latin, classic rock, Progressive"
"Rayden, Sidecars",
Casasola,
"Pyramids, Pato Pooh, Lamix, Jireel",
LAS,"britpop, british, indie, rock, indie rock, alternative, liverpool, 90s, 80s, jangle pop"
Familjen Sigfridsson,
Tracy Irve,"swedish, pop, indie pop, Sweden"
Lee Hyori,"k-pop, Korean, dance, pop, female vocalists, Kpop, Hip-Hop, Lee Hyori, Asian, rnb"
T-Brown,
Kulkid,"indie, french, electronic, House, deep house, france"
"Seda Sayan, Yasin Keleş",
Oğulcan Nihat,
LIV'n'G,
"Hannah Williams, The Affirmations",
Paula Abdul,"pop, 80s, female vocalists, dance, 90s, american, rnb, paula abdul, female vocalist, funk"
Ephrem J,"bachata, Curacaoan, papiamento"
Alejandra Feliz,"bachata, latin pop"
MASAF,chile
Oh Boy,"5432fun, electronic, hyperpop"
"Tex, Don & Charlie",
Frequencerz,"hardstyle, electronic, Frequencerz, jumpstyle, netherlands, the netherlands, dutch, spotify, under 2000 listeners, lesser known yet streamable artists"
Tritom,"soul music, pop, pop brasileiro"
Supercombo,"indie rock, indie, brazilian, rock, powerpop, alternative rock, alternative, brasil, pop rock, rock brasil"
Kaivon,"electronic, chillwave, future bass, american, electronic superhighway, United States, los angeles, funk_add_to_lidarr_batch_14"
Anjulie,"pop, female vocalists, Canadian, rnb, canada, dance, female vocalist, r&b, 00s, singer-songwriters"
"CHUNG HA, Nucksal",
La Pankina Krew,
Big Effe,
Dungeon Monsters,
"Aija Andrejeva, Alex",
Googie Rene,"jazz, soul, funk, swing, United States, los angeles, oldies, soul jazz, drjazzmrfunkmusic"
"CAJOR, Lunayru",
Kuuk,"Hip-Hop, Norway, Artists I have seen Live, norwegian, 2CHAINZ, minimalistic, girls who ruined hip-hop"
Urbano Prodigy,
Nadide Sultan,"pop, Turkish Pop, fantezi, dance, turkish, female vocalists, melancholic, arabesque, Turkish dance, arabesk"
The Only Ones,"new wave, punk, power pop, punk rock, british, 70s, rock, the only ones, england, london"
Regina Belle / Steve Cole / George Duke,
Bauhaus,"post-punk, Gothic Rock, new wave, Gothic, goth, 80s, british, rock, darkwave, goth rock"
Trio Ayacucho,"andina, Peru, huayno, musica andina, Andean music"
Saurom,"folk metal, Power metal, Spanish Metal, juglar metal, spanish, heavy metal, metal, spain, fantasy, fantasy metal"
"Xcese, Iván Nieto, Natos y Waor",
Lambchop,"Alt-country, indie, americana, Nashville, kickasstic, singer-songwriter, pay attention, Recommended, alternative, folk"
Television,"post-punk, new wave, proto-punk, punk, rock, art punk, punk rock, 70s, new york, american"
Ziggy Ramo,"alternative, pop, Hip-Hop, rap, Aussie Hip-Hop, australia, hip hop, Aussie hip hop, alternative hip hop, alternative hip-hop"
The Chi-Lites,"soul, funk, Smooth Soul, rhythm and blues, rnb, 70s, Chicago Soul, oldies, chicago, The Chi-lites"
"Wyles, Architechs",
"Freeform Five, Ali Love",
Epicentro,"indie, latin, hip hop, Progressive rock, political, underground, Potoco discos"
"Steven Universe, Michaela Dietz",
KATLA,"post-rock, Post-Metal, iceland, doom metal, icelandic, metal, post rock, sludge metal, rock, atmospheric rock"
Eldis,"finland, All"
Ryan,"pop, trance, trip-hop, k-pop, alternative rock, heavy metal, indie rock, triphop, electronica, polish"
"Royce & Tan, Madeleine Wood",
Ugo,"Gangsta Rap, jazz, french, instrumental, experimental, france, italian, saxophone, clarinet, percussion"
ALC und Band,
Halleluwah,"icelandic, pop, iceland"
AB Soto,"dance, queer, urban, latino"
"Salomón Beda, Jósean Log",
Ruud Houweling,"singer-songwriter, folk, All, virally yours, under 100 listeners, dutch, acoustic, netherlands, cloudmachine, the netherlands"
Haas,"emo, punk, screamo, diy, skramz"
Parasoma,
Sandra Reemer,"dutch, Nederlandstalig, 70s, female vocalists, Eurovision, met, interesting name, seen live before it was too late, Asian Antics, under 2000 listeners"
Pirulo y la Tribu,"Pirulo Y La Tribu, Soy Antillano"
Karolina Artymowicz,"alternative, folk, piotr krasko w swojej mazurskiej posiadlosci"
"Jasmine Thompson, Sabrina Carpenter",
"Vincent Blake, Lucas Estrada, Stu Gabriel",
"Ace, Chico",
Donnez,"dansband, swedish, Sweden, dancehall, svensk, Dansbandskampen"
"Sako Isoyan, Irina Makosh",
Holly Lou,
Ipat Arch,
Hugo Kant,"trip-hop, downtempo, Hann with Gun, nu-jazz, nu jazz, french, trip hop, electronic, jazz, chillout"
Face Kontrol,
Emir Ersoy,"calypso, salsa, turkey, Turkce, turkiye, Istanbul, cuban salsa, turkish calypso, Turkish Salsa, turkce salsa"
Lauren Wood,"soul, female vocalists, Smooth Jazz, jazz, Soundtrack, rock, american, Lauren Wood, rumba, female soul vocalists"
Nick De La Hoyde,rnb
Vergüenza Ajena,All
Poncho K,"rock, Spanish Rock, punk rock, spanish, Rock Urbano, rock español, rock en español, spotify, Poncho K, rock de autor"
Mir Fontane,"rap, Hip-Hop, new jersey, american, United States"
Kardajala Kirridarra,"folk, australian, electronic, hip hop, australia, dance, world, mudburra, indigenous, aboriginal"
"Johny Alen, Matiah Chinaski",
"Black Angels , Cristian Gallardo",
"Black Angels , C-Funk",
"Vladimir 518, Katarzia",
BABA,"electronic, k-pop, ireland, pop, techno, spanish, girl group, underrated, female vocalists, Kpop"
Youdas,
Welinton Quiw,
Nan2 el Maestro de las Melodias,
"DJ Flex, Shatta Wale, Uk Boga",
"Taipan, Taïro",
Rié,pop
"Party Favor, Njomza, FKi 1st",
Since November,"indie, pop, finnish, finland, finnish indie, spotify"
Tior,
"Blank & Jones, Zoe Dee",
Nitroday,"pop, j-pop, j, japan"
TRIPLANE,"J-rock, rock, japanese, JPop, anime, male vocalists, pop rock, triplane, jrock, melodic rock"
Chick Corea And Trondheim Jazz Orchestra,"contemporary jazz, jazz"
Romantic Fellas,"synthpop, pop, electronic, romantic"
Partypatrullen,
Danger Mouse,"Hip-Hop, mashup, electronic, hip hop, rap, american, new york, alternative hip hop, remix, alternative"
"Filthy Gears, Mc Vapour",
Res_Co,
Chuck Brown and the Soul Searchers,"funk, Go-Go, soul, DC, Chuck Browon e The Soul Searches, All, 70s, USA, american, r&b"
Nath Brooks,
Rayene,
"SDP, Adel Tawil",
Stay Tuned,"scandinavian, pop, danish, dutch, nordic, dansk, kids, Melodi Grand Prix"
JoostSpeeltSpellen,"Parodies, dance"
"NaithZirk, Mickey Shiloh",
"Nio Garcia, Juhn, Farruko, Baby Rasta, Bryant Myers, Darkiel, Casper Magico, Darell, Lary Over",
"Beteo, Bedoes",
"SOVI, Anya Pergin",
"Jazzamor, Roland Grosch",
Melisa Whiskey,"rnb, soul, rhythms and blues, pop, rythms and blues"
"Dollar Selmouni, FERNANDOCOSTA",
Cuarteto del Bueno,
Johny Alen,
David Ponce,
啟程合唱小組,
icyball 冰球樂團,
Mercedes Bentso,"Suomirap, finnish, seen live ohyes"
X3m,"underground hip-hop, Hip-Hop, rap, punk, serbian, underground rap, russian, All, Punk-Rock, hip hop"
Subin,"k-pop, Korean, balada, pop, female vocalists, Ballad, Korea, south korea, balad"
"Danny Paz, El Villano, The Jota C",
"Anyone/Cualkiera, El Arkeologo, Dee Jay Z-Kruel",
Rosi Peloni,
Bon Lui,
"Pierre Henry, Michel Colombier","Avant-Garde, electronic, experimental, french, psychedelic, electronica, alternative rock, avantgarde, musique concrète, france"
"Logic?, Castro",
Beranger,
"Chilam, Xu Qiu Yi",
Lea Salonga w/ Brad Kane,
"Matter Halo, Nadin",
Ida Hallquist,pop
YVES,"Loona, k-pop, rnb, Korean, pop, yves, electropop, House, female vocalists, hip hop"
"Io e la tigre, Slat",
