artist,genre
Gerson Main,"BINGOBALLERS, pop, boring, singer-songwriter, dutch, suriname, Nederlandstalig, i hate that last.fm does not let me remove recommendations, Weird Hip Hop, hipster keng"
Willem Barth,"nederlands, dutch, Nederlandstalig, Willem Barth"
Lucas & Gea,
Bouke,"dutch, old school, lazy, male vocalists, gimmick, flauw, elvis, linedance king, lukewarm, soulful beats"
KeKe Wyatt,"rnb, soul, r&b, keke wyatt, female vocalists, pop, tyrese, 00s, avant, beauitful ballad"
William Ryan Fritch,"ambient, experimental, Classical, folk, american, acoustic, electronic, electronica, Soundtrack, contemporary classical"
Natalie Marchenko,"dance, pop, saxophone, trance, All, spotify, germany, Natalie Marchenko, drjazzmrfunkmusic"
Hege Øversveen,"Norway, country, norwegian, Country-Pop, country-rock, Norge, voice norway"
Lillestrøm Musikkorps,
Ekstasis Kaf,
"Kronno Zomber, Zarcort, Nery Godoy, Itown",
"Caetano Veloso, Gilberto Gil, Ivete Sangalo","electronic, latin, pop, dance, brazilian, mpb, female vocalists, Ivete Sangalo, female vocalist, Black"
La Montra,Latin Urban
Los Mojarras,"Peru, Surf, rock, rock peruano, guatemala, hard rock, folk rock, Rock en Espanol, Fusion, Rock Fusion"
Righturn,
Lord Finesse,"Hip-Hop, underground hip-hop, rap, DITC, hip hop, new york, east coast rap, underground rap, East Coast, bronx"
Kobieta z Wydm,"indie, electronic, alternative, polish, indie electronic, art pop, indie electronics, piotr krasko w swojej mazurskiej posiadlosci"
"Kuba Knap, O.S.T.R., Numer Raz",
Banda de Cornetas y Tambores Santisimo Cristo de las Tres Caidas,
"Maricarmen, German Barrera",
Tabernaklets kör,
Astrix,"psytrance, psychedelic, trance, goa, psychedelic trance, electronic, full on, israeli, full-on, Goa Trance"
Evil Conduct,"Oi, Skinhead, street punk, streetpunk, punk, punk rock, netherlands, dutch, working class, loud"
"Andrea, Otilia, Shaggy, Costi",
Chiwoniso,"zimbabwe, female vocalists, african, africa, world, mbira, World Music, female vocalist, Gramusel en Afrique, folk"
Leftfield,"electronic, techno, electronica, dance, chillout, House, Progressive House, trip-hop, british, dub"
Christy Nockels,"christian, worship, praise & worship, female vocalists, praise and worship, contemporary christian, christian rock, All, praise, Passion"
Furkan Soysal,"electro, club, trap, turkish, EDM, Apaçi rising, Turkish roots"
Andrew Rayel,"trance, progressive trance, uplifting trance, electronic, melodic trance, moldovian, pop, timeline music, dance, Anthem Trance"
The Alchemist,"Hip-Hop, rap, producer, hip hop, instrumental hip-hop, dj, underground hip-hop, west coast, Alchemist, instrumental hip hop"
Gentleman's Dub Club,"dub, reggae, ska, Grime, Hip-Hop, spotify, UK, under 2000 listeners, english, 8 stars"
Jeremy Shayne,
"Mylene Cruz (Herizen Guardiola), Nasir Jones as Mr. Books, Justice Smith as Books",
Bridget Kearney,"singer-songwriter, folk, indie, USA, indie folk, female vocalists, us"
Original Cast of Amélie,"Musical theatre, american, Broadway, musicals"
DJ Cassidy,"dance, electronic, Disco, soul, party, rnb, funk, r&b, dj, american"
Memphis La Blusera,"blues, Rock Argentino, argentina, blues rock, Spanish Rock, Latin Rock, blues-rock, Buenos Aires, Blues Argentino"
Los Antiguos,"doom metal, stoner metal, heavy metal, Stoner Rock, argentina, Sludge, metal, stoner, rock, heavy rock"
Escape the Fate,"post-hardcore, screamo, emocore, hardcore, emo, metalcore, rock, american, alternative, hard rock"
Gustavo Pena El Príncipe,"uruguay, folk, abya yala, nuestramerica, juntacadaveres"
Majo Solís,
Gene Loves Jezebel,"Gothic Rock, post-punk, new wave, goth, 80s, Gothic, rock, glam rock, goth rock, british"
Katarro Vandaliko,"punk rock, argentina"
"Johann Pachelbel, Music Lab Collective, Valentina Lisitsa",
Daniela Ginestar,
Weathers,"Sludge, indie, stoner, rock, indie pop, alternative, pop, alternative rock, pop rock, indie rock"
Daley,"soul, rnb, british, pop, jazz, male vocalists, r&b, love at first listen, Neo-Soul, Blue-Eyed Soul"
Brooklyn and Bailey,
Benjah,"Christian Rap, reggae, Island Soul Rock, rap, american, hot 95 9, christian, Cross Rhythms, under 2000 listeners"
Andie Case,"indie, rock, pop, singer-songwriter, independent, Acoustic Rock, alternative, acoustic pop, indiecoustica"
The Dream Academy,"new wave, 80s, british, pop, dream pop, alternative, folk rock, rock, synthpop, pop rock"
Letters to Lions,"indie, rock, indie rock, australian"
Viki Miljkovic,"turbofolk, Serbia, serbian, pop-folk, folk, pop, Oriental, balkan pop, turbo-folk, Narodna"
the feelers,"rock, New Zealand, Kiwi, nz, alternative rock, All, pop rock, Garage Punk, alternative, pop"
Night Moves,"synthpop, indie pop, indie, Minnesota, indie rock, new wave, USA, american, alternative, psychedelic"
"Gers Pardoel, Sef",
"Lettuce, Nigel Hall",
Magnum Ophus,
Pyrodox,
CROSS GENE,"k-pop, Korean, pop, boyband, male vocalists, Kpop, dance, cross gene, Korean Pop, j-pop"
"Mike Mago, Dragonette",
Next,"rnb, 90s, soul, thrash metal, Hip-Hop, next, pop, r&b, r and b, male vocalists"
Heartless Bastards,"Garage Rock, indie rock, female vocalists, rock, indie, blues rock, american, 00s, alternative, female vocalist"
"Leellamarz, TOIL, Paloalto",
Judit,
Andreas Mattsson,"indie, swedish, pop, Sweden, male vocalists, nordic, Swedish Pop, singer-songwriter, indie pop, scandinavian"
"Lérica, Danny Romero, Keen Levy",
Vicci Flame,
Aneesh Chengappa,
"Sebastian Ingrosso, Tommy Trash, John Martin",
Snowman,"alternative, australian, alternative rock, experimental, polish, post-punk, indie rock, post-rock, ambient, Experimental Rock"
"SiDizen King, The Moth & The Flame",
Exquirla,"post-rock, Progressive rock, Flamenco, spain, Post-Metal, spanish, rock, experimental, Flamenco rock, Rock Progresivo"
Michael Ohlsson,"rock, pop, heavy metal, hard rock, Swedish Pop, AOR, Swedish Metal, melodic rock, swedish hard rock, swedish rock"
"Satin Jackets, Niya Wells",
Onyedi,"turkish, turkey"
"Bubituzak, Gaye Su Akyol",
George Dalaras,"Greek, folk, rebetiko, world, Giorgos Dalaras, greece, Dalaras, George Dalaras, entexno, World Music"
Cuesta Loeb,"shoegaze, female vocalists, indie, alternative rock, 10s, us, USA"
Lake South,
"Texas Drew, Dani Rae Vaughn",
L.A. VanGogh,hip hop
"Flakes, cehryl",
New Venusians,"rnb, soul, Neo-Soul"
Tall Friend,"indie pop, indie, rare sads, rare sad girl"
BINK,G-funk
"Fourth, Biggie BK",
Alpenglow,Bangladeshi Rock
Kyle Lionhart,All
Chloe Campbell,"acoustic, indie, emo"
"Pusha T, Mako",
BONES UK,"industrial rock, blues rock, alternative rock, rock, electronic, female vocalists, UK, british, england, Garage Rock"
"Raps On The Run, FANN",
"DJ Parafa, Zelena",
"AP Dhillon, Gurinder Gill, Gminxr, Shinda Kahlon, Various Artists",
Bruxinha Catarina,
Larissa Luz,"electronic, experimental, brasil, brazil, female vocalists, Bahia, larissa luz, afrofuturismo brasileiro"
"dwilly, Emilia Ali",
Phlux,
King Faro,
"Salomón Beda, Vicente Garcia",
"Jeivy Dance, G Black",
Keaton Henson,"folk, acoustic, singer-songwriter, melancholic, british, Mellow, indie folk, indie, slowcore, male vocalists"
Hillsong en Español,"spanish, spanish christian"
Close to Infinity,"eesti laul 2017, estonian"
Teppo Vapaus,indie rock
"Rose, Kate Garné",
Eminence,"groove metal, thrash metal, death metal, metalcore, metal, trance, House, Progressive House, electronic, brasil"
"Chris Nolan, Charlie Charles",
"Campanella, Yoshie Nakano",
"Niykee Heaton, Migos, OG Parker",
Las Hermanas García,"folk, latin, mexico, mexican, boleros"
"Dr. Kater, Je Zus",
Jords,"rap, hip hop, pattern up, UK"
"Ken Loi, Sam Tinnesz",
Emir Hermono,indonesian indie
"One Path, Cruz Cafuné, Choclock, Ellegas",
Graham Preskett,"Soundtrack, Toonstruck, instrumental, Classical, good, exotica, library music, Library"
Moana Karaoke,american
"Aminux, Don Bigg",
DAISY,"pop, hardcore, swedish, jazz, indie pop, dance, finnish, industrial hardcore, female vocalists, Surf"
Marius,"electronic, dance, pop, Romanian, marius, ex-Akcent, NON Records, All, House, mnogotoch"
Thomas David,"singer-songwriter, baroque, Austria, Classical, early music, book review"
Moonshine Man,
Lucero Ríos,
Dj Anderson Santos,
Ruben Young,
Indica,"finnish, rock, female vocalists, pop, pop rock, poprock, Gothic, Gothic Rock, symphonic metal, psytrance"
"Mihka!, Kyoto Black",
Exotic Toy,"france, electronic"
"Wilkinson, Issey Cross",
Nicos,"new age, chillout, instrumental, World Music, world, lounge, Greek, greece, Chillout Bar, ambient"
"Souloho, Sir Trill, Mr JazziQ, Busta 929",
"Nufrain, UZI",
"BAY6IX, LALA",
"DJ Antoine, Timati, Grigory Leps",
Johnny Olas,
Dedublüman,"rock, alternative rock, turkey, turkish, turkiye, turkish rock"
Kasper Leisner,
"Jala Brat, Tory Lanez",
Leemet Onno,"eesti laul 2017, estonian"
Solid Base,"eurodance, dance, swedish, 90s, female vocalists, male vocalists, electronic, euro-house, rap, old school"
Grey Fries,
"Lamin David, StreetJam",
TeZATalks,"electronic, alternative, american, rock, pop, electropop, indie, female vocalists, USA, UK"
"morten, Marvin Game, AL Kareem, Mister Mex, Chima Ede, Lü Rique, ROBO, Mauli, Holy Modee, RAF Camora",
"Prince Royce, Gerardo Ortiz",
Allysa Nelson,"instrumental, ambient, piano, chill, calm, relax, calm vibes"
Fstvlst,"Garage Rock, indie, art, indie rock, almost rock barely art, jenny, FSTVLST"
William Roud,New Zealand
Gizpel,"Lo-Fi, electronic, dream pop, indie rock, indonesia, rock, ambient, indie, indie pop, shoegaze"
"Wxrdie, 2pillz",
Jalisse,"Eurovision, italian, Italy, female vocalists, All, Eurovision Song Contest, pop, spotify, italian female vocalists, under 2000 listeners"
COALAMODE.,japanese
Takao Kisugi,japan
Lyves,"female vocalists, electronic, indie, pop, rnb, downtempo, british, experimental, alternative, singer-songwriters"
Cameo,"funk, 80s, soul, rnb, dance, cameo, Disco, male vocalists, r&b, american"
"Rittz, Mike Posner, B.o.B",
Wim Mertens,"contemporary classical, minimalism, piano, Classical, instrumental, minimalist, belgian, modern classical, neoclassical, ambient"
Zayde Wølf,"indie, alternative, american, pop, crossover, indie pop, pop rock, electronic rock, animals, alternative pop rock"
"D. Imman, Luksimi Sivaneswaralingam",
Flove,
Idesia,"soul, Neo-Soul, hip hop, trance, r&b, electro, rnb, funk_add_to_lidarr_batch_30"
"Need Music, Alejandro Fuentes",
"Deepdink, Battisti",
Hanne Leland,"pop, female, female vocalists, Norge, norwegian female vocalists, europe 2021, europe 2020"
"Negros, Alina Vargas",
Cuchillazo,"chill906, rock, Peru, indie, rock peruano, Rock Latino, Stoner Rock, alternative rock, alternative, All"
Leklein,"pop, Eurovision, Objetivo Eurovision 2017, esto es ESPARTA, objetivo eurovision"
"Pappo Barber, Marcianeke",
Avalanch,"Power metal, heavy metal, Spanish Metal, metal, spanish, Progressive metal, spain, progressive power metal, españa, hard rock"
Banda Pagador de Oruro,"bolivia, folk"
"The Get Down Brothers (Skylan Brooks, Tremaine Brown, Jr., Jaden Smith, Justice Smith & Shameik Moore)",
Neo Beats,
Urbana Legion,"pop, rock, brasil, brazil, brazilian, rock nacional"
Crash Cars,
David Lee Murphy,"country, david lee murphy, modern country, country rock, cowboy country, Illinois, singer-songwriter, USA, twang, modern"
Dylan Schneider,"country, pop"
"MED, Blu, Madlib, MF DOOM",
Stray From The Path,"mathcore, hardcore, chaotic hardcore, metalcore, grindcore, hardcore punk, rapcore, american, chaotic metalcore, metal"
"DJ Rell, Rick Ross",
Dave Hazen,
"Danny Fernandes, Josh Ramsay, Belly",
LUNAZ,
Real Life,"new wave, synthpop, 80s, pop, australian, synth pop, electronic, new romantic, 80's, All"
"Richard Wagner, Budapest Symphony Orchestra, György Lehel",
The Growlers,"surf rock, psychedelic, Lo-Fi, psychedelic surf, Garage Rock, rock, Psychedelic Rock, Surf, indie rock, beach goth"
Ave Negra,"costa rica, surf punk, punk, rocanrol"
Sarah Vaughan,"jazz, female vocalists, blues, vocal jazz, jazz vocal, soul, american, Sarah Vaughan, oldies, Need to Rate"
Kelly Valleau,"guitar, acoustic, fingerstyle, guitar virtuoso, fingerstyle guitar, Canadian, spanish guitar"
Other Lives,"indie, folk, indie folk, alternative, indie pop, american, indie rock, piano, oklahoma, melancholic"
Saxon,"heavy metal, NWOBHM, hard rock, metal, New Wave of British Heavy Metal, classic rock, british, Power metal, 80s, rock"
Shane Carruth,"ambient, Soundtrack, Avant-Garde, minimalistic, movie score, electronic, minimalism, score, american, composer"
CitySingler,
Matty Lincoln,"electronic, australia, All, minimal, melbourne bounce, bounce"
Lymbyc Systym,"post-rock, instrumental, electronic, experimental, ambient, electronica, american, post rock, arizona, indietronica"
Ambient Jazz Ensemble,"jazz, ambient, electronic, nu jazz, contemporary jazz, you are welcome in poland, chillout, electronica, experimental, instrumental"
"Lisa Stansfield, Ian Devaney, Andy Morris","pop, soul, female vocalists, 80s, 90s, british, Lisa Stansfield, rnb, UK, dance"
"Andrea Bocelli, Édith Piaf",
Wantaways,"pop, alternative"
Hizy Stone,
Emily & Justice,
Ecstatic,"chillout, psychedelic, dutch, netherlands, chill, goa, Goa Trance, hardstyle, the netherlands"
Mora-Nisse,"juantxi, swedish"
"Mika Vainio, Ø",
The Cult,"hard rock, rock, Gothic Rock, 80s, classic rock, post-punk, british, alternative rock, heavy metal, alternative"
Tower Of Power,"funk, soul, jazz, Fusion, funky, 70s, jazz-funk, jazz funk, groovy, tower of power"
Lars Pager,
"Mark Keali'i Ho'omalu, Kamehameha Schools Children's Chorus",
"Lord Esperanza, Majeur Mineur",
Quad City DJ's,"pop, dance, Hip-Hop, 90s, hip hop, miami bass, USA, quad city djs, United States, rap"
König Arthur,
Talaboman,"deep house, electronic, idm, Sweden, Balearic Beat, techno, House, downtempo, experimental, minimal"
Eric Burdon & the Animals,"classic rock, 60s, rock, Psychedelic Rock, psychedelic, blues, blues rock, british, Progressive rock, eric burdon"
SharaX,"undertale, electronic, Team Fortress 2, remix, Five Nights at Freddys, tf2, All, FNAF"
"Ntò, Lucariello",
"Hraach, Armen Miran","deep house, Melodic House"
Kyle Neal,"acoustic, folk, singer-songwriter, los angeles, LA"
LeakyTunezNL,
Babis Tsertos,"All, greek traditional, Need to Rate, spotify, musique-grecque"
"Danny Bryant, Walter Trout",
"Futurecop!, DWNTWN",
"Nikos Hatzopoulos, The Union From Koronida In Naxos",
Paschalis,"All, Greek, spotify"
"Joshua Redman, Aaron Parks, Matt Penman, Eric Harland",jazz
Pashalis Terzis,"Greek, Laika, greece, bouzoukia, TERZIS, traditional, ethnic, male vocalists, lesser known yet streamable artists, Europe"
Maskatesta,"ska, All, mexico, 00s, 3rd wave ska, 10s, mexican"
L'Equipe Du Son,"nu disco, House, All, dance, funk, electronic, indie, Retro, Disco, electro"
"La Matatena, Desorden Público",
Chris Schweizer,"trance, Tech trance, uplifting trance, electronic, argentina, TRANCE MAX, psytrance, progressive trance, argentinian, dance"
Jung In&Gary,Korean
Café del Mar,"chillout, lounge, ambient, electronic, downtempo, cafe del mar, chill, café del mar, relax, easy listening"
"DIKKE, Chardy, Freddie Konings",
"Ramón, Victoria Nadine",
Luisao,Luisaito Company
"Kany García, Camilo",
"VALORANT, Grabbitz",
"Young Stunna, Nkulee501, Skroef 28",
"Gio Melody, RICTA, FoReal",
"Gio Melody, Dirty Harry",
"Shehab, Jaadu",
"Priya Saraiya, Sachin-Jigar",
"Whitney Houston, Clean Bandit",
"Simo Judin, Nikke Ankara",
"Mansesteri, Inde Morjesta, Antti Railio, valveuni",
"DILOMAN, Nizi19, Lucio101",
Aleyna,"acoustic, pop, turkish, tv, Fandom Love, Legend of the Seeker, Deutschpop"
"Isong, Dardan",
"Le classico organisé, Jul, Alonzo, Lacrim, Mister You, Niro, Kofs, Le Rat Luciano, DA Uzi",
"Jason Chan, Kiri T.",
"Úlfur Úlfur, Salka Sól",
JEREMY,"Progressive metal, Gabber, hardcore, indie pop, Korean, Norway, Early Hardcore, indie, deep house, electronic"
"Culture Jam, A Boogie Wit da Hoodie, Capella Grey",
"Jickson, Blako, CA$HANOVA BULHAR",
Jickson,
"Jickson, Blako, Nik Tendo",
"Jickson, Viktor Sheen",
"Jickson, Karlo, Darewin",
LillMusic,
Mostafa Al Rassam,
"Skinny Days, CLMD, JOP",
"AVGVSTVS, Jesper Jenset",
"Sokół, Hodak",
"Deemz, Malik Montana, Alberto, Bibič, Josef Bratan",
ARCHI,"electronic, dubstep, drumstep, rap, dubstep:, russian rap, Hip-Hop"
Kordhell,"phonk, electronic, witch house, Horrorcore, drift phonk, House, USA, british, beats, american"
"André Rieu, Johann Strauss Orchestra",
Sterkøl,
"Ex-Otago, España Circo Este",
Syria,"darkwave, italian, female vocalists, german, pop, Gothic, Gothic Rock, Musica Italiana, italia, alternative"
Bowling For Soup,"pop punk, punk rock, punk, rock, alternative, alternative rock, american, Pop-punk, comedy, pop rock"
"Dr. Dre, Eminem, Skylar Grey",
Voices From The Fuselage,"Progressive metal, DJENT, Progressive, Progressive rock, alternative metal, british, math metal, Aternative Metal, death metal, ambient"
Vacant,"future garage, ambient, post-dubstep, dubstep, 2-step, experimental, electronic, chillstep, UK Garage, hardcore"
"V.E., Shazzy",
WHITE DUPPY,
"Little Steven, The Disciples of Soul","rock, rnb"
Renee,"pop, 80s, techno, Home collection, spanish, singer-songwriter, latin, new wave, netherlands, alternative"
Sue the Night,"indie pop, indie, singer-songwriter, pop, All, indie rock, netherlands, sneeuwpop, the netherlands, dutch"
The Other People Place,"electro, techno, detroit techno, electronic, detroit, james stinson, electronica, drexciya, nu electro, e-l-e-c-t-r-o"
Magic Affair,"eurodance, 90s, dance, electronic, pop, german, germany, House, Club/Dance, female vocalists"
Sonnymoon,"experimental, electronic, psychedelic, trip-hop, indie, female vocalists, electronica, prog-rnb, spacey, soul"
Lee Fields & The Expressions,"soul, funk, blues, vintage, american, rhythm and blues, retro soul, daptone, underrated, groove"
Funkmammoth,"vaporwave, instrumental, Hip-Hop, hip hop, beats, lofi, USA, elevator beat, beatmaker"
Boys Of Summer,
Matchbox,"rockabilly, Rock and Roll, rock, 80s, british, rock n roll, pub rock, pop, Neo Rockabilly, party"
Bye & Rønning,
Mellony,"trance, swedish, swedance, Disco, reggae, pop, various artists are a PITA on lastfm"
Kanthem,All
Violent Femmes,"alternative, alternative rock, indie, rock, 80s, post-punk, folk punk, punk, indie rock, american"
"Hillsong Worship, Hillsong Young & Free",
Patricia y Ana Lucía Vlieg,
"Thom Eduardo, Dirty House Bastards",
"Poju, Movetron, Ostbass",
"Elton John, Young Thug, Nicki Minaj",
La Fève,"french rap, rap, French hip hop, Hip-Hop, trap, DMV, hip hop, french underground hip hop, french underground rap"
"Lynda, Imen Es",
Osirus Jack,"rap, french, Hip-Hop, hip hop, underground hip hop, france, underground hip-hop, french rap, ekip"
"LUIS, Edo Saiya",
"KEZ, Olexesh",
"Kalle Koschinsky, Eskimo Callboy",
"Jugglerz, Disarstar",
"VIZE, R4GE, Emie, Sebastian Fitzek",
Karen Ósk,
"Gobi Beast, Dj Respect",
"Deekay, Mavuthela",
"Focalistic, Mellow & Sleazy",
"Focalistic, Busta 929, DJ Maphorisa",
Rooksein,"afrikaans, south africa, south african"
"Recycled J, Tekilas",
เต ตะวัน,thai
"Federico Rossi, Ana Mena",
"Poke, Sarita Lorena",
"Lemaitre, Anna of the North",
"Tommy Tee, Yosef Wolde-Mariam, Lars Vaular, Jonas Benyoub",
"Gabrielle, Isah",
"Llane, Boza",
"DizzyTooSkinny, Intomymind",
"Kizo, Berson, BeMelo",
"Adi Nowak, White 2115",
"Magnum Opus, SEEMEE, OG Buda",
"Dirty Nights, Heartbeat",
The Broken Circle Breakdown Bluegrass Band,"bluegrass, country, folk, belgian, Belgium, roots, indie, singer-songwriter, banjo, americana"
Rev Theory,"hard rock, alternative rock, post-grunge, rock, alternative, alternative metal, modern rock, american, rev theory, metal"
Purporangejuice,"experimental, pop, future, downtempo, United States"
aLee DJ,
Los Olimareños,"uruguay, folklore, latin, folk, world, latinoamerica, nueva canción, folclore, los, latin america"
Mons Vi,"indie pop, electronic, USA, Lo-Fi"
Ogün & Ömsen,
NIHILS,"All, indie, alternative, pop, austrian, Indie-Rock, Austria, tirol, wien, Nihils"
Mira & Adam,
"Anthony Keyrouz, Henri Purnell, Romy Wave",
ALPHA 9,"trance, progressive trance, electronic, uplifting trance, russian, deep trance, electronica, Progressive House, dance, club"
Gould,
Kaat,"depressive black metal, ambient black metal, neo-classic, Belarusian, depressive, belarus, neoclassical, melancholic black metal, black metal from belarus, atmospheric black metal"
Delta,"Progressive metal, Power metal, deathcore, Drum and bass, Progressive deathcore, Hip-Hop, metal, chilean, chile, progressive power metal"
Jé Santiago,"brazilian, rap, experimental, trap, rnb, Recayd Mob, Hip-Hop, Rap Nacional, musica para ralar a virilha, hip hop"
Xplays,
Cajsa Siik,"singer-songwriter, swedish, indie, indie pop, Sweden, female vocalists, pop, art pop, electronic, electropop"
Ronald El Killa,"All, Reggaeton, colombian, Colombia"
"Satori, Unders",
Arakain,"thrash metal, Czech, heavy metal, metal, czech metal, Power metal, 80s, hard rock, rock, Power Thrash Metal"
"Tommy Jacob, DYLN",
Royal Tailor,"christian pop, christian rock, pop, contemporary christian, christian, rock, Pop-Rock, All, United Christian Broadcasters, acoustic"
The Devil's Blood,"Psychedelic Rock, occult rock, hard rock, rock, psychedelic, dutch, netherlands, occult, Stoner Rock, heavy metal"
"Nancy Sinatra, Lee Hazlewood","60s, pop, country, duets, oldies, american, baroque pop, female vocalists, psychedelic, psychedelic pop"
Uzzhuaïa,"hard rock, rock, spanish, Spanish Rock, Need to Rate, Grunge, classic rock, Stoner Rock, Rock and Roll, punk rock"
Esben and the Witch,"post-punk, experimental, electronic, indie, female vocalists, darkwave, shoegaze, ethereal, post-rock, Gothic Rock"
Barrio Calavera,"ska, Fusion, Peru, creative commons, jamendo"
Andy Aguilera,bachata
Rhett Miller,"singer-songwriter, Alt-country, indie, rock, indie rock, alternative, pop rock, post folk core, post grunge folk, post amoeba"
Savage,"heavy metal, Italo Disco, 80s, NWOBHM, Disco, pop, italian, synthpop, electronic, italo-disco"
Julius Aston,"piano, instrumental, calm, chill, possibly fake"
Os Aurora,
Taylor Dayne,"pop, 80s, female vocalists, dance, american, Taylor Dayne, 90s, USA, soul, freestyle"
"NCT 127, SR15B",
"Malay, 6LACK",
Tres Caidas de Triana,
Banda de Cornetas y Tambores Ntra. Señora de la Victoria Las Cigarreras,
Old No.7 Band,
"Anna Lunoe, Sleepy Tom",
David Munyon,"folk, singer-songwriter, classic rock, guitar, blues, Progressive, indie, indie rock, alternative rock, USA"
Urkestern,
Stick Figure,"reggae, dub, Reggae Rock, chill, stick figure, reaggae, California, feminine cavern of love, male, Southern California"
Tredrag,
Maria Haukaas Storeng,"norwegian, pop, Eurovision, female vocalists, Eurovision Song Contest, Norway, female, Scandinavian Girls, soul, bubblegum pop"
"Dolapdere Big Gang, Linet",
"Dream Koala, Superpoze",
Francis Harris,"deep house, ambient, electronic, tech house, House, dub, microhouse, ambient house, contemporary classical, minimal"
Marcel Depuis,"guitar, instrumental, acoustic guitar, acoustic, instrumental guitar"
McAuley Schenker Group,"hard rock, heavy metal, rock, AOR, Glam Metal, remember to check these fucks out you lazy bastard, classic rock, international, 80s, melodic hard rock"
"Lars Danielsson, Tigran, John Parricelli, Magnus Öström",jazz
Incendiary,"hardcore, hardcore punk, metalcore, nyhc, metallic hardcore, american, punk, Old school Hardcore, oldschool hardcore, USA"
Gaussian Curve,"ambient, downtempo, electronic, Mellow, experimental, instrumental, chillout, netherlands, relax, ambient pop"
Urban Hype,"Rave, breakbeat, Old school Hardcore, old school rave, techno, hardcore, House, electronic, 90s, oldskool"
Grayson Erhard,"United States, folk"
"Nova, Mishon",
Hyborian,"stoner metal, doom metal, death metal, heavy metal, Brutal Death Metal, metal, USA, canada, Doom, Stoner Rock"
Tom Zé,"tropicalia, mpb, experimental, brazilian, brasil, samba, brazil, Bossa Nova, singer-songwriter, psychedelic"
Eduardo Mateo,"uruguay, candombe, singer-songwriter, Bossa Nova, Candombe Beat, psychedelic folk, folk, alt folk, Experimental Rock, latin pop"
"Gertrudis, Chambao",
"Campedrinos, Chaqueño Palavecino",
Mark Hummel,"blues, harmonica blues, harmonica, Classic Blues, jazz, Mark Hummel, allbout Guitar Lessons - Blues Workshops Karlsruhe, Contemporary Blues, allboutGuitar Lessons - Blues Workshops, Avant-Garde Jazz"
Los Huanca Hua,"argentina, folk, latin"
Joystick,"skate punk, electronic, female vocalists, punk rock, sultry, punk, ska punk, skatepunk, melodic punk rock, ska"
"Luca Bacchetti, Guti",
Will Gittens,"pop, soul, rnb"
"Devvon Terrell, Cristion D'or",
The Beards,"beard rock, comedy, blues rock, rock, blues, australian, beardcore, beard, Southern Rock, beards"
"Wax Motif, Vindata",
Yosi Horikawa,"experimental, electronic, japanese, idm, electronica, experimental hip hop, ambient, eclectic hip hop, glitch, instrumental"
"The Mackenzie, Jessy","trance, Europop, synth-pop, Progressive House, hard house, euro house, House, electronic, hardcore, female vocalist"
"Lane 8, Kidnap",
Rory Fresco,"rap, Hip-Hop, Kansas City, indie rap, indie hip-hop, Missouri"
Central 3,gospel
"Jupiter Project, Daniel Richard",
