artist,genre
"Los Palmeras, Coti",
"Los Palmeras, Andrés Calamaro",
"Los Palmeras, Marcela Morelo",
"Los Palmeras, Los Nocheros",
La Sonora Master,
Mario Luis,"cumbia, argentina, cumbia colombiana"
"Bizarrap, LOUTA",
"Los Palmeras, Soledad",
La Cumbia,"cumbia, argentina"
"Los Palmeras, Axel",
"Los Palmeras, Chaqueño Palavecino",
"DJ Luian, Mambo Kingz, Farruko, Wisin, Myke Towers, Darell, Arcangel",
"SHAED, ZAYN",
"JACKBOYS, Sheck Wes",
TOKYO’S REVENGE,"Hip-Hop, rap, Scream rap, hip hop, gekyume, soundcloud rap, indie rock, alternative hip hop, emo rap, trap"
"Nimo, Luciano",
"Niska, 4Keus",
"Boef, Chivv",
"Los Ángeles Azules, Julieta Venegas, Juan Ingaramo",
Os Parazim,"brazil, brasil, brazilian"
"MC Kevin o Chris, Ferrugem",
Mc Anônimo,"funk, brazil, brasil, brazilian, Brega Funk"
"Diego & Victor Hugo, Raí Saia Rodada",
"Zé Ricardo & Thiago, MC K9, Papatinho",
"Pezão, FP do Trem Bala, DJ 2F",
Grupo Revelação,"Pagode, samba, Grupo Revelacao, brasil, brazilian, brazil, Esqueci de Te Esquecer, partido alto, Samba Raiz, brazilian music"
"The Chainsmokers, Kygo",
Mikey.Otx,
Baby Keem,"rap, Hip-Hop, trap, hip hop, pop rap, west coast hip hop, american, California, United States, los angeles"
azul azul,"bolivia, latin, latin pop, pop, dreampop, indie, rock, indie rock, All, spanish"
El Simbolo,"latin, dance, Latin Dance, merengue, spanish, latino, argentina, espagnol, argentino, argentinian"
Ojos de Luna,
"Ilegales, Pavel De Jesús, Sócrates de Jesús",
Adrián y Los Dados Negros,"latin, pop, dance, latin pop, cumbia, tropical"
Azucar Moreno,"spanish, pop, latin, spain, Eurovision, Flamenco, female vocalists, dance, duos, espagnol"
Ricardo y Alberto,"dance, spanish"
"joel music, puch flow",
Organización X,
Los Vasquez,"cumbia, pachanga, latin, pop, chilean, balada, chile, lo vasquez"
Banda Latina Sol y Salsa,
"Guillermo Buitrago, Los Trovadores de Baru",
"Los Corraleros De Majagual, Eliseo Herrera",
"The Latin Brothers, Joseíto Martínez",
Los Hispanos,"cumbia, Colombia, All, latin, world, bolero, salsa, me encanta, vallenato, puerto rico"
Adolfo Echeverría Y Su Conjunto,"latin, world, Colombia"
"Fruko Y Sus Tesos, Wilson ""Saoko"" Manyoma",
"La Gran Banda Caleña, Jorge Solís",
"Jhonny Rivera, Jessi Uribe",
"The Latin Brothers, Piper Pimienta Diaz",
"Fruko Y Sus Tesos, Joe Arroyo",
"Gustavo ""El Loco"" Quintero, Los Teen Agers",
"Los Corraleros De Majagual, Julio Erazo",
"Bobby Cruz, Ricardo ""Richie"" Ray",
"Los Warahuaco, Hernán Rojas",
"Los Tupamaros, David, Rochy",
"Alfredo Gutierrez, Los Corraleros De Majagual",
Carlos Roman Y Su Sonora Vallenata,"Fusion, cumbia, tropical, lesser known yet streamable artists, carl and carlos, cartagena"
"Kontrafakt, Viktor Sheen, Calin",
"Kontrafakt, Mirez, Dalyb, Zayo, Dokkeytino",
"Yzomandias, Wayne Santana, Nik Tendo, Tony Effe",
"CA$HANOVA BULHAR, Samer Issa",
"El Cherry Scom, Kiko el Crazy, Ozuna, Alofoke Music",
"Trippie Redd, YoungBoy Never Broke Again",
"Sensey, Sergei Barracuda",
"Shilpa Rao, Anand Bhaskar, Abhijeet Srivastava",
"Luis, Sick Luke",
"Los Vecinos, Milly Quezada",
"La Sonora Dinamita, Margarita",
"La Sonora Dinamita, Lucho Argain, La India Meliyará",
Gerardo Morán,"Musica Nacional, ecuador, papi gerard"
Jayac,"andean, ecuador, folklore, World Music, andean flute"
Roberto Torres,"salsa, latin, cuba, cuban, All, world, USA, male vocalists, World Music, paradise"
shaftee pa,
DJ Koze J,
"Steve Noise, Debee",
Def Cut,"Hip-Hop, breakbeat, turntablism, german, breaks, breakdancing, big beat, Breakdance, hip hop, funk"
"Midel, Duki",
Los Solteroski,
Conjunto Quisquella,latin
"Los Toros Band, Héctor Acosta ""El Torito"", El Torito",
"La Sonora Dinamita, Carlos Piña",
Los Sabaneros de Aniceto Molina,
"La Sonora Dinamita, Rodolfo Aicardi",
"La Sonora Dinamita, Lucho Argain",
Grupo Melao Internacional,
La Maquina,"merengue, latin, spanish, dance, la makina, latino, salsa, dominicano, puerto rico, world"
"ibe, Sexmane, william",
"Doums, Nekfeu, Nae",
Carla,"french, france, indie, pop, female vocalists, All, k-pop, french pop, francais, paris"
"Ra'is, Noah",
"King Khalil, Lil Lano",
"Burna Boy, Stormzy",
"José Madero, Cami",
ICO,"Soundtrack, video game music, All, ambient, trance, Drum and bass, female vocalists, video game, french rap, Belgium"
"Chance the Rapper, Smino",
G0YARD,
"DeeThane, Seven & Stewe",
"DeeThane, Monika Pavlačková",
"Kazzabe, El Chevo, Polache, Pilo Tejeda",
Banda Blanca,"hONDURAS, latin pop, Punta, All, latin, world, spanish, 00s, 90s, ethnic"
"Manuel, Kállay-Saunders András",
Vanek Andor,
"Misshmusic, Herceg",
"Rico, Miss Mood, Bsw",
"Meet Bros., Neha Kakkar, Jassie Gill",
"Sidhu Moose Wala, Afsana Khan",
"Neha Kakkar, Manj Musik, Herbie Sahara",
"Rochak Kohli, Lauv, AKASA",
"B Praak, Sachet-Parampara",
"Karan Aujla, Gurlez Akhtar",
"Dino James, Kaprila",
"Ramji Gulati, Goldie Sohel",
"Stebin Ben, Sunny Inder",
"Arko, Arijit Singh",
Inder Chahal,"india, pop, Punjabi Singer"
"Badshah, Kamaal Khan, Mamta Sharma, Sajid-Wajid",
"Mickey J. Meyer, Anurag Kulkarni, Uma Neha",
"Tuna, Ravid Plotnik, לירון עמרם",
"DJ Matrix, Carolina Marquez, Ludwig, Gabry Ponte",
"FSK SATELLITE, Taxi B, chiello_fsk, Sapobully",
Anto Paga,
Tokyo Incidents,"japanese, J-rock, rock, female vocalists, j-pop, jazz, pop, alternative, Jazz Rock, alternative rock"
Mizuki Nakamoto,
Мэвл,"Belarusian, belarus, romantic pop, pop, singer-songwriter, russian, romantic, gomel, 2, Rapper"
"Kmy Kmo, Luca Sickta, Dato' M. Nasir",
Kalli,"breakbeat, ambient, House, techno, icelandic, electro, minimal techno, iceland, london, minimal"
"Adam Mišík, Sofian Medjmedj, SKiNNY BARBER",
Kim Loaiza,"Reggaeton, latin, mexico, urban, porn diva, FLOP, mexican, TANKED, Reggaeton mexicano, latin viral pop"
Chalino Sanchez,"corridos, chalino, mexico, corrido, mexican, WILLY LARA, DOWNLOUDS, SERAPIO RAMIREZ, ALEJANDRO RAMIREZ, ANDRES MARTINEZ"
SecondT3,
Zakaria Ghafouli,
"Glades, Lijpe, Boef",
"Joel Beukers, Sam Hoogland",
"3robi, Ashafar",
"Moov'art, MC JAY",
Papillón,
Bareto,"cumbia, Peru, ska, latin, peruvian, chill906, Bareto, rock, instrumental, salsa"
"Willie Colón, Héctor Lavoe, Yomo Toro",
"Fulo El Yeyo, Yemil, Tobe Love",
"Willie Colón, Rubén Blades","salsa, latin, fania, World Music, Panama, hermanos lebron, colaboracion, bolero, 70s, merengue"
"Juhn, Lenny Tavárez",
"Lucas Cliff, Lees y Feer",
"BORCREW, Szpaku",
"Deemz, Young Igi, Qry",
Oki,"japanese, japan, ainu, world, polish, World Music, rap, tonkori, Polish RAP, Hip-Hop"
"Jetlagz, PRO8L3M",
"Young Multi, Fast Life Sharky, Żabson",
"Malik Montana, KD-Beatz, Niza",
"BORCREW, Szpaku, Paluch, Joda, Sarius",
"Exploit, Abi",
Tzanca Uraganu,"Romanian, manele, tigan borat"
"Pelago, Maximus",
楊紫,China
Ahlam,"arabic, female vocalists, khaliji, arabic pop, emirati, electronic, All, united arab emirates, khaleeji, Bahraini"
Dj Zeki,
"阿涵, Ayo97",
"Kontrafakt, Gleb, Attila Végh",
"Kontrafakt, Medial Banana",
"Kontrafakt, Samey",
"Dalyb, Porsche Boy",
"Dalyb, Dara Rolins",
"Dalyb, Samey, Zayo, Ego",
"Dalyb, Gleb",
"Rida Radar, Separ",
"Mairee, Lara Koll",
"Vigro Deep, Sdala The Vocalist",
"Dj Sunco, Queen Jenny",
"KayGee DaKing, Bizizi",
"Mi Casa, DJ Maphorisa, Kabza De Small",
"Ana Mena, Omar Montes",
Lion Music,
"Robbz x Brookz, Robbz, Brookz",
"Benny Dayal, Vibha Saraf",
"DMN, OLEK",
Tusse,"swedish, soul, eurovision 2021, melodifestivalen 2021, Eurovision, Eurovision Song Contest, pop, eurovision song contest 2021, ESC, ESC 2021"
"Unga Scener, Aj B",
"C.Gambino, Aden",
"P.J, Adel",
"Avicii, MishCatt",
"Nora Istrefi, Gjiko",
"Elva Hsiao, 陳偉",
"Sevn Alias, Idaly, Jonna Fraser",
"Donnie, Yung Felix",
"Halsey, SUGA, BTS",
DEAMN,trap
"Twopee Southside, Stamp Apiwat",
"1MILL, FIIXD, SUNNYBONE",
"Gavin D, YOUNGOHM",
"Şanışer, Sezen Aksu",
"Patron, FRO",
"Eno, Ezhel",
"Massaka, Joker, Defkhan, Sansar Salvo",
Sidemen,"british, UK, sidemen, christmas"
"H.E.R., YG",
"Dame 5, Agustín Casanova",
"Slow J, Gson, Papillon",
"Lucas Sugo, Larbanois & Carrero",
Martín Quiroga,"uruguay, plena"
"The La Planta, El Reja, 18 Kilates",
Chocolate,"wood and string, latin, uruguayan, All, cumbia, uruguay, pop, hardcore techno, percussion, Gabber"
Los Fatales,"pop, salsa, Latin Dance, cumbia, S-Pop, plena, tropical"
Frijo,
"Bizarrap, Polimá Westcoast",
Alice Cooper,"hard rock, classic rock, glam rock, rock, heavy metal, Shock Rock, Alice Cooper, 80s, 70s, american"
"NF, Sasha Sloan",
"Şam, Seda Erciyes, No.1",
"Chance the Rapper, Randy Newman",
"Chance the Rapper, Calboy",
"Şam, Cash Flow",
"Killa Hakan, Summer Cem",
Sandee Chan,"singer-songwriter, indie, taiwan, female vocalists, taiwanese, chinese, alternative, indie pop, C-pop, female vocalist"
"Chance the Rapper, En Vogue, Ari Lennox, Kierra Sheard",
"Chance the Rapper, Taylor Bennett, CocoRosie",
"Chance the Rapper, Knox Fortune",
"Chance the Rapper, Gucci Mane",
"Bomba Estéreo, Systema Solar",Colombia
Samuele Bersani,"italian, singer-songwriter, pop, Cantautore, cantautori, male vocalists, italian pop, cantautore italiano, italiana, Need to Rate"
"Lidia, Dessita, Diona",
"Aria, Alisia",
"Yung Anime, Lil Mozart",
"Casper Magico, Rauw Alejandro",
"Marvel Boy, Casper Magico, Arcangel, Quimico Ultra Mega, Pablo Chill-E",
"Khuli Chana, Cassper Nyovest",
"Tim Akkerman, Floor Jansen",
"Arcangel, Manuel Turizo",
"Miky Woodz, J Balvin, Myke Towers, Jhay Cortez",
"Rauw Alejandro, Bryant Myers",
Nakary,"Reggaeton, venezuela"
"Aivovuoto, Ex Tuuttiz",
"Fler, Sido","Deutschrap, rap, hip hop, Hip-Hop, german rap, german, fler, Berlin, aggro berlin, deutsch"
Ezkimo,"finnish, rap, Hip-Hop, finland, All, hiphop, finnish hip-hop, Suomirap, Finnish rap, hip hop"
"Tayc, Barack Adama",
"Eaze, Fy, Reggie Mills",
Slavik,"rap, german rap, real rap, Deutschrap, youtube"
"Kollegah, Asche",
"Tiago Iorc, DUDA BEAT",
Kelly Cheng,mandopop
"Darrii, Eiríkur Kúld",
"Đen, Ngọt",
康樹龍,
"Armin van Buuren, Lucas & Steve, Josh Cumbee",
"Whethan, Bearson",
"Turab, Temur",
"Tiësto, Mesto",
"Salman Ali, Muskaan, Sajid-Wajid",
Doris 666,
Harold 68,
"Tuna, אחשתיים",
"Tuna, NOROZ, Michael Swissa",
Sofia Tornambene,
"DJ Wich, Martin Svatek",
"DJ Wich, 7krat3",
YoungstaCPT,"rap, Hip-Hop, afrikaans, south african, multi language"
"Rudeboyz, Nokwazi, TNS",
Cimón,
"Otto Knows, Klahr",
"Sam Feldt, Yves V",
"Cage The Elephant, Beck",
"Ronnie Flex, ADF Samski",
"Figo Gang, Qlas & Blacka, Blacka",
"Adel, DnoteOnDaBeat",
DZIARMA,"Hip-Hop, rap, female rapper, polish, poland, pop, female rap, polish hip-hop, trap, booba"
"BORCREW, Sarius, Paluch",
"Smolasty, Mr. Polska",
"Kizo, Tymek, Mr. Polska",
Arena Hash,"rock peruano, 80's, Rock Latino"
"WUANT, Owhana",
Drengur,
"Bizarrap, Zanto, Rxdri",
Trobi,"dutch, netherlands"
"JAY-Z, Kanye West, Frank Ocean, The-Dream",
"JAY-Z, Kanye West, Otis Redding","Hip-Hop, rap, hip hop, Kanye West, jay-z, The Throne, american, hiphop, collaboration, USA"
"Shakespeare verður ástfanginn, GDRN",
"Sachin-Jigar, Arijit Singh, Priya Saraiya",
"Chance the Rapper, DIXSON, Nicki Minaj",
"Chance the Rapper, SWV, Pretty Vee",
AUTTA,"pop, rap, Hip-Hop, rnb, thai"
"MK, Sonny Fodera",
"Busta K, Cat Delphi",
Slue,
"Roxx Remora, Danielle Ripley",
"Skinny Fresh, svmthoX",
Likee,
Brianna Mazzola,"singer, pop, songwriter"
Seorsia,
Celso Piña,"cumbia, latin, mexico, mexican, vallenato, cumbia latina, world, World Music, acordeon, sonidero"
Stoney Bull,
"Jaxstyle, Jesu Bankerz",
"The Avener, Kadebostany",
Leandro & Romário,
"UM44K, Luan Otten, Ferrugem",
"DJ Diddy, Lil Xxel",
"Otsochodzi, Rosalie., Oki",
AHTI,"folk metal, rap, finland, Finnish rap, finnish metal, Suomirap, hip hop, finnish, pagan metal, pop"
Blind Channel,"alternative metal, alternative rock, violent pop, finnish, rapcore, Nu Metal, electronic, post-hardcore, metal, ESC"
"Noah, AVO",
Memphis May Fire,"post-hardcore, metalcore, Southern Rock, screamo, hardcore, southern hardcore, american, christian, post hardcore, metal"
Stebin Ben,
"Arijit Singh, Dhvani Bhanushali, Amartya Bobo Rahut",
"Millennium Project, Chorale",
"Tuna, Peled",
"TY1, Noyz Narcos, Speranza",
"Badshah, Kamaal Khan, Mamta Sharma",
De Fam,"malaysia, malaysian"
Essam Sasa,"egyptian, egypt, mahraganat"
Ahmed Mekky,"Ahmed Mekky, rap, Hip-Hop, arabic, hunks, egypt"
Sharmoofers,"reggae, egyptian, egypt"
"Idaly, Kevin, Hef",
"ChildsPlay, Geechi, Young Ellens",
Figo Gang,
"Idaly, Jack",
"Idaly, Shennumbanine",
"Idaly, 3robi",
Chamaco,Panama
"Kabe, Chada",
"Kali, Flvwlxss, Paluch, Żabson",
"Branko, Ana Moura, Conan Osíris",
"Brihang, Ntrek",
"JAY-Z, Kanye West, Mr Hudson",
"Momo, OUENZA",
"Sima, Nerieš",
"Love Yi, Recycled J, Naes Beats",
"Daniel Adams-Ray, Miriam Bryant",
"Nineb Youk, 24K",
"KM, Kater Karma",
R Nait,"Punjabi, india, punjab"
"Gowtham Bharadwaj, Yamini Ghantasala, Justin Prabhakaran",
"JP THE WAVY, OZworld a.k.a. R'kuma",
"Prusax, Ozols",
J Pablo,
"Dadju, Tayc",
Eva Ayllón,"Peru, afro-peruvian, female vocalists, latin, folk, CRIOLLO, latinoamerica, Musica Criolla, pop, peruvian rock"
Nosequien y los Nosecuantos,"rock peruano, rock, Rock Latino, spanish, peruvian, Peru, NSQ y NSC, chill906, chongo rock"
"Sensey, Fobia Kid, Sergei Barracuda",
"Sensey, Boyana",
"Lil Peep, Lil Tracy, Diplo",
"Mark B., Lunay, Lirico En La Casa",
"Zwangere Guy, Blu Samu, Yseult",
Soundwave,"psytrance, pop, rock, ambient, electronic, full on, noise, electronica, alternative, composer"
"Pietro Lombardi, Dardan",
"Zwangere Guy, Peet, Narco Polo",
"Zwangere Guy, Sticks",
"Zwangere Guy, STIKSTOF, Fat Windjacks",
"Oki, Popkiller Młode Wilki",
Bankzitters,"electronic, dutch, youtube, netherlands"
"Blanquito Man, Control Machete, Celso Piña",
Of Mice & Men,"post-hardcore, metalcore, screamo, electronic, trancecore, hardcore, emocore, Nu Metal, american, metal"
Miss May I,"metalcore, deathcore, post-hardcore, hardcore, metal, melodic metalcore, american, screamo, Melodic Deathcore, christian"
blessthefall,"post-hardcore, screamo, metalcore, emocore, hardcore, emo, christian, post hardcore, american, metal"
Doris 68,
Michele 99,
"G5SH, Julia Wu",
Haring 68,
Harold 69,
La Divaza,gay jew
"Clicherik & Mäx, Reket",
"Clicherik & Mäx, McLord",
Romu,"electronic, Chanson Française"
"Lost Society, Apocalyptica",
"Jasmine Sandlas, Garry Sandhu, Tanishk Bagchi, Intense","Indian, india"
"Eva, Kidaki",
"Yellow Claw, Offset, Era Istrefi",
Desi Slava,"bulgarian, All, pop-folk, pop, boobs, chalga, bulgaria, kurva, female vocalists, sunday"
Memento Mori,"doom metal, Epic Doom Metal, swedish, Power metal, Progressive metal, hardcore, post-punk, metal, new wave, Sweden"
"Major7, Rexalted",
"Freedom Fighters, Modus",
"Static Movement, Kalki",
Psyfiction,
Slackjoint,"psytrance, psychedelic trance, goa, Miley Cyrus, elektro-goa, zara larsson, Vanessa Hudgens, katy perry, Selena Gomez, Ariana Grande"
Masticate,"death metal, thrash metal, old school death metal, swedish, Swedish Death Metal, poland"
Berg,"progressive trance, psytrance, electronic, trance, Progressive, All, psychedelic, alternative, Sweden, blues"
Anomalia,"psytrance, metalcore, metal, psychedelic, deathcore, punk, argentina, thrash metal, rock, full on"
"WADD, Weekend Heroes, jotabee",
D_Maniac,"full-on, psytrance, psychedelic, Acid, portuguese, psychedelic trance, full on, electro, electronic, All"
"Shane Eagle, Nasty C",
"Shane Eagle, Lute",
"Shane Eagle, The Hics",
"Shane Eagle, Caleborate",
"Shane Eagle, J-Tek",
"Shane Eagle, PatricKxxLee",
"Shane Eagle, Cruel Santino, BAS",
"Shane Eagle, Kota the Friend",
"Shane Eagle, Themind",
"Yzomandias, DMS",
"Yzomandias, Dimzy",
"Yzomandias, Nik Tendo, Eight O",
"Yzomandias, Viktor Sheen, Karlo",
"Yzomandias, Hasan, Karlo",
"Yzomandias, AstralKid22",
"Yzomandias, Nik Tendo, Karlo",
"Yzomandias, Żabson, Karlo",
"Panos Kalidis, Tus",
Merilin Mälk,"Eesti, pop, estonia, estonian female vocalists, europe 2021, eesti laul 2021 wishlist"
"Jean Sibelius, Polyteknikkojen Kuoro",
"Abhay Jodhpurkar, Anjana Ankur Singh",
"Jean Sibelius, YL Male Voice Choir, Matti Hyokki",
"Jul, Gips, Houari GP, Le k, Gambi, TK, Moubarak, Miklo, A-Deal, Kamikaz",
"Jul, Gips, Moubarak, TK",
"Jul, Vladimir Cauchemar",
TK,"Latin Rock, Peru, rock peruano, rock, castellano, All, peruvian, rap, japanese, trance"
"Jul, Gips, TK, Moubarak",
Moubarak,
"Sinan-G, Olexesh",
Linda Olsson,"Queen Iduna, swedish actresses"
"Dev Negi, Asees Kaur, Lijo George-Dj Chetas",
"FSK SATELLITE, Taxi B, chiello_fsk, Greg Willen",
"FSK SATELLITE, Sapobully, chiello_fsk, Greg Willen",
Keishi Tanaka,"japanese, rock, jazz, indie, male vocalists"
"Young Ellens, DODO",
"Poke, Mensa",
"Jack, DODO",
"Matoma, Petey Martin",
"Milky Chance, Tash Sultana",
"Bizzey, Ashafar, Ramiks",
"DJ Wale, Chivv",
"JayMoreLife, Flashy, Jairzinho, Qlas & Blacka, Blacka, Mesy, Young Ellens, Jack",
"Chip Charlez, Nielson",
Aiba,"a capella, folk, Papua New Guinea"
"Manuel Turizo, Nicky Jam",
"Payy, Ardian Bujupi",
"XXXTENTACION, Rico Nasty",
"Bea Miller, Jessie Reyez",
"Broken Back, Henri PFR",
"Manuel Turizo, Darell",
"Qry, MØJI",
"DJ Goozo, Massianello, Susan Díaz",
"Jimmy P, Fernando Daniel",
Ludvig Forssell,"Soundtrack, video game music, swedish, ambient, dark ambient, game, video game, modern classical, game soundtrack, Metal Gear Solid"
"Prusax, Trench Mafia Locco",
"Prusax, rolands če, xantikvariāts",
"Prusax, Teacha",
"AK-47, Noggano",
Kaz,"rap, hip hop, La pampa, trap, Hip-Hop, JPop, j-pop, japan, argentina, underground"
"Black Motion, Afro’traction, Mot",
"D Gerrard, แก้ม วิชาญาณี",
"Savage Plug, 7liwa",
"XXXTENTACION, Lil Wayne",
"XXXTENTACION, Joyner Lucas",
"XXXTENTACION, Rick Ross",
"XXXTENTACION, Noah Cyrus",
"XXXTENTACION, Tom. G",
Nobuo Uematsu,"video game music, Soundtrack, japanese, final fantasy, Game Music, instrumental, composer, Classical, orchestral, piano"
"Pia Mia, Chris Brown, Tyga",
"Momo, Anys",
"Momo, Renne Dang",
"Frej Larsson, ODZ, Young Earth Sauce, Sista Boss1en",
"Frej Larsson, ODZ, Robin Yaas, Fatmax Gsus",
Freddie,"Eurovision, pop, hungarian, hungary, scandinavian, swedish, dance, ESC, nordic, male vocalists"
"DABOYWAY, Wonderframe",
Sweet Mullet,"thai, rock, screamo, post-hardcore, thai rock, thailand, emo, All, electronic, alternative"
"Canozan, Şenceylik",
"Rivo, Paleface, Brädi, Skandaali, Ironine, 2nen, Konala Cartelli, FAM",
"Aku, Nikke Ankara, Jussi Kuoma",
"BHZ, Longus Mongus, Dead Dawg, Monk, Big Pat",
"Soufian, SOTT, Fero47",
"Pournaras, Yze",
"Bizarrap, Lalo Ebratt",
"DJ Kbz, Axel Caram",
"Justin Bieber, Kehlani",
"Cosmo's Midnight, Ruel",
"Chillinit, Lil Dijon",
"Eno, Nimo",
"Duki, Ronny J, Pablo Chill-E, Capo Plaza, C.R.O, Asan",
"Giajjenno, Metzker Viktória",
KEBABIBOIS,
micem,
D14,
"Kobb, Socrate",
"lil waii, Socrate, iperkut",
Ib-Kay,
Br0med,
fuse.,
"R3SYNTH, Elias Vace",
"RAF Camora, Lent",
"Lil Lano, Edo Saiya",
Knossi,
"Edin, Sido",
"RAF Camora, Joshi Mizu",
"Tayna, Mozzik",
"RAF Camora, Ahmad Amin",
"Swing, Angèle",
"Deep Jandu, DIVINE",
Vibe2Vibe,
"Miami Yacine, Sfera Ebbasta",
"Gustavo Mioto, Wesley Safadão",
"Dj Gabriel do Borel, MC Mirella",
"Anitta, Psirico",
"Susanu, Babi Minune",
"Diplo, Julia Michaels",
K CAMP,"Hip-Hop, rap, atlanta, hip hop, southern rap, trap, hiphop, singer-songwriter, american, pop"
"Sugar MMFK, LX, Maxwell",
"TJ_beastboy, Young Kira",
Michael Jalink,
"Equalz, Hef",
Makkie,
"Pablo Chill-E, 0-600",
"Drago200, Pablo Chill-E, Polimá Westcoast, Lleflight",
"Gianluca, Princesa Alba",
"Músicxs De Chile, Francisca Valenzuela, Cami, Gepe, Moral Distraida, Fernando Milagros, Mon Laferte, Denisse Malebrán, Benjamin Walker, Pedropiedra, C-Funk, Noche de Brujas, Santaferia, Chancho En Piedra, Consuelo Schuster, Schuster, Gianluca, Princesa Alba, Joe Vasconcellos, Illapu, Nano Stern, Javiera Parra, Elizabeth Morris, Rubio, Mariel Mariel, Paz Court, Manuel García, Angel Parra, Juan Angel",
"Chencho Corleone, Natti Natasha, Justin Quiles, Wisin, Miky Woodz",
"Lisa Stokke, AURORA",
Banda do Filme Variações,"pop, 80s, alternative, experimental, movie soundtracks, Soundtrack, portuguese"
Tyrees Tyr,
"Rochy RD, Ceky Viciny, El Cherry Scom, El Mega",
"Eladio Carrion, Jhay Cortez",
"El Mayor Clasico, Rochy RD",
"Eladio Carrion, Miky Woodz",
"Eladio Carrion, Amenazzy, Rauw Alejandro, Lyanno",
"Eladio Carrion, Smokepurpp",
"Eladio Carrion, Cazzu, Cosculluela",
"Eladio Carrion, J Balvin, Ñengo Flow",
"Eladio Carrion, Jon Z, Noriel",
"Blueface, Gunna",
"Hassan El Shafei, Ahmed Saad, Kanaka",
Mostafa Shawky,"cairo, egypt"
"Cavallini & Shrty, Gettomasa, Cavallini",
Aksel,"finland, pop, soul, indie pop, Eurovision Song Contest, finnish, Suomi, ESC, Eurovision, male vocalists"
"Luqe, Olexesh",
"Estikay, Maxwell",
Yung Kafa & Kücük Efendi,"ccc_corrected, cloud rap, german rap, alternative rap, Cloud, auto-tune"
BHZ,"Hip-Hop, Berlin, Deutschrap, rap, hip hop, german, chill rap, berlin rap"
"Jaill, LX",
"David Scott, Diamond Thug",
Karen Zoid,"afrikaans, rock, south african, singer-songwriter, folk, south africa, All, gauteng, world, post-punk"
"DJ Mshega, Holly Rey",
Edda Heiðrún Backman,"icelandic, actress, Artist"
"Moncho Chavea, Ana Mena, Bandaga",
Tutto Duran,
"Cheat Codes, Sofía Reyes, Willy William",
"Captain Cuts, Digital Farm Animals",
"Tim Bendzko, Kool Savas",
"Manuellsen, Haftbefehl, Twin",
"Bii, 陳彥允, 李玉璽",
"Maiyarap, Ben Bizzy, Lazyloxy, Blacksheep",
