artist,genre
"Nanawoakari, Sou",
Katrīna Dimanta,"latvia, pop, eurovision 2020 wishlist, latvian female vocalists, Supernova 2020, latvian eurovision representatives, sofar sounds, supernova 2022 wildcards, supernova 2021 wishlist"
"Swertas, AK Grizz",
KaYra,"rap, black metal, atmospheric black metal, russian, blackgaze, Post-Black Metal, depressive black metal, Post-Metal, atmospheric, instrumental"
Alyah,"rnb, soul, female vocalists, pop, Hip-Hop, r&b, Aaliyah, 90s, american, hip hop"
"Siddarth, Rabbit Mac",
Didi & Friends,
GIRIBOY,"Korean, Hip-Hop, k-hiphop, rap, k-pop, khiphop, Kpop, khh, Korean Hip-Hop, K-hh"
"Ivan Armesto, Nico Servidio DJ, Tomas Dobarro",
YOUCEF SHEMS,
"Claploopers, Ferry Van De Zaande, Fred Van Boesschoten",
Jochem Myjer,"cabaret, dutch, nederlands, netherlands, the netherlands, All"
"choicevaughan, MELODOWNZ",
Kings Of The Rollers,"Drum and bass, dnb, british, electronic, jump up, Drum n Bass, United Kingdom, roller, Great Britain, jump-up"
Koven,"dubstep, electronic, Drum and bass, breaks, drumstep, female vocalists, british, EDM, Koven, melodic dubstep"
"Siyabång, Pappaisjappa",
"JC Santos, Brisom",
Bryant,"blues rock, rock, blues, country, american"
Kwestia 07,"poland, funny, polish, polskie"
2kee,
"Big Fat Snake, Landsholdet",
Psy Dają Głos,
"Chika Toro, Popek",
"VBS, Deys",
Chong Kwong,"Sao Tome and Principe, pop"
"BIYA, T-Rex",
"Misha, Connect-R",
"Zakes Bantwini, Nana Atta",
"Maialen, Bruno Alves",
"Emlan, Miki Núñez",
"Babi, Miranda",
"Jashua K, Vongtale",
Simon Peyron,"swedish, melodifestivalen, preselection, Eurovision"
"Solar, Kassy",
Eleanor Neylan,
"chocoLAte巧克力, JAY WANG",
KLANG,"industrial, not black metal, not atmospheric black metal, not german black metal, not post black metal, ost, Korean, minimalist, 00s, indie"
nbp,"hardcore, punk"
JEFF,"rock, r&b, funk, Garage Rock, rnb, pop, Hip-Hop, noise rock, NL, rock n roll"
"Mark Callao, Jiiy Nastii, Jesyl Aribe",
Jolo,south africa
มารีน่า บาเล็นซิเอก้า,
"Murat Güneş, Ezgi Kosa",
Taner Çağlı,
Sarfınaraz,
"Nermine Memedova, Sinan Seid",
The Robo,
TeeZandos,"hip hop, rap, Hip-Hop, UK, drill, british, female rap, UK Drill"
Truong Minh Nguyen,
Nắng,
Thai Trinh,
Elm Lake,"swedish, ambient"
"Omark, Damla Durakçay",
Guaracha Aleteo Vip,
Mika & Samuli,"rap, dance, Finnish rap, finnish, suomi rap, Finnish Dance, dj, Suomi dj, suomi dance, Finnish DJ"
Brynja Mary,"pop, icelandic, maike"
Eldad Cohen,
"Downtown, Nume, Beats Pliz",
Lucio Corsi,"singer-songwriter, italian, pop, indie, Eurovision, indie pop, glam rock, Eurovision Song Contest, ESC, sottovalutati"
Erik Tresor,"rap, hip hop, slovak, Bratislava, stoka"
"Traditional, 張乃仁",
Monty,"deep drum and bass, dubstep, swedish, Drum and bass, neurofunk, french, indie, halftime, Drum n Bass, rock"
"Truong Thao Nhi, RTee",
Doan Trang,"vietnamese pop singer, v-pop, female vocalist, pop, vietnam, vietnamese, Asian, Doan Trang, Minh Tuyet, vpop"
After School,"k-pop, Korean, female vocalists, pop, Kpop, dance, after school, girl group, girlband, Asian"
"NOËP, Maarja Nuut, Ruum",
Simone Panetti,"hip hop, punk rock, weird, italian, Italy"
Jeannon,
"Bigshockd, Aiana Juarez",
"Veason, Rose Label",
Felishia,
Faray2625,
"Sam Tsui, Madilyn Bailey",
HEDT,
H20 Hadd,
Rozei,
"Deep Nao, Vidal, Rude Boy",
"Hildur Guðnadóttir, David Wiebe",
VICKY SINGH,"soul, trollerier, rnb, india, stjerne for en aften, danish male vocalists"
Intars Busulis,"latvian, pop, Eurovision, jazz, latvia, punk, rock, male vocalists, latvian jazz, fucking amazin vocal"
Big Tobz,"Grime, rap, trap, Hip-Hop"
並木瑠璃,"j-pop, J-rock"
Abam,"dark electro, ebm, Harsh EBM, industrial, idm, Ukraine, italian, Ukrainian, Aggrotech, electronic"
Jordan Beggs,
Malvina Reynolds,"folk, singer-songwriter, female vocalists, alternative, Soundtrack, weeds, political, american, 60s, blues"
"DinoJr., 吉田沙良",
"Chivas, Gverilla, Popkiller Młode Wilki",
"Zoe Tay, Chen Han Wei, Rebecca Lim, Elvin Ng, Felicia Chin, Romeo Tan, Ya Hui, Pierre Png, Desmond Tan, Paige Chua",
"John North, Anna Es",
Drea Pizziconi,
Domenik Kalinsky,background music
Pink Guy,"Hip-Hop, rap, B0SS, autism, comedy, Gangsta Rap, cancer, hip hop, meme, japanese"
Omf Beat,
Bikini Kill,"riot grrrl, punk, punk rock, female vocalists, indie, rock, 90s, american, Grunge, feminist"
"Tisci, Lucca Brssi, TVRNFLX",
"Mr A, Various Artists",
AC&M,"vietnamese, Acapella, vpop, pop, v-pop, Ballad"
Ha Le,
Shmackdat,
Juan Maria Solare,"instrumental, ambient, piano, contemporary classical, Classical, piazzolla, All, Berio, stockhausen, rovira"
DIOR 大穎,"malaysia, pop, C-pop, singer-songwriter, malaysian, mandopop"
Alee,"country, trap, rap, indie, Hip-Hop, hip hop, singer-songwriter, rnb, brazil, canada"
Vũ Thanh Huyền,
"JYLPO, Oscar Welsh, Do Do",
"Vlade Kay, DJ Snake",
Nocca,
"Ivan Espinal, Jerry el Sonido Perfecto, LOWLY FUSA, ChrisProd",
Viinerid,"estonian, rap"
"Synne Valtri, Väliharf",
Thomas Lindahl,"Classical, film score, swedish, Soundtrack"
Die Aeronauten,"indie, Hamburger Schule, german, swiss, indie rock, rock, deutsch, schaffhausen, switzerland, ska"
Sima Noon,"rap, hip hop, israeli, Hip-Hop, hebrew, Israel"
Queenzy Cheng 莊群施,
Yiğitcan,
Nguyen Hung,vietnamese
"Anie Như Thùy, Mai Quốc Việt, Pham Dinh Thai Ngan",
"JDX, Sarah Maria","Hard Trance, hard house, jumpstyle, hardstyle"
"Azaro, Simone Nijssen",
JC Sales,
Devour,"hardcore, hardcore punk, noise, electronic, electronica, Ruido, punk, metal, thrash, experimental"
Miguel Valente,
Carlos Rizo,
Stonefish,"Grunge, alternative, aberdeen, Scottish"
Olivia Belli,"contemporary classical, piano, modern classical, instrumental, Classical, Italy, modern, pianist, pianists, Contemporary"
王一博,"chinese, cpop, uniq, rei da china, best boyibo, ilyibo, babyibo, loml"
"Natan El Profeta, Lapiz Conciente, Phillipe",
MiskaMH,
Kelemen Kabátban,"hungarian, funny, sexy, soul, r&b, hungary, pop"
"70 mínútur, FM95BLÖ, Quarashi",
"Ved Sharma, Priyanka Singh",
Churaq Cyril,
El Memer,
"Lofi Fruits Music, Fallen Roses, Fets",
"Dj Young Mty, Diego Vela, MAJOR MUSIK",
"EBNEL 5ANDA2, Lord, Daniella",
"Pete Perignon, Gaby Zambrano",
Mehad Hamad,"united arab emirates, emirati, arabic, dabke, khaliji, Oud Pop, khaliji pop, gulf, ud, oud"
"Ange Lo, Pil C",
Yazzjay,
不是花火呀,"chinese, pop"
CGM48,"cover, pop, thai, thailand, t-pop, tpop, thai pop, chiang mai, 48G"
"Ubuntu Brothers, NduMusic",
"Ten Preston, Filipek, Pabis",
MOPS,"punk, power pop, punk rock, japanese, Swedish Punk, rock, Psychedelic Rock, j-pop, swedish rock, japan"
"Nick Chung, Stella Chung",
"Teşko, Baho-B",
"No Vanity, Vlone Leakers, Brxndead",
"TGSN, Tlinh",
"The Son, Quoc Khanh, Nguyen Khang, Mai Thanh Son",
"Nhu Quynh, Thủy Tiên",
Hollup,
El Marzagya,
Hildur Vala,"Icelandic Female Vocalists, icelandic, europe 2020"
Baxuz,
Ast3p,
Carina,"volksmusik, Schlager, folk, punk, latin, electronic, post-hardcore, AOR, female fronted rock, female fronted"
Mechanix,"heavy metal, thrash metal, Home collection, metal, bangladesh, rock, doof records, taylor swift, shemale, swedish thrash metal"
Geronimo,"experimental, noise, drone, Progressive rock, noise rock, thrash metal, post-hardcore, danish thrash metal, threeoneg, crossover thrash metal"
Kristallklar,"psytrance, psychedelic"
Illusion Tonic,
Farid Ghannam,
"Raphael Lake, Aaron Levy, Daniel Ryan Murphy",
Ghost Monroe,
"J.Chris, 2tflow, Beemq",
wewantwraiths,"Hip-Hop, rap, wave, UK, hopes and wishes"
"Jaudy, Pakitin El Verdadero",
Dorit Pen,
Ariela Savir,
"Dudu Zakai, Dorit Reuveni, Uzi Meiri, Dorit Pen",
"Blind, Guè Pequeno, Nicola Siciliano",
Hana Hegerova,"chanson, Czech, female vocalists, slovak, folk, slovakia, All, piaf, october, cabaret"
"Hana Hegerova, Petr Hapka, František Belfín",
"Llane, Zion, Alvaro Diaz",
"Valen, BrandyLove",
"Hujdy, STEIN27",
"Mc Don Juan, Mc Kevin, MC Ryan SP",
"Mc Bruninho da Praia, Mc Kevin, Mc IG, Mc Magal, MC GP",
Mc Kevin Ya,
"Marso, Bobkata, Gocata, Pepe Shitz",
Wolter Kroes,"pop, dance, Nederlandstalig, dutch, Nederpop, nederlands, netherlands, eurodance, the netherlands, Schlager"
"Wolter Kroes, STUK",
"Charly Lownoise & Mental Theo, Wesley Sneijder",
Frank & Frank,
"Ypo, Lil PoP, Chico Beatz",
Ypo,"hip hop, rap, Hip-Hop, Greek, GR, annoying, drugs, awful, greek hip-hop, greece"
"Ypo, Bossikan, DonBeatz",
"667, Lyonzon",
Rsko,french
Yung Trappa,"trap, Hip-Hop, Dirty South, futuristic, yung trappa, black boy swag, outsider, hoe, COCKSUCKER, Rooster"
Funambulista,"rock, alternative, Spanish Rock, spanish, cantautor, spain, singer-songwriter, Diego Cantero, SPANISH SONGWRITER"
daniel sabater,"spain, pop, indie pop, alternative, spanish, murcia, pop rock, spanish or latin artists"
Betzabeth,"peruvian, Peru, booba"
Q Park,United States
Ultradiox,"Hip-Hop, rap, United States"
"Vinnie Paz, Eamon",
OSKA,"Hip-Hop, rap, polish, Austrian-Indie, poland, acoustic, hip hop, polish hip-hop, instrumental hip-hop, beatmakers"
clide,"pop, USA"
ROTE MÜTZE RAPHI,"german, germany, Deutschrap, rap, frauenrap, Hip-Hop, German hip hop"
"Schuster, Tommy Boysen",
"DJ Guih Da ZO, Mc Dricka, Mc Gw",
"MC Murilo MT, Mc Pelé",
"Viradouro, Zé Paulo Sierra",
Thiago Martins,
"Dj Pedro Henrique, Bianca, MC Roger",
"Mãolee, Ferrugem, Mc Poze do Rodo, Xamã, MC Hariel",
Mc Anjim,"funk bh, Bh, funk, brazil, brazilian funk, baile funk, brasil, Funk Brasil, Minas Gerais, ousadia"
"Emilia, Toni Storaro",
"FYRE, Gocata",
645AR,"trap, rap, Hip-Hop, experimental, american, United States, hip hop, bronx, experimental hip hop, trap rap"
Lil Elt,
"Megan Thee Stallion, Phony Ppl",
"Yordano El Menor, Yohancito",
Metalingüística,
Vicente Cifuentes,chile
Cosawena,
"Felukah, MC Bolbol",
"Matthew Raetzel, Richard Farrell",
El Capon,artistes
AG Arsch Huh,"german, kölsch, Koelsch-Rock, colonia, Koeln-Rock"
"The Yutes, Stove God Cooks",
Chelly Flame,
TW11N,
SADZIAH,
"Kulshan Sandhu, Gurlez Akhtar, San B",
Gordi,"indie pop, indie, female vocalists, heavy metal, australian, australia, singer-songwriter, pop, serbian, hard rock"
"Lofi Fruits Music, Fets",
Yunan Helmi,
Sophia Zareetty,
Charlie Wilson,"rnb, soul, Charlie Wilson, love songs, r&b, GAP BAND, quiet storm, male vocalists, funk, smooth music"
"Mt. Eden, T-Mass, Aviella Winder",
"R Nait, Amrit Maan",
Ages and Ages,"folk, indie, portland, indie pop, oregon, All, USA, indie folk, euphoric, Orgasmic"
"Radikal Chef, CA$HANOVA BULHAR",
#Chelete,
"Jesús Rendón, Eli Rosex",
Bolaregg,
Michael Klein,"techno, minimal techno, electronic, germany, minimal"
C/O GO!,
Acil Servis,"turkish rock, turkish, turkish: rock, rock, hard rock, blues, Progressive rock, turkish progressive rock, turkish:rock"
"BERRY, $KEER&BOO$, RonnyHuana, Eijer, Zwangere Guy, Jazz",
Liuzin,
"El Fother, Rochy RD",
IMATOLOSA,
Escuela Musical Embajadora,"millos, bogota"
"Margarita Siempre Viva, Santiago Navas, Métricas Frías",
"J Kire, Pisto666",
"Claptone, JAW","House, deep house, electronic, nu disco, Disco, electronica, Berlin, Lo-Fi, indietronica, liquid funk"
Messenjah,"reggae, dub, Canadian, Hip-Hop, dancehall"
PATINA,"screamo, denmark"
Dør nr. 13,"danish, bandcamp com, www bandcamp com, trollerier, MrMusicManDK, Bandcamp, maidavalelover was here"
Bigmag,
Squid,"post-punk, Crank wave, krautrock, art punk, Experimental Rock, new wave, art rock, post-brexit new wave, dance-punk, post-rock"
"Jay Wheeler, Brytiago, DJ Nelson",
Gigi Saldaña,
Los Fathers Del Reggaeton,
"Hassan Shakosh, 3ammar Basha",
INGA,"singer-songwriter, female vocalists, ye-ye, folk, indie rock, pop, german, japanese hardcore, All, iceland"
Yvng So,
Folkhem,"finnish, folk, acoustic, instrumental, 2020s, 2020"
Scarlett Breaks,
Gips,"hip hop, French hip hop, hip house"
Eta,"hungarian, punk, hungarian punk, punk rock, magyar, hardcore punk, folk, pop, rap, Need to Rate"
Graya,
"iCrimax, Kerem",
Ansu,
ARMAN,"All, Turkish Pop, spotify"
"Thi3s, Katja Widulla",
N!smo,
"Bayman, Zoro&Buzz",
"ATC Taff, ATC Nico",
"Rahen Music, Sixto Rein, Thomaz, Elio Elegante, Adrian Nezz, Boom Vibes Music",
"Nam Hye Seung, Park Sang Hee",
HYUN BIN,"Korean, k-pop, male vocalists, Ballad, pop, Kpop, Soundtrack, please let me lick you, ost, epitome of flawless"
Justin Withers,
"Kristjana Stefáns, Ragnar Bjarnason",
"Milljónamæringarnir, Ragnar Bjarnason",
"Guðrún Gunnarsdóttir, Ragnar Bjarnason",
"Halli Reynis, Ragnar Bjarnason",
"Svavar Knútur, Ragnar Bjarnason",
Bali,"folk, Indian, gamelan, rap, Hip-Hop, World Music, All, asia, exotica, ethnic"
Christian French,"pop, Indiana, cute, american, United States, electronic dance music, funk_add_to_lidarr_batch_5"
Street Academics,"Indian, Hip-Hop, Malayalam, india"
"Dhanunjay, Amala Chebolu, Mahati Swara Sagar",
"Kiss Nuka, Kaam Bhaari",
"Burrah, MojoJojo, Fotty Seven",
"Soham Naik, Anurag Saikia",
"Hawk, Aivarask",
Rap Demon,
"Munawar Masoom, Javed Ali, Shankar Mahadevan",
"Ankit Menon, Sayanora Philip, Neeraj Madhav",
Sonny & The Sunsets,"indie pop, indie, pop, san francisco, male vocalists, California, american, 5432fun, Garage Rock, folk"
Life Loops,
Anurati Roy,
Tim Ricis,
Denny Cak Nan,
Badai Roman,
Blasé & Luxo,"limited tracks, spotify"
"Shaun Dean, Majestic",
Sophie Faith,"soul, pop, alternative rnb, rnb, Neo-Soul, funk_add_to_lidarr_batch_25, british"
D.A.N,"indie pop, Stoner Rock, pop, punk, psychedelic punk, post-folk, electropop, weirdo rock, noisepunk, slacker pop"
"Tayz, Junior NRB",
Knucks,"rap, hip hop, UK, Hip-Hop, Grime, UKHH, english, nigerian, london, UK hip hop"
Stolen City Δ▼Δ,
Shai Nehaisi,
Malabi Tropical,
Il Conte Mazzoni,
相沢,
ALKALOID/天城 一彩(CV.梶原 岳人)、白鳥 藍良(CV.天﨑 滉平)、礼瀬 マヨイ(CV.重松 千晴)、風早 巽(CV.中澤 まさとも),"japan, ensemble stars"
Anna,"minimal, minimal techno, techno, electronic, italian, pop, rap, female vocalists, autist, electro"
Akari Kito,"anime, j-pop, japanese, JPop, J-rock, female vocalists, seiyuu, voice actress, j-pop rock, anime rock"
Crazy:B/天城 燐音(CV.阿座上 洋平)、HiMERU(CV.笠間 淳)、桜河 こはく(CV.海渡 翼)、椎名 ニキ(CV.山口 智広),"japanese, funk, pop, JPop, Disco, idol, fictional, ensemble stars, rinne sexy, enstars"
"Hiiro Ishibashi, Miguel, Naohito Fujiki, Héctor",
HOWL BE QUIET,"rock, japanese, piano rock"
澁谷逆太郎,
Горный,
Joanna Brouk,"new age, ambient, experimental, electronic, piano, Meditation, instrumental, flute, USA, american"
"THE ROOP, migloko",
"Leon James, Sid Sriram",
Dr. Burn,malaysian
"VAN, Dub Afrika, Ilyass",
Ahmedoo Biggie,united arab emirates
CV De Kòljakkers,
Anthony Keyrouz,"deep house, lebanese, slap house, Lebanon, House, electronic, dance, dance-pop, Afro House, Ebanese"
"Ekko & Sidetrack, Reija Lee",
Author & Punisher,"industrial, drone, noise, experimental, doom metal, industrial metal, drone doom, drone metal, american, industrial doom metal"
"San Holo, Broods",
Popol Ace,"Progressive rock, norwegian, art rock, hard rock, Norway, Crossover Prog, rock, 70's, Progressive, Jazz Rock"
Dario Von Slutty,"danish, comedy, sex"
"Dj Spoiler, Farfar",
Prima Vera,"norwegian, pop, Norway, comedy, lol, eurobeat, norsk"
Lillian Hepler,pop
"Capo Musica, Da Silva, Real Phantom, Azhika, Robinho, RD Maravilla, Livity Crew",
"Marié, Inkas Mob",
Janella Salvador,"All, pop, OPM, christian, Filipino"
VAE VISTIC,"Hip-Hop, trap, piotr krasko w swojej mazurskiej posiadlosci"
ENEN,
"Lee Richardson, Jonathan Murill, Tom Ford, James Cocozza, Sarah Norman",
"Stereossauro, Marisa Liz, Carlão",
"Mr. Bow, Matias Damásio",
"rkeat, LON3R JOHNY",
"Bell Marques, Rafa Marques, Pipo Marques",
"Dubio, +351",
Bell Marques,"Axe, bell, marque, chiclete, brazilian, brazil, brasil, All, marques, carnaval"
Haarp Cord,"Hip-Hop, rap, pe sistem, Christian Rap, sisu, specii, cedry2k, dragonu, pacha man, special k house"
"Zenk, Mandra",
Robotzi,"creativemonkeyz, Romanian"
Manish Sharma,
STRØM,"experimental, drone, digital, indie, abstract, glitch, noise, electro-acoustic, soundscape, soundscapes"
Hamid Bouchnak,"rai, africa, tunisia, world, morocco"
Janet,"swedish, pop, dance, spoken word, american, female vocalists, Sweden, se, All, svensk"
Cayetana,"indie rock, indie, female vocalists, experimental, punk, hungarian, american, All female rock band, Philadelphia, under 2000 listeners"
王雪晶,
"VEX, 小蓝Blue, anodi",
蘇詩丁,
Annette Lee,
Adiss,"Hip-Hop, slovakia, slovak"
"DJ Manzo Sa, Comado, Mthandazo Gatya",
DJ Bongz,"House, electronic, african, south african, Kwaito, africa, south africa, Afro House, Mzansi House, house kwaito"
Banda Municipal de Sevilla,
Kora,"dub, polish, reggae, New Zealand, female vocalists, rock, alternative, Kiwi, polish rock, 80s"
Calero,
"Vulkam, Moncho Chavea, Gitanocaramelo, Mayel Jimenez",
Amaru Cloud,"rap, hip hop, USA, american, Brooklyn, new york, trap"
Flame,"black metal, Drum and bass, neurofunk, finnish, thrash metal, blackened thrash metal, christian, rap, Christian Rap, Hip-Hop"
Hampus Israelsson,
KHAKI,"japanese, instrumental, Progressive rock, electronic, art rock, alternative rock, Jazz Rock, math pop, Alterative Rock"
Apollo,"Progressive rock, trance, finnish, rock, dance, electronic, 70s, Progressive, hard rock, hands up"
"DJ Kuba, Neitan, Kris Kiss",
"DJ Antoine, Gölä, Trauffer",
"Zaza, Enca, Mixey",
Liimo,
"迪麗熱巴, Silence Wang",
七月男孩,
"林佳儀, Daniel Chan",
POLYCAT,"deep and dark, electronic beat, alternative popDeep, find beats, Enlightened, thai, synthpop, lesser known yet streamable artists, Cross Over, thailand"
SUTHEP BAND,
P.A.P BEATBAND,thai
icutmyhairbecauseyoudontcaremyheart,
Varis,"krautrock, Jazz Rock, thai, soul, Fusion, german, krautrock fusion, german fusion"
"ShiftZ, Heba el Mansouri",
Türkeri,
Elif Doğan,
Nesrin Cavadzade,"turkish, pop, azerbaijani"
Karma Retro,
Levni&Melik,
Yener & Ümit,
Tolga Özmen,
"Nükhet Duru, Sıla",
Fulin,"turkish, pop, dance, music, Turkish Pop, singer, turkey, silk way star, silky way star"
"U-gin, Ralph Noah",
2M,"hardcore, trance, japanese, swedish, rap, drill, uk Hardcore, diverse system"
Will Clarke,"british, House, tech house, electronic, Progressive House, bristol, United Kingdom, Great Britain"
Chris Renzema,"alternative, singer-songwriter, folk, christian, United States"
"Maggie Lindemann, $NOT",
Un Título Viejo,
La Mojigata,"uruguayos, murga"
"Mariah Angeliq, Guaynaa",
Hozho,"techno, minimal, minimal techno, electronic, tech minimal, Portugal, portuguese, melodark minimal techno, melodark minimal, tech minimal melodark"
"Insolent, Fay, CM1X",
Pink Frog,vietnamese
"Tanir, Tyomcha","rap, Hip-Hop, russian"
nowifi,"House, electronic"
JEREMIAS,"pop, latin, german, indie, venezuelan, male vocalists, germany, latin pop, spanish, Jeremias"
Ruby Grace,
"Lara Silva, POCAH",
"Pikette23, Gianluca",
DJ Guina,"brazil, brazilian"
"Flacko, BlakkClout, Lucpuff",
"Kant, NOG",
"Tati Zaqui, Pk",
"RykkinnFella, Jack Dee, Ola Nordmann",
"Ulrikke, Christian Stähler",
"Christoph Ernst Friedrich Weyse, Elias Blix, Gardemusikken",
Chris Haugan,
SERGEI,"noise, french, alternative, chile"
"Holy Goof, Bru-C",
