artist,genre
"KYLE, Lil Yachty",
"The Supermen Lovers, Mani Hoffman","House, electronic, dance, funk, electronica, french, france, french house, Disco, french touch"
"Club Banditz, Marcel Mendoza",
Força Suprema,"rap, Hip-Hop, portuguese, underground, hip-hop tuga, Portugal"
"GoldFish, Blink",
"Hoody, Jay Park",
"YURI!!! on ICE, w.hatano",
"Rytmus, Dara Rolins",
"Rytmus, Cistychov",
The Drifters,"soul, oldies, 60s, rhythm and blues, doo wop, 50s, rnb, pop, motown, male vocalists"
Anntona,"indie pop, indie, spain, spanish indie pop, spanish pop, spanish, pop, autocantantes, Cantautor Gayer, los he visionado en directo"
Royal Bliss,"alternative rock, rock, hard rock, alternative, post-grunge, Discoverockult, modern rock, Royal Bliss, american, pop punk"
Kika,"dance, electronic, eurodance, anglais, eurodance 90s, Portugal, female vocalists, indie, alternative, pop"
Gia,"pop, electronic, C-pop, chinese, dance, bulgarian pop, female vocalists, romania, pop-folk, taiwan"
George Shelley,"sexy, pop, UK, queer, british, X factor, male vocalists, Union J"
Chad Cooper,
Freeze Mob,
Quaoar,"Progressive metal, Progressive rock, rock, Grunge, experimental, alternative rock, spanish, prog, ghosts, spain"
Havoc,"Hip-Hop, rap, East Coast, hip hop, thrash metal, mobb deep, new york, Queensbridge, east coast rap, hardcore"
Joe la Reina,"indie, folk, spanish, indie pop, indie folk, folk pop, estrellas futuras"
"JPelirrojo, Bely Basarte",
"Dj Chillsneider, Sungen99",
"MDEL, Pete Golden",
Peaches,"Electroclash, electronic, female vocalists, electro, electronica, Canadian, dance, indie, alternative, riot grrrl"
Bettina,
"Southpaw Swade, Xavier Omär",
Sigrid Aase,
Mikkel Øwre,
"Drugdealer, Weyes Blood",
Yngve Stoor,"swedish, easy listening, exotica, All, hawaii, svenskakrusbar, x sweden, spotify"
Samuel Gajicki,
Rockettothesky,"norwegian, female vocalists, singer-songwriter, electronic, alternative, dream pop, experimental, indie, folk, shoegaze"
Herreløse,"Hip-Hop, rap, norwegian, Norsk hiphop, All, norsk rap"
Luma,"indie, swedish, House, female vocalists, slovenian, slovenia, Chill House"
220 Volt,"heavy metal, hard rock, swedish, metal, hair metal, Swedish Metal, Sweden, FWOSHM, melodic hard rock, Glam Metal"
Tingel Klang,
Rajalakshmee Sanjay,"hindustani, Hindu, stotram"
Xolly Mncwango,"gospel, south african"
Janet Kay,"reggae, lovers rock, female vocalists, british, 70s, female vocalist, rnb, england, United Kingdom, female vocal"
"Steff da Campo, The Antidote",
"Abra Cadabra, Krept & Konan",
Vincente M,"instrumental, ambient, chill, piano, calm, relax"
Dave Echo,"All, electronic, german, experimental, minimal, hannover, organic, EDM, hanover"
Justine Skye,"rnb, pop, soul, Brooklyn, sexy, Hip-Hop, electronica, rhythm and blues, female, USA"
NU,"minimal, electronic, ambient, experimental, tech house, minimal techno, techno, alternative rock, german, germany"
Les Poppys,"french, pop, 70s, france, LITTLE STAR, chanson, 60s, All, choir, 50s"
Lukr,"singer-songwriter, alternative, american"
Panama Bende,"Hip-Hop, hip hop, underground hip-hop, french hip-hop, underground hip hop, french rap, Rap FR, panama bende"
"Faun, Santiano",
Aristoteles,
台客電力公司,
"Hardwell, Amba Shepherd","dance, electronic, club, electronica, hardwell, Progressive House, House"
"Cansu, Berkay",
Samantha Whates,
Hiroshi Yamazaki,"piano, instrumental, japan, fake artist, spotify-fakes"
Marcelo Zarvos,"Soundtrack, instrumental, contemporary classical, composer, movie score composers, score, brazilian, composers, piano, Classical"
Eski Bando,"turkish, band, All, alles, -all-, folk - world and country, turkisch"
No Land,"turkish, trumpet, experimental, jazz, cello, violin, vocal, bass, Asian, Persian"
Orfeas Peridis,"Greek, entexno, folk, singer-songwriter, Entexna, folk rock, guitarist, classical music, All, male vocalists"
The Everly Pregnant Brothers,"Sheffield, ukulele, comedy, folk, humour, 7 stars, seen, spoify, spotify"
Tony Evans & His Orchestra,"Popcorn, All"
Midland,"deep house, House, electronic, tech house, dubstep, country, future garage, techno, british, tech-house"
Dan Kye,"soul, House, electronic, deep house, chillout, UK, downtempo, funk_add_to_lidarr_batch_7, vocal house, male vocalists"
Mohave,"electronica, france, funk_add_to_lidarr_batch_19"
Auld Lang Syne,"alternative, new york, rochester, geohash:dr8v9fj1edcg, shake and shiver"
M/A/R/R/S,"House, electronic, dance, 80s, 4ad, british, techno, acid house, Hip-Hop, UK"
Grouper,"ambient, drone, shoegaze, experimental, dark ambient, dream pop, psychedelic, folk, Lo-Fi, female vocalists"
Manwolves,"hiphop, jazz, rock, funk, USA, Hip-Hop"
Bunnies,"Progressive rock, psychedelic, alternative, indie rock, experimental, prog rock, Experimental Rock, psych rock, Northampton, noise rock"
Alan Gogoll,"acoustic, australia, guitarist, australian, songwriter, guitar, folk, instrumental, acoustic guitar, singer"
"TÂCHES, INGA",
"Cayo la Cabra, La Vela Puerca",
Dopamina,
Xuxa,"female vocalists, pop, infantil, brazil, brazilian, children, dance, brasil, female vocal, latin"
Martinho Da Vila,"samba, brazilian, mpb, brasil, brazil, Pagode, latin, martinho da vila, All, composer"
La Portuaria,"argentina, rock argento, rock, Rock en Espanol, Rock Argentino, rock nacional, latin, Fusion, alternative rock, folk rock"
Sordromo,"uruguay, rock, Rock uruguayo, alternative rock, pop rock, spanish, rio de la plata"
Mathias Cuadro,
"DJ Kelvin El Sacamostro, Dj Peligro",
