artist,genre
Goth Babe,"dream pop, Lo-Fi, indie pop, Garage Rock, post-punk, alternative, indie, USA, indie rock, shoegaze"
Kasai,"electronic, japanese, Born in Castle Bruce, experimental, japan, chillout, trance, piano, acoustic, indie"
"Dierks Bentley, Brothers Osborne",
"Harris Cole, Aso",
Fred Hersch Trio,"jazz, instrumental, piano, jazz fusion, Jazz Instrument, United States, piano jazz"
Musta valo,"indie, indie pop, finnish, indie rock, finland, melancholic, art rock, finnish indie, oon kayny kattomassa, Progressive Pop"
Sata kaskelottia,"Progressive metal, Stoner Rock, rock, metal, Sludge, finnish, finland, finnish rock, finnish metal, stoner"
Inka Lappi,
Antonio Dos Santos,"fado, favorit, blandband, portuguese, cape verde, cabo verde, angola"
Palaye Royale,"alternative rock, alternative, glam rock, Canadian, rock, my top songs, indie rock, art rock, United States, California"
NewKidd02,"Korean, Kpop, boyband"
"itsnk, Haisam",
Lam Truong,"vietnamese, v-pop, vpop, pop, male vocalist, Lam truong, listen to, male, piano, love song"
Codes In The Clouds,"post-rock, instrumental, ambient, british, post rock, experimental, rock, UK, instrumental post-rock, erased tapes"
"Bonga, Marisa Monte, Carlinhos Brown",
The Moldy Peaches,"indie, anti-folk, Lo-Fi, alternative, antifolk, folk, female vocalists, indie rock, new york, american"
Monkey Marc,"electronic, dub, funk_add_to_lidarr_batch_19"
"Lawless, Dawn Golden",
"André BPM, Mc Tikão, MC BN",
"Lucas & Steve, Mike Williams, Curbi",
"Ekin Cheng, Jordan Chan, 謝天華, 錢嘉樂, 林曉峰",
Nik Kershaw,"80s, pop, new wave, synthpop, synth pop, british, male vocalists, new romantic, singer-songwriter, electronic"
"Miskovits, Kállay Saunders, Fehér Holló",
Fink's Mood,
"Gabriel Máni, Ágúst Karel",
Keyshia Cole,"rnb, soul, female vocalists, keyshia cole, Hip-Hop, r&b, hip hop, pop, american, urban"
Julian Jacob,"folk, indie, pop"
Jasmine Chen,
Sexy Goath,"Hip-Hop, rap"
"Cheryl K, Awkwafina",
Iris Bevy,electropop
Sarwendah,
Cha Eun Woo,"Korean, Kpop, astro"
"Rapyourbae, Kittendust",
Lauren Aquilina,"singer-songwriter, pop, female vocalists, british, piano, acoustic, indie, indie pop, chillout, folk"
"Imani Williams, Tiggs Da Author, Belly Squad",
"רועי סנדלר, ברינקס",
Sarai Givaty,The Countdown
"Young Boiz, Dudu Faruk",
Participants of Festigal,
DosogasTeam,
"Bengio, Lina Maly",
Get Well Soon,"indie, singer-songwriter, german, alternative, indie folk, folk, indie pop, indie rock, melancholic, experimental"
Áhöfnin á Skímó VE,
"Stadiumx, Metrush, BISHØP",
Borgore,"dubstep, gorestep, electronic, experimental, bass, Filthstep, Grime, israeli, Brostep, heavy dubstep"
Gorka,"funk, House, Disco, thrash metal"
"DJ TORA, SHiON",
"Ozols, Singapūras Satīns, rolands če",
Laika Suns,"latvian, indie rock, rock, indie, alternative rock, latvia, alternative, latvian rock, sun and moon and stars and outer space, redzetie"
"Saulius Prūsaitis, Iglė",
Dirty Rush & Gregor Es,"Progressive House, electronic, electro house, House, polish"
Lund,"rap, cloud rap, emo rap, Hip-Hop, emo, trap, hip hop, chill, american, rnb"
La Differenza,"Italy, rock, pop rock, italian, 00s, vivo per lei la musica"
"MAIOLE, Masamasa",
Side,"Hip-Hop, slovenia, Slovenija"
"Jerico, Bianca Atzei, Il Cile",
LE ORE,"emanuele barbati, luovo, icompany"
"Moinè, Spada",
Matteo Sica,
Andrea Laszlo De Simone,"italian, singer-songwriter, experimental, baroque pop, art pop, rock, Progressive rock, Progressive Pop, indie, classic rock"
Nigami 17th birthday!!,"japanese, rock, jazz, pop, J-jazz"
Okada Takuro,"japanese, folk, rock, guitar, indie, psychedelic, soft rock, post-rock, vocal, singer-songwriter"
Lovely Summer Chan,"j-pop, japanese, indie rock, pop, rap, JPop, shoegaze, romanized, dream pop"
Nanawoakari,"japanese, rock, vocalist, pop, utaite, kawaii"
明星 <Akeboshi>,"folk, japanese, j-pop, indie, indie folk, japan, indie pop"
PENICILLIN,"J-rock, visual kei, japanese, rock, jrock, hakuei, penicillin, punk rock, J-music, male vocalists"
"TENG GANG STARR, Minchanbaby, WillyWonka",
+α/あるふぁきゅん。,
Hirth Martinez,"singer-songwriter, rock, 70s, All, male vocalists, 1970s, The Band, spotify"
"Block & Crown, Kiki Doll",
"KOTARO SAITO, Hisaka Iio",
Butcher Brown,"jazz, funk, soul, jazz fusion, Hip-Hop, USA, hip hop, Jazz Hop, United States, american"
Luna Kaguya,"rock, japanese, pop, electronic, J-rock, k-pop, virtual, vtuber"
"Monkey Majik, サンドウィッチマン",
Ellai,Russia
Elena Temnikova,"Russia, electronic, Serebro, pop, deep house, russian, House, Rusia, Russian Pop, booba"
Grechka,"rock, pop rock, female vocalists, russian, Russia"
"Nevada, Loote",
The Cameron Collective,
Type.Raw,Lo-Fi Beat
克麗絲叮,"taiwan, C-pop"
"Airliftz, I-SKY",
"杨坤, 郭采洁",
ASHLEE + EVAN,
Sonideros,
Sofía Elizondo,
Russian Village Boys,"russian, electronic, Rave, Russia, Hardbass, Russian Rave, dance, sieczka, stupid house, hard bass"
"Noorderlicht, Ritselaar",
"Ali072, Izzy B",
Koos Alberts,"levenslied, dutch, the netherlands, 80s, 00s, 90s, Nederlandstalig, male vocalists, 10s, luisterlied"
Buddy Vedder,"dutch male vocalists, oude tijden, gtst, wie is de mol, wie is de mol s20, op weg naar het songfestival, Drag Race Holland, Gouden Televizier-Ring Gala 2023, The Masked Singer NL S5, The masked singer nl s4 episode 4"
LA Riots,"House, electronic, electro house, electro, dance, remix, instrumental, game, dj, Ariana Grande"
Wallaby,"electronic, indietronica"
Rarko,
Maria Fiselier,
"D-Attack, Jonjo",
"Ezra Collective, Jorja Smith",
"Horst Jankowski and his Studio Orchestra, Horst Jankowski",
METAFO4R,"Progressive, House, dutch"
"ALIUS, Un-Ti",
"The O'My's, Chance the Rapper",
Lost Tribe Aotearoa,
"Osrin, Tom Martin, Georgie Keller",
Black Grapefruit,"ambient, electronic, r and b, alternative pop, experimental, synth pop"
2 Years Apart,
Súper Orquesta Los Núñez,
Fragas,
Hillzy,"hip hop, zimbabwe, Zimbabwean"
Rena Morfi,"pop, Greek, Greek Pop, female vocals, ilg"
Princess Thea,
Kay Malik,
Maye ,
Actium,"metal, Progressive metal, chillstep"
Hollywood,"hardcore, punk, hardcore punk, melodic hardcore, Glam Metal, Ukraine, Nashville, hair metal, demoscene, finnish rock"
Espm,
Fitim,
"Prezioso, Marvin","dance, trance, electronic, eurodance, Italodance, Hard Trance, italian, prezioso, Italy, techno"
Oscar Danielson,"soft, swedish, singer-songwriter, pop, vackert, lugn"
"Cazoo, Thomas Hardy, Kevin Hardy",
"Papa Bear, Kapital Vokal",
"Jorsh, Xantos",
"Gabo Viera, Dr Velasquez",
Wilmer Cartagena,"salsa, Peru, salsa sensual"
"Karibe Orquesta, Ray Bg",
"Reynier Perez, Septeto Acarey, Maia",
Raffy Calicdan,
"Up For Byes, Elle Sebastian",
Glaiza De Castro,"pop, female vocalists, Filipino, OPM, philippines"
Indayo,
"Adventure Time, Rebecca Sugar, Tim Kiefer, Niki Yang, Sean Giambrone, Steve Little, Hynden Walch, Olivia Olson, John DiMaggio, Pendleton Ward, Justin Roiland, Maria Bamford, Jessica DiCiccu, Tom Kenny",
Brynn Elliott,"american, USA, america"
Federico Scavo,"House, electronic, italian, minimal tech house, tech house"
"dennis7, Taco Hemingway",
Pablopavo i Ludziki,"reggae, polish, experimental, polish reggae, electronic, pop, alternative, Hip-Hop, downtempo, trip-hop"
dennis7,
"Example, Hayla",
"Vincent Peirani, Julien Herné, Emile Parisien, Tony Paeleman, Yoann Serra",
Timber Timbre,"folk, Canadian, indie folk, indie, Lo-Fi, blues, canada, 11, contemporary folk, singer-songwriter"
Hase,"hardcore, japanese, j-core, rap, freeform, makina, Hard Trance, doujin ongaku, hip hop, Radom"
"Drik Barbosa, Kamau, Rashid, Rincon Sapiência, Sir Scratch, Papillon, Holly Hood, Gson, Dj Big, Dj Nyack",
B. Aull,
Caravãna Sun,"reggae, indie"
"Descemer Bueno, Enrique Iglesias, Andra",
"Oliver Heldens, Sidney Samson",
朱哲伟,
Jamie,"Korean, k-pop, Kpop, pop, rnb, check out, south korea, k-rnb, Jamie, mola"
Clarence Öfwerman,Sweden
"Šorty, Adiss",
Supa,"rap, Romanian, Alabama, sortahuman, Hip-Hop, hip hop, poetry, slovak rap, Huntsville, romanian folk"
"Straatligkinders, Almarie",
"Sphectacula, DJ Naves, A Beast, TipCee, DJ Tira",
"Malumz on Decks, Gino Brown, Mr Vince",
einpaarbois,
"Simmy, Sun-El Musician",
"Zoocci Coke Dope, KLY",
Juanjo Albiñana,
Rosa Cedron,"folk, celtic, jazz, galician, spanish, female vocalists, spain, acoustic, melancholic, classic"
Mastodonte,"pop, rock, electronic, spain"
Tarque,"rock, spanish"
Antílopez,"spain, spanish, Fusion, humor, Flamenco, cantautor, Espana, song-writer"
Dj Erug,
Luis Mas,
"Danny Cooltmoore, The Great Western Alarm",
Angel Island Army,
Jamilla Idris,pop
Arnór Dan,"electronic, pop, Classical, experimental, iceland, male vocalists"
Seppli MC,"Hip-Hop, rap, switzerland"
"Lumi B, Dafina Zeqiri",
ON1Y,"emo rap, wonky, alternative rnb, cloud rap, plugg"
"Baschi, Dabu Fantastic, Büne Huber, Viola Tami, Fabienne Louves, Philippe Merk, Stefan Buck, Midi (Knöppel), Gigi Moto",
歐讚音樂,
LamiGirls,
元冠,
"Camille, Michael Giacchino","Soundtrack, instrumental, composer, score, Classical, lost, american, film score, orchestral, composers"
RossyPP,"indie, electronic, Korean, female vocalists, japanese, easy listening, rock, post-rock, alternative, south korea"
"chocoLAte巧克力, HighLoc家豪, FRαNKIE阿法",
August D. Valentine,"quiet, ambient, Instrumentql"
劉伃芳,
"Tizzy T, VAVA",
โซล อาฟเตอร์ ซิกส์,
Tape,"ambient, post-rock, experimental, electronic, swedish, folktronica, rock, instrumental, electroacoustic, minimal"
พีธ พีระ,thai
"justFLUFFY, Pandaboyz",
"PUPPUP, Modevan",
Foam,"Garage Rock, rock, psytrance, Grunge, dutch, indie, electronic, drone, mexico, ambient"
"HUNZ IPH, Cd Guntee",
Açık Seçik Aşk Bandosu,
Fasıl-ı Jazz,"electronic, turkish"
"Efe Kopru, Işıl Gürler",
Puffin,"8bit, electronic, swedish, instrumental, indie pop, shoegaze, ska-punk, experimental, electro, post-hardcore"
Dalganabak,
"Arem Ozguc, Arman Aydin, Bade",
"Ugur Can Yenal, Gunes Taskiran",
Naskas,
6.Cadde,"rock, turkey, Turkce, turkish rock, orient rock, turkiye, oriental rock"
G-Tops,
Ömer Başçı,
Evelyn Knight,"jazz, 60s, female vocalists, 40s, jazz vocal, vocal jazz, oldies, 50s, swing, american"
Mertkan Erkan,
Şahıs,
"Galatasaray Korosu, Bülent Forta, Onur Mete, Cem Belevi, Cengiz Erdem",
Ellysse Mason,"folk, UK, pop, indie, singer-songwriter, Manchester, electropop, great vocals, female vocalists"
"Remedee, Kojo Funds, Yxng Bane, Masicka",
Felix James,
Theophilus London,"Hip-Hop, electronic, indie, new york, hip hop, rap, american, alternative, alternative hip-hop, male vocalists"
Mega,"breakcore, Disco, hardcore, experimental, All, female vocalist, pop, electronic, digital hardcore, synthpop"
"Chiedu Oraka, Deezkid",
Seth Cook,lidarr
Teddy Robb,"country, rock"
"MindMassage, Reilly Brooke",
Phan Ngan,"vietnamese, vpop, v-pop"
Ortega,"Post-Metal, Sludge, post-hardcore, sludge metal, doom metal, atmospheric sludge metal, netherlands, dutch, indie, Doom"
"Papa Roach, Kayzo",
Akari Machi,
Barbora Poláková,"Czech, pop, funny, jazz, indie, dance, epic, female vocalists, lol, Progressive Pop"
Lutricia McNeal,"pop, rnb, 90s, female vocalists, american, oklahoma, soul, Lutricia McNeal, happy, dance"
RAADTOOB,
Lacuna Coil,"Gothic Metal, metal, Female fronted metal, female vocalists, Gothic, italian, alternative metal, Gothic Rock, symphonic metal, rock"
"Sözer Sepetçi, Amorf",
ONUKA,"electronic, Ukrainian, synthpop, indie, minimal, Ukraine, female vocalists, folktronic, folk, pop"
Lenny Williams,"soul, funk, Disco, 70s, rnb, Old School soul, quiet storm, Old School Slow Jams, rhythm and blues, arkansas"
Jon Foreman,"acoustic, christian, singer-songwriter, folk, alternative, indie, Mellow, male vocalists, guitar, american"
Hoaprox,"House, electronic, vietnamese, EDM"
"Luciano Dj, Mister Remix",
"Magnificence, Julian Snijder",
"Professor, Feye",
Sundell,
Moe C,
Tyskarna Från Lund,"synthpop, swedish, electronic, synth pop, pop, electro, synth, svenskar, Home collection, Need to Rate"
JP Maurice,"Canadian, The Launch"
"MaRLo, Emma Chatt",
Soler,"rock, chinese, Hong Kong, pop, cantonese pop, male vocalist, band, pop rock, C-pop, live"
Jon Bryant,"blues, folk, Canadian, indie, acoustic, pop, jazz, indie rock, singer-songwriter, pop rock"
Bell & Spurling,"spotify, limited tracks"
1970 England World Cup Squad,
Axel Rudi Pell,"heavy metal, hard rock, Power metal, german, metal, melodic metal, rock, guitar virtuoso, germany, classic rock"
"Sam Perry, AP D'Antonio",
Zé Maria,"electronic, brazil, brazilian, capixaba, electro, indie, mpb, synth, dance, disco punk"
Luka Rosi,
"DJ Qhelfin, BreaksManado",
井上陽水奥田民生,"japanese, j-pop, rock, folk, male vocalists, pop, acoustic, J-rock, japan, JPop"
"Andre Salmon, Xavier Freile, Apollo 84",
"Mo Bicep, Faint",
Eros Ramazzotti,"italian, pop, italian pop, male vocalists, singer-songwriter, Italy, Eros Ramazzotti, pop rock, rock, 80s"
"DVTCH NORRIS, Bhavi",
"João Carreiro, Jads & Jadson",
MADANII,"Iranian, german, rnb, germany, Persian, iran, trap"
"Andrew Pololos, Andria Piperni",
Eleven Records,
Monchy & Alexandra,"bachata, salsa, latin, merengue, monchy y alexandra, spanish, Dominican, MONCH Y ALEXANDRA, reggataun, dominican republic"
North To East,
Mc Bella,"funk, brazil, baile funk"
La Bien Querida,"indie pop, spanish, pop, indie, female vocalists, spanish indie pop, pop independiente, spain, folk, All"
KRS-One,"Hip-Hop, rap, underground hip-hop, hip hop, east coast rap, old school, new york, hiphop, political rap, East Coast"
Arcus,"folk, medieval, Czech, rock, medieval folk, rock francais, metal francais, medieval mittelalter folk"
Erthlings,"indie, pop, alternative pop, indie pop, indie rock, girl group, alternative rock, female vocalists, pop rock"
Bert Dockx,"indie, rock, indie rock, instrumental, belgian"
"Quebrada Queer, Apuke",
Gabriel Lunelli,
"Młynarski-Masecki Jazz Camerata Varsoviensis, Jan Młynarski, Tomasz Duda, Marcin Masecki, Piotr Zabrodzki",
Lili-Ann De Francesco,canada
Kasper Nyemann,"dance, pop, denmark, scandinavian, danish, dansk, nordic, male vocalist, male vocalists, trollerier"
