artist,genre
All Saints,"pop, female vocalists, british, 90s, britpop, Girl Groups, rnb, all saints, dance, soul"
Shania Twain,"country, pop, female vocalists, Canadian, Shania Twain, country pop, 90s, singer-songwriter, female vocalist, canada"
Green Day,"punk rock, rock, punk, pop punk, alternative, alternative rock, american, green day, 90s, pop"
"Ryan Blyth, After 6",
Zoology,"pop, indie, electronic, UK, canada"
The Paper Kites,"folk, indie, australian, indie folk, acoustic, All, melbourne, indie rock, australia, indie pop"
"Thundercat, Michael McDonald, Kenny Loggins",
"Esteban Copete y su Kinteto Pacifico, Catalina García, Monsieur Periné",
"Junior Jein, Kafu Banton",
Grupo Bahia,"Colombia, salsa, guapi, Marimba, pacifico, currulao, cauca, brasil, All, brazil"
"Tr3sdeCoraZón, Orquesta Filarmónica de El Santuario",
LosPetitFellas,"jazz, blues, Colombia, rock, funk, hip hop, rap, colombian, bogota, soul"
Kilates,
Yembema,
Ventino,"pop, Colombia, girl group, latin, female vocalists, Ballad, latin pop, 20s, Girl Groups, girlgroup"
"Sheppard, Sebastian Yatra",
Mala Bengala,"indie pop, indie, synths, new wave, Colombia"
"Andy Rivera, Jory Boy",
"Big Stan, Iyhon Secuaz, Pipe Microphone, Miller Rap Adictos, Deestebang",
"DJ Jeren, DJ Kendo",
Mavado,"dancehall, reggae, jamaican, Bashment, gangsta, ragga, mavado, All, jamaica, dancehall reggae"
DJ Luis Bernabe,
DeStorm,"Hip-Hop, rap, hip hop, youtube, youtuber"
Motorama,"post-punk, new wave, indie, russian, garage, indie rock, Post-punk revival, dream pop, rock, indie pop"
Green Valley,"spain, reggae, ragga, ambient alternative ambient explosions in the sky instrumental lanterna maryland mogwai mono post-rock"
Don Diablo,"House, electronic, dance, electro, trance, future house, dutch, electro house, EDM, don diablo"
"Diddy, The Notorious B.I.G., Rick Ross",
Skyline,"electronic, Drum and bass, Czech, dance, trip-hop, breakbeat, Progressive rock, electronica, rap, synthpop"
Keeno,"Drum and bass, liquid funk, vocaloid, dnb, japanese, vocaloidP, electronic, intelligent drum and bass, british, dance"
Hollywood Undead,"rapcore, rap, hardcore, screamo, emo, alternative, Hip-Hop, rock, rap rock, Nu Metal"
"The Main Level, Blvck O",
S.Barracuda,
Sleeping With Sirens,"post-hardcore, screamo, emocore, experimental, hardcore, emo, alternative rock, rock, american, metalcore"
"Burak Yeter, Ryan Riback",
"Timmy Trumpet, Krunk!",
"Smack, Pain, White Russian",
Faada Freddy,"senegal, soul, All, african, Chauffer Dans La Noirceur 2024, r'n'b, neosoul"
"NAV, Metro Boomin, Lil Uzi Vert",
Majk Spirit,"rap, Hip-Hop, slovak, singer-songwriter, H16, slovakia, koko najs, holy shit this music is better than sex I think Im going to go murder my dog this is so awesome, Dylema, slovakian hip-hop"
Nine Inch Nails,"industrial, industrial rock, electronic, alternative, rock, alternative rock, industrial metal, american, experimental, metal"
Benny Jamz,"danish, rap"
"DJ Blyatman, Life of Boris",wrong tag
"Bogfinkevej, Wafande",
Fie Laursen,"All, pop"
Daecolm,"zimbabwe, electronic"
Emoj,
Hips,"Garage Rock, japanese rock, funk, soul, hard rock, female fronted, Lo-Fi, noise rock, art rock, female fronted rock"
"VAX, Teddy Sky",
"offrami, CASP:R",
Matstubs,"trap, good, canada, dubstep, art, All"
rosegold,"rnb, hip hop, electronic, House, british, deep house, danish"
ATkel,
"SG Lewis, Col3trane",
Alizzz,"trap, electronic, spain, barcelona, spanish, rap, mofohifi, Hip-Hop, hiphop, funk"
"Fedde Le Grand, Ida Corr, Shaggy",
"Hook N Sling, Parson James, Betty Who",
"Peg Parnevik, Reegolito",
Chase Goehring,"indie, alternative, american"
Dan Blaax,
"Rocky Wellstack, Nicole Bus",
DJ Blyatman,"Hardbass, russian, hardstyle, gopnik, slovakia, slovak, experimental, pumping house, staLker, Russia"
"Quimico Ultra Mega, Yofrangel",
Shelow Shaq,"latino, hip hop, Reggaeton, Dominican, regueton, dembow, joa, rap dominicano, Lapiz Conciente, elcriminal03"
Piero,"argentina, latin, piero, singer-songwriter, political, cantautor, balada, Cantautores, Latin Rock, ahhh"
Caloncho,"folk, mexico, spanish, latin, indie, guadalajara, español, México, pop, reggae"
"Romeo Santos, Juan Luis Guerra 4.40",
David Kada,salsa
Black Jonas Point,"Dominican, rnb, dominican republic"
"Robert Taylor, Nicolas Tovar",
Manolo Ramos,
"Total Ape, KAROL G",
"Chyno Miranda, Wisin, Gente De Zona",
"Adan Jodorowsky, León Larregui",
"La Bien Querida, Joan Miquel Oliver",
Sie7e,"latin, reggae, pop, Puerto Rican, male vocalists, latin pop, Fusion, puerto rico"
Nfasis,"Reggaeton, latin, Dominican"
Moon Taxi,"indie rock, alternative, Jam, indie, Nashville, rock, dance, USA, Progressive rock, estonian"
Residente,"puerto rico, latin, hip hop, rap, USA, Hip-Hop, world, 00s, male vocalists, spanish"
Getter Jaani,"estonian, pop, female vocalists, electronic, Eurovision, estonia, All, baltic, electropop, eesti laul"
"Jake Paul, Team 10",
MONATIK,"pop, Ukrainian, Ukraine, dance, indie, rnb, hip hop, male vocalists, dance pop, dance-pop"
Laineen Kasperi,"Hip-Hop, rap, experimental, Suomirap, finnish, hip hop, Finnish rap, chillout, finland, experimental hip-hop"
MOOA,"finnish, singer-songwriter, female vocalists, Enjoyably extraordinary"
Loiriplukari,"finnish, pop, electronic, humour, indie, electronica, finland, dada, experimental electronic, novelty"
"Snäfä, Iivo, Rambo",
Acaedia,"metalcore, Progressive Metalcore, Progressive deathcore, Progressive, deathcore"
Have You Ever Seen The Jane Fonda Aerobic VHS?,"finnish, punk, indie, indie pop, punk rock, finland, All, oon kayny kattomassa, Sega pop, 2010s"
Anni&,
Daniel Okas,
Tuuli,"finnish, pop, female vocalists, Canadian, pop punk, electronic, dance, teen pop, Tuuli, spotify"
Jimi Pääkallo,
LEINO,sankura
"VMK, Kédo Rebelle",
Ilta,"finnish, german, female vocalists, singer-songwriter, pop, germany, finland, european, finnish pop, nordic"
Knife Girl,"electronic, indie pop, finland, finnish, Suomi, indie rock, experimental, hyperpop"
Fear Of Domination,"Melodic Death Metal, industrial metal, Industrial Death Metal, finnish, Modern Melodic Death Metal, death metal, metal, Industrial Melodic Death Metal, modern metal, industrial"
Joku Roti Mafia,
2 Times Terror,"industrial metal, finnish, industrial, electronic, metal, dance metal, finnish metal, alternative, extreme dance metal, rock"
Nomy,"rock, alternative rock, hard rock, swedish, alternative, Sweden, punk rock, punk, svenskt, nomy"
"Amindi, Tessellated, Valleyz",
Emily Frost,"pop, finnish, finland"
PRETTYMUCH,"pop, boyband, onedirectioncore, boy band, los angeles, american, indie pop, us, dance pop, boybands"
Eluveitie,"folk metal, Melodic Death Metal, pagan metal, celtic metal, Celtic Folk Metal, metal, swiss, folk, celtic, death metal"
Ziggy Alberts,"folk, singer-songwriter, All, indie, folk singer-songwriter, australian, australia, performed in tilburg, paradiso amsterdam 2023, anti vaxxer"
"L.A.R.5, Empyre One",
Ursus Factory,"rock, alternative rock, finnish, blues, blues rock, experimental, finland, noise, punk, indie"
Gin Wigmore,"indie, soul, indie pop, female vocalists, singer-songwriter, New Zealand, pop, alternative, rock, folk rock"
DJ Roody,"House, electronic, german, funky house, club, remixer, electronica, Garage House, DIsco House, hip-house"
EPP,
Carla Thomas,"soul, female vocalists, stax, 60s, Southern Soul, rnb, rhythm and blues, memphis soul, GEE WHIZ LOOK, All"
Barbara Weldens,"folk, under 2000 listeners, french, acoustic, france, female vocalists, piano, chanson, french female vocalists, 10s"
Petit Baloo,
PRIME,"Hip-Hop, dubstep, underground hip-hop, rap, rock, punk, Post punk, Aussie Hip-Hop, Nu Metal, melodic metalcore"
Jeanne Moreau,"french, chanson, chanson francaise, pop, female vocalists, female vocalist, france, Chanson Française, jeanne moreau, french pop"
Julien Rey,
MC Fioti,"Funk Carioca, funk, brazil, pop, brazilian, latin pop, brasil, latino, 10s, Brazilian Pop"
Sisika,
"Myth Syzer, Bonnie Banane, Ichon, Muddy Monk",
"VSO, Maxenss",
Bengous,
Arma Jackson,"funk, soul, hip hop, rap, switzerland, Hip-Hop, rnb, afrobeats, pop rap, hip pop"
FEATHER/FEATHER,
Aryay,"USA, trap, 10s"
The Jon Spencer Blues Explosion,"blues rock, blues, rock, alternative rock, alternative, punk blues, Garage Rock, indie, garage, Recommended"
Belle & Sebastian,"indie, indie pop, alternative, twee, indie rock, Scottish, british, chamber pop, pop, twee pop"
Cara Delevingne,"pop, female vocalists, actresses, england, Chicks Rock, london, talented, british, actress, pop rock"
Alexiane,"pop, Canadian, synthpop, dance, canada, female vocalists"
Jaymax,
Vinnie Maniscalco,trap
Naâman,"reggae, france, poland, funk_add_to_lidarr_batch_19"
"The Boy Next Door, Fresh Coast",
ArtLec,"House, german, dance, electronic"
"Benjamin Wallfisch, Edward Elgar",
"BACI, 4SQUAD",
"mokuba, DAT ADAM",
Prinz Pi,"Deutschrap, rap, hip hop, german, Hip-Hop, Berlin, neopunk, Prinz Pi, no peanuts, political"
"Afrob, Megaloh",
"Famous Dex, Sierra Kidd",
Marvin Game,"rap, german, Hip-Hop, hip hop, german rap, disappointing, german hip-hop, neutral, Deutschrap, juice sampler"
Diar,"rap, rock, guitar virtuoso, german, indonesia, german rap, deutsch, indonesian, Rapper, Deutschrap"
Wunderwelt,
Gløde,"hamburg, denmark, Glode"
Stick To Your Guns,"hardcore, melodic hardcore, metalcore, Straight Edge, moshcore, hardcore punk, american, Need to Rate, metal, melodic metalcore"
Frei.Wild,"Deutschrock, rock, german, hard rock, Oi, deutsch, punk rock, freiwild, italian, punk"
Kking Kong,
Das Paradies,"indie, german, indie pop, singer-songwriter, indie rock, indiepop, deutsch, Leipzig, egofm"
Township Rebellion,"House, techno, Progressive House, electronic, UK, deep house"
TWO KINX,
GUTE ARBEIT Originals,
Brennan Savage,"cloud rap, rap, emo rap, emo, post emo, hip hop, emotional trap, Emo Trap, pop, alternative"
"Felix Krull, Nuro",
Muso,"rap, Deutschrap, german, chimperator, inspired, hip hop, indie, Stieber Twins, Maeckes, German hip hop"
Emie,
Lion Cayden,"german, pop, dance"
"DoubKore, Popeye",
DeeJay A.N.D.Y.,"electronic, hands up, elektro-hands up trance"
Der Kvnstler,
Lina,"Neo-Soul, soul, rnb, female vocalists, Neo Soul, vocal jazz, jazz, smooth, indie soul, Smooth Jazz"
joan,"indie pop, pop, alternative, synthpop, USA, electropop, electronic, american, synth pop, synth-pop"
Jake Zyrus,"pop, philippines, OPM, male vocalists, trans, male vocalist, rebirth, lgbt, glee, lgbtq"
The Japanese House,"indie pop, electronic, dream pop, indie, art pop, ambient, ambient pop, british, female vocalists, pop"
Sabrina Claudio,"rnb, soul, pop, alternative rnb, female vocalists, american, Neo-Soul, miami, electronic, USA"
"Dave East, Chris Brown",
Tamta,"pop, Greek, female vocalists, Greek Pop, Eurovision, greece, georgian, georgia, cyprus, ESC 2019"
Konstantinos Argiros,"Greek, greece, All, Greek Laika, greek male vocalists, pop, folk, ilg, under 2000 listeners, argiros"
"Ricegum, Alissa Violet",
Mahmut Orhan,"turkish, turkey, House, deep house, dj, vocal house, electronic, Turkce, producer, indie dance"
The Revivalists,"rock, soul, funk, jazz, alternative rock, USA, indie, All, New Orleans, Jam"
Smokepurpp,"trap, Hip-Hop, rap, trap rap, hip hop, cloud rap, soundcloud rap, florida, trillwave, soundcloud"
Joywave,"electronic, indie, shoegaze, chillwave, indie pop, alternative, indie rock, american, USA, new york"
Capital Kings,"electronic, electropop, christian, pop, pop rock, synthpop, techno, male vocalists, dubstep, gospel"
Funky,"lithuanian, Christian Reggeaton, funky, rap, All, Hip-Hop, christian, reggeaton, Manny Montes, Russian Pop"
Musiko,
"Un Corazón, Kim Richards",
"Christian Nodal, David Bisbal",
Zedd,"electro house, electronic, House, electro, dubstep, complextro, Progressive House, dance, electronica, german"
Yanki Din,Hong Kong
MXM,"harsh noise, power electronics, noise, k-pop, Korean, Kpop, pop, All, duo, Asian"
Ananya Birla,"india, pop, female vocalists, Indian, Hindi Pop"
Yozoh,"Korean, indie, female vocalists, acoustic, Asian Indie, korean indie, easy listening, pop, Korea, k-pop"
Brika,"indie pop, indie, pop, female vocalists, electronic, miami, american, USA, sexy, talented"
"Punch, GLABINGO",
gugudan,"k-pop, pop, girl group, Korean, Kpop, gugudan, dance, Girl Groups, Asian, female vocalists"
"Hardwell, Atmozfears, M.BRONX",
Namewee,"pop, hip hop, Hip-Hop, comedy, malaysia, C-pop, taiwanese, malaysan"
Lim Hyunsik,"k-pop, BTOB, Ballad, pop, Korean, Kpop, hyunsik"
Kihyun,"k-pop, Korean, pop, Monsta X, male vocalist, Kpop, ost, Korean Pop, starship, male soloist"
顏卓靈,
"KREAM, Clara Mae",
Opitz Barbara,"female vocalists, hungarian, hungarian female vocalists, hungary"
Pápai Joci,"pop, hungarian, hungary, folk, male vocalists, Eurovision, rap, Roma, ESC, Eurovision Song Contest"
Ron Gallo,"Garage Rock, blues, indie rock, experimental, post-punk, USA, jazz, Garage Punk, art rock, indie"
Nothing More,"Progressive rock, alternative rock, alternative metal, rock, alternative, Progressive metal, metal, Progressive, my top songs, hard rock"
Filatov & Karas,"electronic, dance, Russia, russian, liszaj radio, electronic superhighway"
Jay Hardway,"House, dutch, electro house, electronic, EDM, dance, big room, zara larsson, Ariana Grande"
"Króli, JóiPé",
"Elli Grill, Alvia Islandia",
Alexander Jarl,
Ragnhildur Gísladóttir,icelandic
Baggalútur,"icelandic, country, folk, funny, folk rock, All, humor, spotify, humour"
"Joey Christ, Krabba Mane",
"Bryndís Ólafsdóttir, Eyjólfur Kristjánsson",
"Rich Brian, Keith Ape, XXXTENTACION",
Maggi Mix,
$igmund,under 2000 listeners
"Joey Christ, Sturla Atlas",
Savina & Drones,"indie, Korean, Korea, korean indie, ost, rock, k-indie, kindie, k-female"
Rayi Putra,"rnb, indonesia, indonesian, male vocalists"
"Jung Yong Hwa, Loco",
B Force,
"Offonoff, Tablo, Miso",
Dea,"hardcore, detroit, hardcore punk, punk, electronic, indie, rap, techno, Gangsta Rap, Straight Edge"
Yang Da Il,"Korean, soul, rnb, Ballad, ost"
NCT 127,"k-pop, Kpop, Korean, NCT, NCT 127, Hip-Hop, pop, sm entertainment, calote, male vocalists"
"Dastic, The Ready Set, Gabrielle Current",
Yoon Mirae,"k-pop, Korean, pop, Ballad, rnb, rap, Hip-Hop, k-rnb, ost, south korea"
Leanna Rachel,
Jung Yong Hwa,"Korean, k-pop, cnblue, male vocalists, jung yong hwa, Kpop, korean indie, pop, Ballad, ost"
NIKI,"hardcore, trance, techno, rnb, pop, vocaloid, indonesian, 88rising, estonian, japanese"
Pendhoza,"hip hop, Javanese, Whateverhop"
"SAAY, Tish Hyman",
Teampal,"pop, folk, folk pop, folk-pop, male vocalists, bandung"
Soul Sisters,"reggae, soul, ska, skinhead reggae, All, dub, rnb, jamaica, Skinhead, funk"
Yuka Tamada,
ONE,"Korean, Hip-Hop, Nu Metal, rnb, hard rock, rap, alternative rock, One, ambient, Psychedelic Rock"
NU'EST W,"k-pop, Korean, nuest, Kpop, male vocalists, baekho, Jr, nuest w, pledis, pledis entertainment"
Search Party Animal,irish
The Academic,"rock, indie rock, alternative, ireland, irish, alternative rock, pop rock, male vocalists, 10s, seen live more than once"
"Paul Heaton, Jacqui Abbott",
Yes Lad,
Susanne Sundfør,"norwegian, singer-songwriter, female vocalists, experimental, jazz, art pop, electronic, synthpop, pop, Norway"
"HRVY, Redfoo",
Declan J Donovan,"soul pop, dream pop, funk_add_to_lidarr_batch_7, british"
Nick Mulvey,"singer-songwriter, acoustic, british, folk, indie folk, indie, pop, United Kingdom, funk_add_to_lidarr_1, england"
Francesco Sole,
OEL,minimal
"Falling Apart, Jeffrey James",
"Slava, Finest Music",
"Vitalic, La Bien Querida",
"Ensi, Luche",
"Ruggero De I Timidi, Solydoro",
Frah Quintale,"hip hop, italian, rap, pop, italian rap, Hip-Hop, Italy, itpop, singer-songwriter, indie"
"Rose Villain, Sixpm",
Mauro Ermanno Giovanardi,"italian, indie pop, jentzsouth, jentzpop, jentzworld, singer-songwriter, pop rock, italia, Italy, italiano"
"Halba x Foldino, Vegas Jones",
Filo Vals,
Samuel Heron,"hip hop, rap, italo rap, italian, trap, La Spezia, spezia"
Young Slash,
"Samuel Heron, Eleonora Cixi",
Masayoshi Oishi,"j-pop, japanese, Soundtrack, japan"
Hiroomi Tosaka,"japanese, JPop, trap pop, k-pop adjacent"
Cidergirl,"J-rock, japanese, rock, indie, 2020s, 2010s"
Survive Said The Prophet,"post-hardcore, emo, J-rock, japanese, alternative, rock, alternative rock, screamo, metalcore, rock im park 2025"
"Mop of Head, Taichi Mukai",
ACIDMAN,"J-rock, japanese, rock, alternative, jrock, post-rock, japanese rock, indie, punk, male vocalists"
DEAN FUJIOKA,"pop, japanese, male vocalists, j-pop, actor, yoi, yuri on ice"
"Pa's Lam System, PARKGOLF",
"Mop of Head, UCARY & THE VALENTINE",
Kana Adachi,"pop, japanese, japan, JPop"
Kemono,"japanese, jazz"
kiLLa,"hard rock brasil, rock, hardcore, rock brasil, Rock Rool Brasil, Heavy Metal Brasil, japanese, rap, punk rock, Hip-Hop"
"DJ HASEBE, tubakiii, Emi Okamoto",
"A-Trak, Quavo, Lil Yachty",
Nao Kawamura,"japanese, new age, urban"
Natsu Summer,"japanese, JPop, j-pop, reggae, female vocal, summer, japan, Asian, 20s, female vocalists"
NOBU,"techno, electronic, japan"
King Gnu,"J-rock, japanese, alternative, indie, electronic rock, indie rock, rock, follow, j-pop, electronic"
"Cheat Codes, Nicky Romero",
Tsuyoshi Nagabuchi,"folk, japanese, Rock and Roll"
"androp, Creepy Nuts",
Dornik,"rnb, soul, british, electronic, electronica, New band of the day, dream pop, sweet, synth, Lo-Fi"
Rica Matsumoto,"j-pop, anime, seiyuu, japanese, Pokemon, female vocalists, JPop, voice actress, Asian Pop, rock"
Taichi Mukai,"rnb, j-pop, japanese, j-rnb, j-urban, JPop, pop"
T-Fest,"Hip-Hop, Ukrainian, trap, rap, russian rap, russian, ukranian, Trill, govno, Ukraine"
Death From Above 1979,"indie rock, indie, alternative, dance punk, noise rock, rock, Canadian, dance-punk, alternative rock, punk"
Грибы,"Hip-Hop, Ukrainian, rap, House, psychedelic, dub, Ukraine, pop, reggae, space"
"ansis, Edavārdi",
GACHO,"Hip-Hop, latvian, cool, electro, latvian hip-hop, latvian rap, live seen, lv-hh"
Kaņepe,hh-lv
Bermudu Divstūris,"latvian, Hip-Hop, latvia, rap, latvian male vocalists, supernova 2022"
MISSIO,"electronic, alternative, american, alternative rock, electronica, indie, rock, indie pop, synthpop, missio"
G&G Sindikatas,"Hip-Hop, lithuanian, hip hop, rap, Lithuanian Hip Hop, pop rock, Europop, eurodance, gangsta, synth-pop"
Daddy Was a Milkman,"downtempo, electropop, lithuania, lithuanian, „Eurovizijos“ dainų konkurso nacionalinė atranka 2020 wishlist, contemporary lithuanian music, lithuanian male vocalists"
"Tyler, The Creator, Lil Wayne",Edit
"187 Strassenbande, Gzuz, Bonez MC",
Jax Jones,"House, electronic, dance, pop, british, tropical house, england, EDM, producer, dj"
"JAY-Z, Linkin Park","Hip-Hop, rap, rock, alternative, hip hop, Nu Metal, rapcore, alternative rock, crossover, american"
Disciples,"electronic, House, gospel, dub, british, reggae, deep house, dub n bass, DISCIPLES, hiphop"
"Lacrim, Booba",
"Genetikk, Sido",Deutschrap
"Coldplay, Big Sean",
Stone Sour,"hard rock, alternative metal, metal, Nu Metal, rock, alternative, alternative rock, american, post-grunge, Nu-metal"
Supertramp,"Progressive rock, classic rock, rock, 70s, pop, british, art rock, SuperTramp, pop rock, 80s"
Manu Chao,"reggae, latin, ska, world, alternative, french, spanish, World Music, folk, rock"
Bill Withers,"soul, funk, 70s, rhythm and blues, rnb, singer-songwriter, american, blues, oldies, Bill Withers"
Jimi Hendrix,"classic rock, rock, blues, psychedelic, guitar, Psychedelic Rock, blues rock, 60s, hard rock, guitar virtuoso"
Blue Öyster Cult,"hard rock, classic rock, Progressive rock, rock, heavy metal, 70s, american, Psychedelic Rock, metal, USA"
ZZ Top,"blues rock, classic rock, hard rock, Southern Rock, rock, blues, american, 80s, 70s, Boogie Rock"
Sky Ferreira,"pop, electropop, electronic, female vocalists, female vocalist, synthpop, indie pop, alternative, indie, american"
Dato Seri Vida,
"De Fam, Alif, Aman RA",
"Siti Nordiana, Jaclyn Victor",
Airliftz,
"Rels B, Maikel Delacalle",
José Madero,"rock, mexico, mexican, 4 Stars, hombre guapo, spotify"
MC Davo,"hip hop, Latin Rap, Rap Mexicano, mexico, mexican, Rap Latino, monterrey, MCDAVO MC DAVO HIPHOP RAP LODEJOATUCRITERIO"
Gera MX,"rap, Hip-Hop, mexican"
Manu Negrete,
Dharius,"rap, Hip-Hop, mexico, latin music, Latin Urban"
"Yung Felix, Bizzey, Josylvio, Hef, Delivio Reavon",
"Rotjoch United, MocroManiac, Eves Laurent, Jozo, LouiVos, SBMG, Pietju Bell, Kempi",
"Roy Dest, Kazkid",
Supergaande,
"Ali B, RedOne",
"The Galaxy, Sophie Simmons",
"Johnny Sellah, Kevin",
"Beckie, Crooks",
Eddi,
Young Gun Silver Fox,"soft rock, soul, west coast, UK, yacht rock, indie, indie pop, yacht rock revival, westcoast, london"
Satkirin Kaur Khalsa,"mantra, wahe guru, ortsa, new age, unglaublich, spiritual, himmlisch, beautiful, unfassbar, chant"
"Rico, Sticks",
Geechi,
Cat Carpenters,
Killer Kamal,"dutch, Hip-Hop"
"Bombastic, LangeSjaak, Joyba, Yes-R",
Bekir,
Cheyenne Toney,"dutch, pop, alternative pop, female vocalists, r&b, hip hop, urban, the voice, TVOH, The Voice Of Holland"
".Sinh, Masego",
Nafthaly Ramona,
NVDES,"pop, All, USA, indie, electronic, electropop, indie pop, electro-pop, los angeles, female vocalists"
Vinchenzo,"electronic, folk, experimental, argentina, europe 2023, male soul vocalists, dutch male vocalists, better than ever s2 finale, better than ever s2 aflevering 1, better than ever s2"
Noisecontrollers,"hardstyle, jumpstyle, electronic, techno, Hardbass, dutch, netherlands, Qdance, electronica, hard techno"
"Sons Of Zion, Aaradhna",
SWIDT,"New Zealand, hip hop, underground hip-hop"
Alien Weaponry,"groove metal, thrash metal, New Zealand, metal, maori, alternative metal, heavy metal, new zealander, male vocalists, maori metal"
Tigerlily,"electronic, japanese, doujin ongaku, rockabilly, House, Fusion, pop, finland, girls, Drum and bass"
Ricegum,"youtuber, american, america, United States, corny, clowncore, clown, youtube, bruh, brainrot"
"Max Styler, Josh Golden",
DJ Noiz,House
Dan Sultan,"australian, rockabilly, All, rock, Bran Nue Dae, saw live, queensland music festival, Nats music, Sexy Yell, australian male vocalists"
Manifiesto Urbano,"rock alternativo, folk rock, nicaragua, latinoamerica"
Milly Majuc,"nicaragua, rock, ska, reggae, popol rock"
Audioslave,"alternative rock, rock, hard rock, Grunge, alternative, post-grunge, american, alternative metal, Audioslave, Supergroup"
"Lil Olé, HA$$Y",
"Linda Vidala, KingSkurkOne",
"MagSonics, Ane Flem",
"Meludo, Primacy Funk, Pegato",
Kyle Alessandro,"pop, Eurovision, Norway, Eurovision Song Contest, ESC, eurovision song contest 2025, eurovision 2025, ESC 2025, norwegian, teen pop"
SkyMarshall Arts,"trance, dance, norwegian, video game music, psytrance, 8-bit, comedy, Vors, electronic, norsk"
Klaus Perry,"hiphop, rap"
Daniel Simen,
Imitating Aeroplanes,"synthpop, indie, indie pop, Norway, indie-pop, Indie-Rock, synth-pop, Supergroup, norwegian, dream-pop"
Law,"german, germany, deutschland, Deutsche, teutonic, alternative rock, deutsch, deutscher, deutscher-deutsche, All"
"Hank, Hans-Erik Dyvik Husby",
"Bendik Brænne, Daniel Romano",
