artist,genre
L Devine,"pop, electronic, indie pop, indie, electropop, british, female vocalists, lesbian, spotify, sapphic"
"Shogun, Anthony Dircson",
"KingSkurkOne, Pumba",
Boys of Christmas,
"Ai-Ai delas Alas, Ex Batallion",
"Mid-Cities Worship, Brooklynn Ward",
Jacob Ray,
Marina,"pop, female vocalists, indie pop, post-hardcore, polish, electropop, dance, electronic, indie, glam pop"
"Borja Jimenez, Kiko & Lito",
Blen,"video game music, Canadian, game remixes, video game remixes, OC ReMix"
Dawon,"Korean, k-pop, female singers, ost, WJSN, Kpop"
"The Richman Toy, รุ่งโรจน์ อุปถัมภ์โพธิวัฒน์",
David Cassidy,"pop, 70s, oldies, classic rock, Disco, male vocalists, All, soft rock, USA, jerk-knee"
"Talib Kweli, Anderson .Paak",
Vanthra,"rock, argentina, Rock Argentino"
"Kroko Jack, Skero",
Hatchie,"dream pop, indie pop, shoegaze, australian, alternative dance, pop, indie, female vocalists, baggy, australia"
Gloriettenstürmer,
The Partridge Family,"pop, 70s, oldies, bubblegum, classic rock, bubble gum, USA, television, 70's, 1970s"
"Gustavo Mioto, Jorge & Mateus",
The Classy,
"Naps, Dika",
Girls Next Door,"Kpop, k-pop, 옆소, Korean, pop, female vocalist, dance, girl group, girlgroup"
"Dr. Dre, Eminem","Hip-Hop, rap, Gangsta Rap, west coast, hip hop, G-funk, West Coast Rap, american, 90s, Dr. Dre"
"Tove Lo, Daye Jack",
"Ibrahim Maalouf, Izïa",
Anat Fort Trio,"jazz, contemporary jazz, piano, experimental, modern creative, ECM, cool jazz, piano jazz, USA, instrumental"
IMFACT,"k-pop, Kpop, Korean, pop, imfact, Korean Pop, boyband, Korea, Pop Music, male vocalists"
Moon Sung Nam,
"The Uniøn, Lovespeake",
"Mondo Grosso, Asuka Saito",
POLYSICS,"electronic, new wave, japanese, J-rock, rock, electronica, synthpop, Technicolor Pogo Punk, punk, experimental"
Sayonara Ponytail,"j-pop, japanese, indie pop, pop, female vocalists, twee, anime, J-Indie, Whisper, twee pop"
Embee,"Hip-Hop, swedish, hip hop, chillout, rap, underground hip-hop, dj, looptroop, swedish hiphop, producer"
Michele McLaughlin,"piano, new age, instrumental, easy listening, peaceful, Michele McLaughlin, relaxing, new age piano, ambient, acoustic"
Orphan,"Sludge, deathcore, beatdown, sludge metal, experimental, hardcore, metalcore, stoner sludge, Post punk, Kazakhstan"
"Nishoo, Zulemaa",
Jackie Tech,"Sweden, pop"
"toksi, JONA",
伏仪,
Ne Jupiter,
Deekline,"breakbeat, breaks, jungle, Funky Breaks, booty breaks, Drum and bass, electronic, london, UK, Rave"
Zuri Akoko,
Sister2sister,"pop, australia, malta"
Aeora,"pop, electronic, female, Electronic Pop"
Elk Road,"dubstep, electronic, glitch hop, synth, Glitchop, glitch-hop"
PINES,"electronic, two or more artists with the same name, ambient, german, shoegaze, drone, experimental, field recordings, washington dc, noise pop"
Audio Dope,"Hip-Hop, beats, switzerland, nu jazz, All, electro, swiss, chillout, pop, instrumental"
4SQUAD,
"Zbigniew Wodecki, Mitch & Mitch",
"Zbigniew Wodecki, Katarzyna Rodowicz",
"DeeThane, Ilona Maňasová, Seven & Stewe",
Amille,"pop, rnb, electronica"
Amanda Thomsen,
Don Lore V,
LVK,"underground, rap, lvk, psychodelic rap, Ostroleka"
Alice et Moi,"french, indie pop, france, pop, french pop, synthpop, female vocalists, Akiko Shikata, Français, dreampop"
HARDGAINER CREW,
"R3HAB, Little Daylight",
"Rooverb, Alan Crown, Alicia Madison",
Glámur og Skrámur,
THE UNI+,
Summerlane,"pop punk, punk rock, indonesian, punk, indonesia, jakarta"
Stacie Orrico,"pop, female vocalists, rnb, christian, female, american, soul, stacie orrico, r&b, 00s"
"Leo Ieiri, Sakurako Ohara, Sakura Fujiwara",
"Diego Val, Gregory Trejo, BRAVVO",
Cecy Leos,"rock, indie, alternative"
Najib Amhali,"the netherlands, cabaret"
Vreemde Kostgangers,"dutch, pop, folk, rock, the netherlands, Nederlandstalig, male vocalists, Golden Earring, Nederpop, super group"
"Steny, Jack Morlen",
Newsong,"christian, worship, contemporary christian, praise and worship, Contemporary Praise and Worship, christian rock, worship songs, christian & gospel, christmas, worshipful songs"
Apartel,"soul, funk, rnb, OPM, Filipino Music, filipino pop"
Jazz Band Młynarski-Masecki,"swing, jazz, polish, oldies, dancing, Retro, Big Band, adam aston, 30s, piotr krasko w swojej mazurskiej posiadlosci"
"Fancy Cars, Myah Marie",
"El Coleta, Niño de Elche, Raúl Santos",
Comandante Twin,"rock, spanish, spain"
Aurelio Gallardo,
El Kanka,"cantautor, spanish, spain, singer-songwriter, Kanka, singer songwriter, Espanol, cancion de autor, Genio, under 2000 listeners"
Lendakaris Muertos,"punk, Punk-Rock, punk rock, basque, spanish, euskal herria, rock, hardcore punk, spain, Spanish punk"
"Henrik Dorsin, Gävle Symphony Orchestra",
"Ung $habba, Nya Eran",
Michel Young,
Dave202,"trance, uplifting trance, progressive trance, electronic, Hard Trance, electronica, melodic trance, euro trance, Tech-Trance, swiss"
Midnight,"speed metal, black metal, thrash metal, Black n Roll, heavy metal, blackened thrash metal, american, metal, Punk Metal, USA"
周拉拉,
Hannah King,
Naira Marley,"rap, hip hop, nigeria, london, Gangta Rap, male vocalist, trap, Afroswing"
Once Waz Nice,"UK, House, UK Garage, garage, funky house, two-step, speed garage, 4X4 Garage, two step, four to the floor"
"Coldplay, The Chainsmokers",
Night Tales,"electronic, House, dance, australia"
"Lasse Matthiessen, Sara Hartman",
Mc Poneis,
Zero 9:36,"rapcore, rock, electronic, rap, alternative, Hip-Hop, metalcore, rap metal, Nu Metal, hard rock"
Alexis Ffrench,"piano, contemporary classical, modern classical, neoclassical, british, neo-classical, post-classical, PostClassical, post classical, modern composition"
"Adam Mišík, Renne Dang",
"Loiriplukari, Lieminen, Vilunki",
"SAVE, Julia.",
Sean Smith,"folk, acoustic, guitar, psychedelic, american primitive, instrumental, Psychedelic Rock, All, british, pop"
Dark Dark Dark,"folk, indie, New Weird America, Indie Gypsy Folk, Gypsy, female vocalists, american, indie folk, freak folk, chamber folk"
"Big Boi, Adam Levine, Scar, Sleepy Brown",
Fullife,
Apparat,"idm, electronic, ambient, experimental, electronica, glitch, german, minimal, techno, downtempo"
Samantha J,"jamaican, jamaica, booba"
Amaryllis,"Progressive rock, polish, Progressive, medieval, rock, Drum and bass, inspired by medieval music, Greek, dnb, electronic"
Dj Piet,
Dave Matthews Band,"rock, alternative, alternative rock, Acoustic Rock, Jam, acoustic, jam band, american, dave matthews band, jazz"
Marco Dagsvold,
Spike Jones,"swing, comedy, jazz, humor, Big Band, All, novelty, american, mildly eclectic, spooky"
Songhoy Blues,"blues, mali, desert blues, blues rock, african, Mali Blues, All, world, alternative, indie"
Alexis Vazquez,
Katharine McPhee,"pop, female vocalists, American Idol, rnb, katharine mcphee, american, female vocalist, dance, country, r&b"
Loretta Lynn,"country, female vocalists, classic country, singer-songwriter, americana, Honky Tonk, Traditional Country, loretta lynn, 60s, american"
F.E.S.T,"humor, pop, shake it, Norge, Halden, one night stand, fest, raggare, Raggarmusik, partybandetfest"
Li Ming Chieh,
J-Pop Factory,
Surma,"martial industrial, dark ambient, symphonic metal, Ukrainian, black metal, portuguese, ambient, indie, Portugal, Military Ambient"
"ADP, Jeremih, Yungen, Not3s",
Fedu DJ,
Herizen,"rnb, USA, us, american, florida, United States, dark pop, miami"
"Tommy Nilsson, Tone Norum",
"Melanie Thornton, 3Star Studios Team",
Sylo Nozra,"soul, Canadian, downtempo, rnb"
Dream Team do Passinho,"pop, funk, baile funk, brazil, Passinho"
GFBF,Hip-Hop
"Randy Bachman, Beverley Mahood",
ha$lopablito,"colombian, rap, under 2000 listeners, trap, Latin Trap"
Los Rumberos,"latin, rumba, pop, mexico, bolero, dance, spanish, mexican, Latin folk, fania"
RIGFOREVIGT,
Troels Lyby,"jazz, scandinavian, dansk, danish, male vocalists, male vocalist, nordic"
Nabila,"rnb, french, female vocalists, palestine"
Gu Keunbyul,
"Song Heejin, John OFA Rhee",
Yuziii,
DJ RyuNosuK,
Dounia,"pop, soul, rnb, female vocalists, morocco, electronic, trip hop, art rap, dream pop, art pop"
"Lil Xan, Oohdem Beatz",
"Walker & Royce, Dances With White Girls",USA
Mathea Lø,
"Gael Garcia Bernal, Gabriella Flores, Libertad García Fonzi",
"Anthony Gonzalez, Ana Ofelia Murguía",
"Jubël, NEIMY",
Desmod,"slovak, rock, pop rock, pop, slovak rock, slovakia, hard rock, All, Pop-Rock, desmod"
Good Harvest,"singer, swedish, songwriter"
"Aérotique, Glaceo",
Alex Price,
ALI,"Hip-Hop, ali, jazz, funk, rap francais, rap, french, soul, k-pop, japanese"
丟火車樂隊,
Inger Marie Gundersen,"jazz, female vocalists, vocal jazz, Smooth Jazz, norwegian, Female jazz vocalists, female vocalist, scandinavian girls: jazz, female jazz scandinavia, scandinavian girls: norway"
Ryu Ji Hyun,
Lemon Soup,"indie, rock, pop, britpop, thai, thai rock, indie rock, Thai Indie, Smallroom"
Drahla,"post-punk, noise rock, Crank wave, indie rock, no wave, experimental, UK, All, art punk, good"
"Mason Maynard, 95 North",
Savatage,"heavy metal, Progressive metal, Power metal, metal, hard rock, american, symphonic metal, US Power Metal, Progressive Heavy Metal, USA"
"Damian Marley, Nas","reggae, dancehall, jamaica, ragga, Hip-Hop, jamaican, hip hop, dub, damian marley, marley"
Texas,"pop, rock, female vocalists, Scottish, britpop, british, alternative rock, pop rock, 90s, alternative"
Justin Caruso,"pop, electronic, dance, trance, House, american, United States, future bass"
Sananda Maitreya,"soul, pop, Italy, funk, singer-songwriter, born in Manhattan, USA, Pop-with-a-soul, 80s, born in New York"
Sister Sledge,"Disco, funk, soul, 70s, female vocalists, american, pop, 80s, rnb, USA"
Gaël Faye,"rap, soul, burundi, french, rap francais, Hip-Hop, male vocalists, francophone, poesie, slam"
Ramones,"punk, punk rock, 70s, classic rock, rock, american, Classic Punk, pop punk, Old School Punk, new york"
Chicago,"classic rock, rock, 70s, 80s, pop, soft rock, Jazz Rock, chicago, american, jazz"
Tony Carreira,"tony carreira, Portuguese music, portuguese, Portugal, electronic, singer-songwriter, black metal, death metal, dubstep, Lo-Fi"
Samantha Fox,"pop, 80s, female vocalists, dance, sexy, british, Disco, busty, boobs, feminine cavern of love"
"Martha Roquett, Jose Mena",
Wild Rivers,"folk, indie folk, folk pop, Canadian, indie, sxsw 2017"
Clap Your Hands Say Yeah,"indie, indie rock, alternative, indie pop, rock, american, Lo-Fi, alternative rock, 00s, experimental"
"Johann Pachelbel, Jean-François Paillard, Orchestre de chambre Jean-François Paillard",
Megadeth,"thrash metal, heavy metal, speed metal, metal, thrash, american, hard rock, 80s, rock, Megadeth"
Emperor,"black metal, Symphonic Black Metal, norwegian, melodic black metal, metal, Norwegian Black Metal, progressive black metal, Progressive metal, Norway, symphonic metal"
Sarah McMullen,"female vocalists, under 100 listeners"
Agua Bendita,"ska punk, punk, ska, punk rock, spanish, 90s, spain, badalona, Tolkien, left wing"
"Ismael Rivera, Tico-Alegre All Stars",
"Gatoperro, Andy Chango",
Richard Ranieri,r&b
Bar Lounge,"bar lounge chill out, spirit of lounge"
Odezenne,"Hip-Hop, rap, french hip-hop, french, france, hip hop, electronic, electro, rap francais, French hip hop"
Mónica Sintra,"female vocalists, portuguese, portuguese female vocalists, under 2000 listeners"
David Byrne,"new wave, alternative, singer-songwriter, rock, indie, experimental, alternative rock, 80s, pop, Scottish"
"Vanrip, Watson",
"Farruko, Nicki Minaj, Bad Bunny",
Jack Gray,"indie pop, alternative, electronica, experimental, australian, male vocalists, australia"
Pi’erre Bourne,"trap, hip hop, rnb, United States, Gangsta Rap, Hip-Hop, rap, cloud rap, Southern Hip Hop, pop rap"
"General Fiyah, Three Houses Down",
Musicians Making A Difference,
Approachable Members of Your Local Community,"australia, indie"
"Tkay Maidza, Danny L Harle",
Lewis CanCut,"electronic, synthpop, electronica, idm, Rad, electro, All, wonky, spotify, retro synth"
"Jadu Heart, Mura Masa",
JANEVA,"female vocalists, electronic"
Doe Hadfield,
"Craig David, Bastille",
"Kroko Jack, $MC",
Gary Washington,"rap, german, Battlerap, Deutschrap, jbb"
Ina Regen,"pop, singer-songwriter, Austria, liedermacher, osterreich, balladry, austrian, austrian female vocalists, europe 2018, german female vocalists"
"THCF, Coby",
"Dadju, KeBlack, Fally Ipupa",
"Big Shaq, P. Montana",
Cícero,"mpb, folk, brazilian, indie, alternative, brasil, brazil, singer-songwriter, rock, 2010s"
OPSTEMT,
Froid,"rap, trap, Hip-Hop, hip hop, brasil, brazil, spoken word, brazilian, mpb, person"
Tasha The Amazon,"Hip-Hop, rap, Canadian, hip hop"
DCF,"electronic, psytrance, HardTechno"
Myles Lloyd,"Canadian, soul, rnb, vibes, alternative rnb, Hip-Hop, hip hop, singer, alternative hip hop"
The Matinee,"folk, Canadian, canada, Vancouver"
Malú Mora,
"Björk, Arca, Rabit",
Wendy Sulca,"huayno, Peru, female vocalists, pop, aborigencore, diva, electropop, electroperu, peruvian, folk pop"
Popstitute,"reviewed, All, Posted, spotify"
"Yandel, Farruko",
"DeeThane, Cody Seven",
"Kris Kross Amsterdam, Jorge Blanco",
99 Percent,
"PJAY CZ/SK, Mina",
"DeeThane, Seven & Stewe, Ilona Maňasová",
Delahoia,
KÅ,"woman, alternative, danish"
FRAADS,"hip hop, rap, denmark"
SLEMO,
Nûrnbear,
"Waqas, Majid",
Postyr,
Sam Seg,
Samson For President,"soul, swedish, pop"
Guardarraya,"ecuador, rock fusion latino, rock ecuatoriano, rock, acoustic, Fusion, folk-rock, Rock Latino, Rock Fusion, rock en español"
"Aslove, Norma Jean Martine",
"Møtions, Vilma Alina",
Gele,
PAINIKERHO,"suomirock, turku"
Patela,finland
Valonkantajat,"hard rock, melancholic rock, melodic metal, heavy metal, finnish metal"
Turbonegro,"death punk, punk rock, punk, rock, norwegian, hard rock, glam punk, Norway, Deathpunk, metal"
"Mäkki, Ivone Cerdan",
"Tom Swoon, Tungevaag, Raaban",
Feu! Chatterton,"french, rock, france, pop, art rock, pop rock, indie, indie rock, art pop, seenlive"
Necrophile,"death metal, japanese, old school death metal, bulgarian, thrash metal, 80s, grindcore, J-Metal, japanese extreme metal, OSDM"
Ichon,"Hip-Hop, rnb, french hip-hop, underground hip-hop, french rap, french, rap, Neo-Soul, hip hop, underground hip hop"
Thunder Jackson,"indie pop, indie rock, pop rock, welsh"
"Møme, Mr. J. Medeiros",
Sopico,"french, rap, hip hop, Hip-Hop, underground hip hop, french rap, underground rap, rap francais, Cloud, rap underground"
Two Another,"soul, pop, rnb, british, funk, Neo-Soul, funky, funk_add_to_lidarr_batch_28"
Roissy,
Mimoza,"german, Kosovo, Kosovar, pop, Young Queen, kosovar pop"
Neo Unleashed,"rap, Hip-Hop"
Polaroyds,
"Outr3ach, J-Marin",
"PLS&TY, Cosmos & Creature",
IAMJJ,danish
"Erdmöbel, Judith Holofernes",
MarieMarie,"electronic, indie pop, female vocalists, synthpop, pop, electropop, indie, dream pop, harp, 4"
"Jephza, bitbeats",
ecca,
"Audio88, Yassin",
Hadi28,
Carlos Herrera Music,
專家Dickson,
"Darius, Max Jury",
"Ragga Holm, Kilo",
"Helgi B, Igna",
JPCC Worship,"christian, praise and worship, indonesian, worship"
"JAEHYUN, d.ear",
"Dua Empat, Dave Rimba",
BEN,"deutsch, german, Progressive rock, pop, Jazz Rock, 70s, k-pop, Korean, Ballad, british"
"SAAY, Crush",
Le Boom,"pop, indie, electronic, House, irish, indie pop, dance, american, electro, ireland"
"Supa, Bassi Maestro",
BRIAN SHINSEKAI,
Yasuyuki Horigome,
LEGO BIG MORL,"japanese, indie, J-rock, rock, Progressive rock, alternative, alternative rock, lego big mori, great arrangement, japonia inna kultura"
Anomalie,"Post-Black Metal, screamo, black metal, atmospheric black metal, german, hardcore, post-hardcore, jazz, electronic, future funk"
EVO+,
BAKUDAN JOHNNY,"japanese, japan, J-Punk"
"Yasuyuki Horigome, KUCHIRORO",
Scarf & the SuspenderS,"Hip-Hop, japanese"
katyusha,"black metal, rabm, Oi, communist black metal, punk, antifa, dance, Offbeat, JPop, quebecois"
Lucky Kilimanjaro,"japanese, electronic, indie pop, indie, indie rock, alternative, JPop, electro, electro-pop, J-Indie"
"KIRINJI, Charisma.com",
"R.E.M., Natalie Merchant","female vocalists, folk, singer-songwriter, alternative, pop, natalie merchant, american, 90s, rock, indie"
ASCA,"trance, psychedelic, experimental, techno, tribal, female vocalists, j-pop, anime, JPop, japan"
DOBERMAN INFINITY,"japanese, LDH, DOBERMAN INFINITY, male vocalists, j-pop, rap, pop, j-urban, Hip-Hop, boyband"
"You in Mind, Lucas Estrada, Koni",
"Yasuyuki Horigome, Siamese Cats",
Joe Flizzow,"All, rap, Hip-Hop, malaysia, too phat, hip hop, malaysian, joe flizzow"
ALYPH,"rap, malaysian, singapore"
evanturetime,"singapore, rnb"
Upiak,
Nisho,"idm, experimental, abstract, lesser known yet streamable artists, bg electronic, under 2000 listeners, jisatsuken"
Chillouh,
"Spacekees, Donnie, Kraantje Pappie",
Navarra,thailand
Jerra,
De Kraaien,"Hip-Hop, rap, dutch, electronic, the netherlands, Nederlandstalig, nederhop, Popronde 2011, underground, Bands seen Live"
Maki Flow,
"Art Frequency, Scabtik",
"Miss Nine, Basto, Nat Conway",
Matisse & Sadko,"House, electronic, russian, techno, Progressive, Progressive House, dance, dj, All, good music"
TV Noise,"electronic, EDM, pop, House, ebm, synthpop, dance, dutch, darkwave, electro house"
Chores,"screamo, USA, oregon, portland, screamo american, spotify, music i dont even like but scrobble for hipster cred, field hymns"
Tallia Storm,"soul, female vocalists, rnb, pop, british, singer-songwriter, Scottish, spotify, r&b, mtv"
Rock Fjellstad,
"Prebz Og Dennis, Vidar Villa",
Kende,
"Eirik Aas, Gowmar",
Hardhaus,
Jaime Ciero,
"LOKE, Thomas Gregersen, Alexander Rybak",
Regnvær,"norwegian, swedish"
Andreyun,
Wonder The Boy,Hip-Hop
"Joddski, Raske Penge, OnklP",
7 Days In Alaska,"Norway, rock, Norweigan"
Dashiki,
Sunturns,"indie, pop, Christmas Music"
Paria,"black metal, mathcore, metalcore, Progressive Metalcore, Progressive, German Black Metal, deathcore, german, Progressive deathcore, hardcore"
"Kanaku y El Tigre, Leonor Watling",
Clara Benin,"folk, indie, singer-songwriter, female vocalists, philippines"
"Anne Curtis-Smith, Nadine Lustre, Ryan Bang, Jimboy Martin, Jameson Blake, Vitto Marquez, Franco Hernandez, Kelly Day, Chie Felomena",
Feast Worship,
Over October,"OPM, rock, indie, pop, alternative, alternative rock, pop rock, philippine, Filipino, philippines"
Nathan & Mercury,"rnb, soul, pinoy, Filipino, philippines"
Rizza Cabrera,"acoustic, youtube, under 1000 listeners, under 2000 listeners, under 100 listeners"
春haru,
The Adamant,
Michal Szpak,"rock, polish, amazing, male vocalists, god, pop, poland, Eurovision, rock n roll, pop rock"
"Edyta Gorniak, DON",
Hewra,"trap, rap, polish, Hip-Hop, alternative hip-hop, polish hip-hop, experimental hip hop, newschool, 808, polska"
Donguralesko,"rap, Hip-Hop, Polski Hip Hop, polish, hip hop, donguralesko, gural, polish hip-hop, Polish RAP, polski rap"
"Linia Nocna, Kuba Sienkiewicz",
"Katarzyna Cerekwicka, Krzysztof Kiljański",
Linda Martini,"post-rock, portuguese, alternative rock, Progressive rock, Portugal, rock, alternative, post-hardcore, indie rock, noise rock"
"BL3R, GMAXX, Jakik",
nelick,"french, rap, hip hop, underground rap, underground hip hop"
Patrick Fiori,"french, chanson francaise, pop, france, male vocalists, patrick fiori, french pop, francais, male vocalist, Notre Dame de Paris"
"Koehne, Kruegel, Jasmiina",
Kristin Sesselja,"pop, singer-songwriter, iceland, icelandic"
Abirama,
Traveling Wilburys,"classic rock, rock, Supergroup, 80s, pop, folk rock, Traveling Wilburys, Bob Dylan, george harrison, Tom Petty"
Keiichi Sokabe,"japanese, rock, singer-songwriter, J-rock, pop, male vocalists, j-pop, Asian Pop, JPop, asian music"
"Bi-2, Oxxxymiron",
Rubberen Robbie,"pop, comedy, dutch, the netherlands, under 2000 listeners, 80s, humor, humour, Nederlandstalig, male vocalists"
Cumbia Game,
"PlayGround Fire, Christian Flores",
Chule Von Wernich,
Marian Farjat,
"Surditto DJ, Chiky Dee Jay, Johnny Bass",
Hijos del monte,
Enfiestados,
Dbangz,"comedy rap, boom bap, meme rap, trap"
The Chats,"punk, punk rock, Garage Rock, australian, Garage Punk, shed rock, australia, pub rock, garage, hardcore punk"
The Bellas,"Ester Dean, a cappella, anna kendrick, Brittany Snow, Anna Camp, rebel wilson, Hana Mae Lee, Alexis Knapp, Pitch Perfect 3, Hailee Steinfeld"
Shungudzo,"indie, soul, american, indie pop, zimbabwe, USA, political, Zimbabwean, african, female vocalists"
"Yung Bans, Lil Skies",Yung Bans
GwaiLow,"ambient, jazz, chill, beats, lo fi, instrumental hip hop, Lo-Fi"
"The Bellas, Evermoist, Saddle Up, Young Sparrow And DJ Dragon Nutz, Soldiers",
