artist,genre
Mohana Bhogaraju,"Indian, india, telugu"
"SlowCheeta, Dee MC, Kaam Bhaari, Spitfire",
"Yasser Desai, Aakanksha Sharma",
"Adarsh Shinde, Sanjay Leela Bhansali",
JunkieMunkie,
Jess Penner,"singer-songwriter, female vocalists, indie pop, rock, indie, pop, Female Voices, USA, female vocalist, letmelikeit"
"JVSAN, Skinnyfabs",
George Mensah,
"M$TRYO, Pretty 6-L.A",
Eden Gabay,
Ohad Shragai,"israeli, pop, Israel, Male Singers, tel aviv, Eurovision preselection"
"Avihu Pinchasov Rhythm Club, Hasmachot",
"Sailorfag, Maire Wink",
Clave 520,
Amon,"death metal, dark ambient, black metal, ambient, drone, Hard Trance, psy trance, neotrance, old school death metal, Czech"
"Saco, Bram Bos",
"Paul Elstak, Deadly Guns",
Dan Parsons,"rock, indie, indie pop, pop, indie rock, australia"
Mini Simmons,
"Gabo Viera, Kenny Man",
上新功祐,JPop
Little Boots,"electronic, female vocalists, dance, electro, Disco, electropop, british, pop, synthpop, electronica"
"DJ Stokie, Lebo, Killa",
Kate Candela,"latin pop, latin, Peru, salsa, timba"
TFTI,boy bands
Grinds N Kushe's,
Wilhelm,"instrumental, post-rock, electronic, estonian, piano, pop, neoclassical, Eesti, modern classical, estonia"
Kamiszka,
Kat Cunning,"indie pop, indie, USA, pop, under 100 listeners, female vocalists, singer-songwriter"
Noże,"polish, rock, alternative, poland, piotr krasko w swojej mazurskiej posiadlosci, polskie"
"Kosi, Ero",
Fair Weather Friends,"electronic, synthpop, polish, indie, alternative, electronica, funk, electropop, pop, dance"
Gara,"deathrock, post-punk, japanese, japanese goth, Gothic Rock, goth, japan, Delete, death_rock, gothic_rock"
Yara,"arabic, lebanese, arabic pop, female vocalists, Arabic Music, darkpsy, yara, All, Lebanon, ambient"
Sheikh Banafe,
"Only, Sesentay6, Hens y Delgao",
"Mastermind, Mitch",
Praino,
FishBall,"booba, milkers, hip hop, rap, trap, italian, SG, female rapper"
BlancoFyrex,
"Edvard Grieg, Australian Chamber Orchestra, Richard Tognetti",
LouGotCash,United States
Herzeloyde,"australia, lofi, instrumental hip-hop, wonky, chillhop"
Melinda Ademi,"hip hop, rap, Hip-Hop, albania, Albanian, balkan pop"
LingRom,
EAOWEN,
"Taki, Ceg",
Eren Türk,
Bambaşka,
Se Bıra,
Prins Thomas,"electronic, space disco, nu disco, norwegian, krautrock, Disco, House, nu-disco, Norway, krautrock influence"
"Trang Hàn, Hoang Thong, TDK",
Seka Aleksić,"serbian, All, female vocalists, balkan, turbofolk, Serbia, pop, misc, fahtah, dake"
Øien,"happy hardcore, Norway"
Rohnie Tan,
Sara Landry,"minimal techno, techno, hard techno, electronic, acid techno, american, USA, hypertechno, United States, Acid"
Ryan Langdon,"country, ontario, niagara falls, Southern Ontario, better day, never let me go, canadian country, male country singers"
"BMF Squad, Teorema, EnSecreto, Stigma",
"Toni Storaro, Konstantin",
"Luis Jara, Rigeo",
Karen Lizarazo,vallenato
WIU,"funk, brazil, brazilian, rap, fortaleza, Hip-Hop, trap, trap BR"
"Gostan, RIIVER",
"CTAH B, The Notorious B.I.G.",
"MYA, Dvicio",
"Mr. Fruity, Wawy",
Red Voyce,"pop, Belgium, afrobeats, DR Congo"
Jacob David,"piano, modern classical, danish, instrumental, Classical, contemporary classical, montreal, composer, cinematic, denmark"
"Totta Näslund, Josefin Nilsson","swedish, blues, rock, svenskt, singer-songwriter, pop, Sweden, blues rock, Swedish Pop, good music"
Postbox,
Caroline Collette,
Lisa Rex,
Sleaford Mods,"post-punk, Crank wave, spoken word, rap punk, punk, british, Hip-Hop, post-brexit new wave, indie, UK"
"Roostz, Dylan Russell",
Spencer Barnett,USA
The Boondocks,"estonian, estonia, indie, electronic, indie rock, alternative rock, Hip-Hop, satire, USA, comedy"
Zetod,"folk, Eesti, estonia, estonian, setu, Seto, death metal, punkloor, folk rock, ethnic"
Timo Turpeinen,finland
Þorgeir Ástvaldsson,icelandic
Alex Sombo,
"Tuna Kiremitçi, Tuvana Türkay",
Joy Regwan,finnish
Menino,
Aurevoir.,"neofolk, folk rock, hungarian folk, hungarian"
"Lukach, Hila Halwany",
"KTOE, Jazz Cartier",
Tejas Menon,All
Kelli-Leigh,"british, pop, dance, House, female vocalists"
"Oral Bee, Mr. Pimp-Lotion, Big Ice",
Neon,"new wave, post-punk, synthpop, italian, darkwave, dark wave, minimal synth, 80s, new beat, coldwave"
Octave Rivière,
Grzegorz Małecki,"poland, polish, polskie"
"唐貓 SUGARCAT, Outlander",
"唐貓 SUGARCAT, 羅莎莎",
Redfield,"House, british, electronic, hardcore, United Kingdom"
2 AM,"k-pop, Korean, Ballad, Kpop, 2am, boy band, male vocalists, boyband, pop, jyp"
Marcus Æsøy,
Kania,Melodic Death Metal
Polo Montañez,"salsa, latin, cuba, son, cuban, son cubano, world, All, bachata, latin pop"
Vi Sidder Bare Her,"spoken word, jazz, electronic, ambient, future jazz, dansk, downtempo, Non-music"
Marcela Laiferová,"slovakia, slovak, slovakian, female vocalist, estrada, July, 1945, tropical cancer, vedic gemini"
Shawntel,
"Molly Parden, Hollow Hum",
"Mandragora, Samantha Machado",
randi,"Romanian, male vocalists, dance, pop, Talent"
Dawe White,
Chrisette Michele,"soul, rnb, Neo-Soul, female vocalists, jazz, chrisette michele, Neo Soul, r&b, smooth, singer-songwriter"
"BosPianii, C_MeSoul, Aubs, Sayfar, Q-LV, NANA",
QRIXWU,
Mini Viva,"pop, Disco, british, dance, House, female vocalists, electronic, electropop, synthpop, rnb"
Ümit Sayın,"turkish, pop, Turkish Pop, singer-songwriter, turkce pop, male vocalists, world, 3, turkey, World Music"
"Vedat Özkaya, Çağan Şengül",
Action Pack,"rap, Hip-Hop, trap"
"Trungg I.U, Double Noize, Truc Phuong",
"Sami Duque, Samueliyo Baby",
"Chapo102, 102 Boyz",
BERTO,"alternative, galiza, soul, indie, pop, electropop, electronic, fun, electronica, rnb"
Jimmy Bondoc,"OPM, acoustic, tagalog, Filipino, singer-songwriter, Ballad, All, pinoy, low tempo, philippines"
Plug Plug,"post-hardcore, post hardcore, math rock, indie, experimental, mathcore, diy, Peru, lima, lima fucking peru"
"João Guilherme, Ana Gabriela",
Skädäm,finland
Jimmy Al,
zibex,"rap, Hip-Hop, polish, piotr krasko w swojej mazurskiej posiadlosci"
"Jauz, Axel Boy",
KOTARO SAITO,"tokyo, ambient, Lo-Fi, Background, beat"
Bastian Bux,"techno, germany, Singer/Songwriter, bonn, unterwegs german"
Satsy,
"Reyer, Talitha Govers",
"Ʋiqtourson, Aloïse Sauvage",
Blaze,"heavy metal, metal, House, deep house, british, electronic, rap, Blaze Bayley, rock, hard rock"
Taylor Manns,
Freeze,"Hip-Hop, rap, psytrance, hardcore punk, polish, hardcore, freestyle, classic freestyle, punk, toronto"
Danny Avila,"electronic, dance, dj, electronica, electro house, House, electro, tech house, spanish, techno"
Xuân Nghi,"vpop, vietnamese, v-pop"
"Luis Leonardo Suárez, Seth Rogen",
Graça Cunha,"mpb, brazilian"
"Billy Eichner, Seth Rogen, JD McCrary, Childish Gambino",
"JULES, Godo",
"Guelo Star, Rafa Pabön, Lyanno, Juanka, Lit Killah, Brray, Anonimus, Dylan Fuentes, KRZ, Neo Pistea, Kodeina",
"JD McCrary, Shahadi Wright Joseph, John Oliver",
Shannen James,"folk, indie pop, indie rock, australia, dream pop, indie folk"
"Billy Eichner, Seth Rogen",
"Bankrol Hayden, Luh Kel",
Hofer KG,
"Julien Bam, AndrePlusPlus, Vincent Lee, Curly",
"Aca Lukas, Maya Berovic",
Simon Will,
Mick Flannery,"singer-songwriter, irish, folk, acoustic, Mellow, americana, folk rock, rock, Slow-coustic, more of this please"
Roberto Surace,"House, electronic, italian, dance, Italy, italia"
IZI BLA,
"Carlos Rivera, Luis Leonardo Suárez, Sergio Carranza, Mateo Ramírez Velasco",
"Carol Roberto, João Vitor Mafra, Marcelo ""Salsicha"" Caodaglio",
"Ivan Parente, Glauco Marques",
"Leal, PrimeiraMente, GALI",
"Mc Mr. Bim, Mc Gw",
GRAE,"pop, alternative, rnb, indie pop, canada, indie, acoustic, electropop, toronto, singer-songwriter"
"Silas, Logic",
Gbmnutron,"trinidad, soca, funk_add_to_lidarr_batch_10"
"KEVVO, Marvel Boy",
"Chago, Jacob",
The Delfonics,"soul, philly soul, oldies, jazz, Philadelphia, 60s, 70s, american, rnb, male vocalists"
Meiko Kaji,"japanese, enka, female vocalists, Soundtrack, j-pop, pop, japan, Asian, 70s, meiko kaji"
Okills,"rock, venezuela, indie, alternative, venezuelan, indie pop, latin, Rock Latino, Nacional, indie rock"
"Maduk, Diamond Eyes",
"Cashae, Kiddo AI",
Jari Raaste,
"MC Mane, Melu",
Imam,
"Jagdish Italiya, Ajita Italiya",
Gabriel Tajeu,
"Hichem Smati, Cheb Wahid",
"PERE, Rei",
"Jamel Debbouze, Alban Ivanov, Ismaël El Marjou, Michaël Lelong",
"Ismaël El Marjou, Lévanah Solomon, Sébastien Desjours",
"Jamel Debbouze, Alban Ivanov",
"China Moses, Lebo M.",
Mick Miles,
FSDW,
GrzGrz,
AY AY,
Gino Wild,
Jan PerDu,
"Besomorph, N3WPORT, Whoshafee",
"Katy Garbi, Alcatrash",
"Sharlene, Mike Bahía",
VALMAR,"hungary, pop, rap, Hip-Hop, hungarian"
Gylfi Ægisson,"iceland, icelandic"
Los Retros,"indie pop, psychedelic, indie rock, indie, USA, California, hypnagogic pop, experimental, pop, Psychedelic Rock"
"SWIT EME, NOITE, Zaidbreak, La Cantera",
"Frank Sinatra, Nancy Sinatra","jazz, 60s, oldies, easy listening, duets, swing, american, frank sinatra, male vocalists, female vocalists"
Fäaschtbänkler,"switzerland, pop, swiss, All, volksmusik, stimmung, Schweiz, sankt gallen, neue volksmusik, St Gallen"
Scylla,"Hip-Hop, rap, Melodic Death Metal, black metal, Belge, metalcore, metal, death metal, shoegaze, alternative rock"
Isadora Pompeo,"gospel, christian, worship, gospel brasil"
"Mathan, Naven",
"Ahmer, Sez on the Beat, Prabh Deep",
Betrand Peto Putra Onsu,
Steffi Zamora,
Dirty Vegas,"electronic, House, dance, trance, electronica, british, techno, chillout, Progressive House, ambient"
"Noga Erez, ECHO",
"Margherita Vicario, DADE",
Maryna,
MOCA,"lounge, nu jazz, chillout, electronic, nu-jazz, smooth lounge, lounge chill, tropcool, sexy sounding, city lounge"
Centimillimental,"rock, japanese, male vocalists, soft rock, singer-songwriter, alternative rock, japanese rock, J-rock, rnb, anime"
Andro,"House, electro house, Progressive, hiphop, russian, lofi, hungarian"
"The Magician, Years & Years",
"Sid Sriram, Ghibran",
Azora Chin,"pop, chinese, C-pop, malaysia, malaysian, nine percent"
Banda Julions,
No Rules Clan,"Colombia, rap, Hip-Hop, hip hop, nrs, latin hip-hop, boom bap, rap colombiano, 2010s"
"香澄, 蘭, 彩, 友希那, こころ",
Mambo Brothers,"spain, electronic, electronic superhighway"
Filipek,"Hip-Hop, hiphop, polish, poland, freestyle, 2019, Polski hiphop"
"Mateo Ramírez Velasco, Regina Tiscareño, Gerardo Alonso",
"Río Roma, Yuridia, La Adictiva Banda San José de Mesillas",
"Toser One, Santa Fe Klan",
Echbiy,
3WCHi,
Danilo Kuiters,"Schlager, dutch male vocalists, I want your song - Gerard Joling, The Voice Of Holland"
Dan August,"dutch female vocalists, americana, americana pop, popronde 2019, popronde 2019 tilburg"
Sven Stierna,"Atmosphere, Sleep, background music"
Roar,"indie pop, indie, arizona, thrash metal, american, USA, baroque pop, psychedelic pop, spanish, speed metal"
"Pappaisjappa, Doni Mula",
Kid Tentai,
"Rey Chavez, Alex Sensation",
Pascal,"Drum and bass, jungle, swedish, punk, dnb, electronic, thrash metal, Drum n Bass, Garage Rock, rock"
"Vinni Coké, Antonio Loui, at0m",
"Jason Haft, Skusta Clee",
Gunnar Graps,"estonian, heavy metal, jazz, rock, hard rock, estonia, metal, singer-songwriter, classic rock, Disco"
MAW,"drone, russian, drone ambient, Lo-Fi, Fryazino, heavy, rock, northern ireland, black metal, fuzz"
Malikowska i Brożek,"electronic, electropop, polish, electro, duo, dream pop, thin man records, piotr krasko w swojej mazurskiej posiadlosci"
"Maciej Stuhr, Michał Piela, Paweł Szymański, Marcin Januszkiewicz",
Artur Zmijewski,experimental
"Splinter, Raze",
F.Milly,
"Thulane Da Producer, De'KeaY, Afrika Brothers",
Dirk Van Der Westhuizen,south africa
Elizée & Malachi,
Lemon & Herb,Afro House
"Tomás Roca, Alejandra Silvela, Eduard Doncos",
"Oscar Mas, Miguel Ángel Jenner",
Thiago Rodríguez,
"Oscar Mas, Miguel Ángel Jenner, Tomás Roca, Manu Pilas",
"CK Trubadix, Småstadsliv, Agneta Patrull",
Kim Kärnfalk,
"Dylan, Allaan",
Stefan Nykvist,
Myra Helena,dream pop
Basixx,House
Funktuation,
Algeir,"Israel, israeli, art rock"
Ornaments,"post-rock, Post-Metal, instrumental, Italy, italian, post hardcore, post rock, post metal, instrumental post-metal, atmospheric sludge metal"
Acid,"speed metal, heavy metal, J-rock, japanese, Belgium, Female fronted metal, metal, rock, belgian, thrash metal"
"MINO, P.O, KYUHYUN",
"ZeoWater, 婁峻碩",
"MC 耀宗, Damon",
"Kanomroo, C'GAME",
พริกไทย,thai
Hemsaye,
Strach,
Berkay Tulumbacı,
"6.Cadde, emre aydın",
Olvi,Power metal
Recebim,"karadeniz, All, spotify"
Tuğba Başaran,
"Oscar Scheller, Lily Allen",
"A$AP Ferg, MadeinTYO",
NHA,"alternative metal, alternative, Nu Metal, rapcore"
Robin Bennich,"jazz, piano, Sweden, composer"
"Chuck Shadow, Leksy",
George Alice,"yandex music, indie pop, australia, female vocalists, 3-5, singles, spotify"
Franko,"indie, rock, indie pop, pop, british, alternative rock, pop rock, angus thongs and perfect snogging"
ALAMPA,"Russia, female vocalists, pop, electronic, russian, english, 3, upcoming album 2022, 3-5, yandex music"
Kobik,"Hip-Hop, rap, Polish RAP, polish, borcrew, Polski Hip Hop"
"NYAKI, Jack Hawitt",
Tu Otra Bonita,"pop, indie, spain, Fusion, spanish fusion, rumba"
Victor Pizarro,
Yadi,"electronic, indie, russian, lounge, indie pop, easy listening, pop, female vocalists, british, downtempo"
"Ed Marquis, Emie",
"Pilar Pascual, El Purre",
"Anne Sila, Michaël Lelong, Jamel Debbouze, Alban Ivanov",
"MoshTekk, Adlersson",
"Stk, Issjames",
Francesca Caroléo,
"RISH, Moit",
Oktoba,
The Murder Capital,"post-punk, Crank wave, art punk, indie rock, post-brexit new wave, irish, ireland, indie, Post-punk revival, rock"
Sion Hill,"pop, irish, male vocalists, british, Sion Hill, radio pop"
Amadou & Mariam,"african, world, mali, africa, french, World Music, malian, ethnic, folk, blues"
Walls,"ambient, drone, electronic, hardcore, Kompakt, idm, experimental, electronica, punk, psychedelic"
LC,"speedcore, All, calypso, Leonhard Cohen, under 2000 listeners"
"Keaw Carabao, กระต่าย พรรณนิภา",
Culture Shock,"Drum and bass, liquid funk, punk, dnb, anarcho-punk, ska punk, UK, Drum n Bass, ska, electronic"
YungKash K1k,
"Thùy Chi, Mian Huỳnh",
"BlakkStar, Tblack, Dfideliz",
"Liviu Teodorescu, NOSFE",
Noah Levi,"german, pop, Passion of Discovery"
"Jowell & Randy, Manuel Turizo, Lyanno, Mau y Ricky, The Rudeboys",
Fritz Kalkbrenner,"minimal, electronic, techno, german, Berlin, House, electro, deep house, minimal techno, Fritz Kalkbrenner"
D'Markuz,
"Malía, Jão",
Matheusinho,
"MC Bruninho, Enzo Rabelo",
Kideko,"House, dance, Hip-Hop, electronic, 5 Stars, british, electro, 2018, spotify"
"Monika Kruse, Timmo",
Morty,"rock, Norway"
Dellacosta,
"Jan Bendig, Monika Bagarova",
"Laboratorium, O.S.T.R.",
Zak Manley,
Dewald Dippenaar,
"DJ Qness, NaakMusiQ, Ami Faku",
Alien Huang,"chinese, C-pop"
"Jamie Norton, Philip Jewson",
Groupe Milano,
Ashtar Command,"indie, chillout, psychedelic, Mellow, alternative, 90s, video game music, rock, downtempo, acoustic"
"J.Paul, Bundy",
JOSVA,
"Bad Art, Marianne Leibur",
Manda,"pop, swedish, Sweden, female vocalists, melodifestivalen, Eurovision, brazilian, sxsw 2008"
"DJ Ice K, Rama",
Janne Masalin,finnish
"Koli-C, Färmy",
Ilkka & Heikki,
Nathan Whitehead,"Soundtrack, ambient, Soundtracks, composer, bands with the suffix head in them, composers, indie, electronic, Classical, horror"
Luano,
badchieff,
"Logos Timis, Sativa, Eleuthero Pneuma, Koraki",
Keren Peles,"israeli, hebrew, pop, Israel, female vocalists, Keren Peles, singer-songwriter, jewish, acoustic, folk"
福原 遥,"j-pop, female vocalists, cooking-idol, japanese, NHK Child, NHK, death metal, japan, JPop, idol"
"Bintan Radhita, Dandy",
JESENN,
Grace Ackerman,"pop, indie, singer-songwriter, UK, sofar sounds, female vocalists, england"
Yamazaru,"japanese, anime, J-rock, Naruto Shippuuden"
Big Data,"electronic, synthpop, indie, american, synth pop, USA, All, Electronic Pop, underrated, pop"
D Andy,
Audiosoulz,"electronic, dance, polish, poland, EDM, polskie"
Daniel El Travieso,
"Smolik / Grosiak / Miuosh, Natalia Grosiak",
"Zofia Nowakowska, Marcin Januszkiewicz, Maciej Stuhr, Michał Piela",
lullaboy,"singer-songwriter, pop, USA, rnb, indonesian, singapore"
shimamo,
Kemy Doll,
"Latgalīšu Reps, Ozols",
"VIGORMAN, Shurkn Pap",
HiRAPARK,
BANG YONGGUK,"k-pop, Korean, rap, Hip-Hop, bap, Bang Yongguk, Korea, south korea, Kpop, Korean Hip-Hop"
"EXILE SHOKICHI, SALU",
"KARTASHOW, Mari Kraimbrery",
Bloodlust,"techno, industrial, trance, experimental, Acid, speed metal, thrash metal, hardcore, Gabber, tekno"
"Fo Music, Marjana",
"Jonas Aden, RebMoe",
73depijp,
"Germ, $uicideboy$",
Trond Helge Johnsen,
Edvard Borneo,
Corey Hart,"new wave, 80s, pop, Canadian, synth pop, synthpop, rock, canada, montreal, male vocalists"
Donnie & Joe Emerson,"soul, funk, rock, rnb, r&b, outsider, soft rock, washington, american, USA"
BOJANG,
唐貓 SUGARCAT,"taiwanese, rnb, taiwan"
DavidBenDavid,
"Zapi, Mc Davi",
"Mark McCabe, SIIGHTS",
DJ MR.GIN,taiwanese
猛虎巧克力,taiwan
Mika Umali,
Divino Rivera,
Hans Solo (52 Dębiec),
QRY,"Yass, polish, alternative, rock, alternative rock, experimental, comedy, Tymon, jazz, 3miasto"
"Russa, GI.PSY",
"O Terno, Shintaro Sakamoto, Devendra Banhart",
Moços do Bêco,
Midst,"singapore, ambient, Singaporean, indie, experimental, alternative, electronic, Soundtrack, post-rock, dream pop"
"Soul Kulture, Linda Gcwensa",
De Mthuda,"amapiano, south african, electronic, House, african, south africa"
"JaceJace, 海岸音像社",
Li Quan,
Lili Saeva,
Beyza Doğuç,
Vecize,
Ayçin Asan,
"Yılmaz Taner, Berke Yurdakul",
"Batu Akdeniz, Aleyna Talınlı",
mavisakal,"turkish, rock, turkish rock, hard rock, Turkce Rock, turkey, heavy metal, alternative rock, Turkish Pop, turkce pop"
"DJ Maphorisa, Kabza De Small, Bontle Smith",
"Jano Polska Wersja, Kacper HTA, Ero (JWP), Hinol Polska Wersja",
"Isma Romero, Andrés Suárez",
"Lucian Piane, Myah Marie",
Tramps & Poets,
Emanuele Bertelli,
"TGSN, nân, Ngơ",
Pola Ris,
Ika,"pop, russian, dance, serbian, acoustic, indie, female vocalists, eurobeat, folk, rock"
Samuel Pérez,
Ira Losco,"pop, maltese, malta, female vocalists, Eurovision, electronic, rock, alternative, trance, Eurovision 2016"
"GoldStone, Octave Lissner",
"Choko, Arti",
Otto.,
sKitz Kraven,"rap, Hip-Hop, wisconsin"
Markku Touronen,
Nitzer Ebb,"ebm, industrial, electronic, Old school EBM, electro, british, 80s, synthpop, electronica, england"
Ørigami,
Charades,"indie pop, spanish, pop, female vocalists, funk, spanish indie pop, trance, emo, indie, soul"
"LEXIKA, Yung Curve, FUNERAL FANTASIES",
Rancul,ambient
"Páll Óskar, Elli Grill",
"Aloe Blacc, AG",
"My Sun and Stars, Tom Auton",
Mohamed Tarek,"egypt, egyptian"
"Roma, Tuto",
P Sol,"electronic, dance"
Ili Ruzanna,
Habib Belk,"morocco, Gnawa"
Secret Anal Terrorist,grindcore
"Pilar Pascual, Axel Muñiz",
Blue Meadow,
20SVNDAY,
Brendan Grace,
"Duncan, Thee Legacy",
"Young Fresho, Migy",
Bruklin,"rock, pop, poland, polish, piotr krasko w swojej mazurskiej posiadlosci, polskie, lodz"
DKA,"tech house, Hip-Hop, polish, rap, polish hip-hop, hip hop, pop, hiphopolo, alternative, sad"
Garrickson,
Yeasayer,"experimental, psychedelic, indie, indie rock, folk, freak folk, american, electronic, alternative, psychedelic pop"
Digital Emotion,"Disco, electronic, 80s, new wave, synthpop, dance, Italo Disco, Electric Music, techno sound, new sound"
Sude,"britpop, british, indie, alternative, rock, 90s, alternative rock, indie rock, glam rock, UK"
Brinley Addington,country
Phillip Larue,"singer-songwriter, acoustic, alternative, pop, christian, indie, american, Discoverockult, indie folk, americana"
Sleeping At Last,"indie, indie rock, alternative, christian, rock, american, alternative rock, male vocalists, emo, folk"
"ElRubiusOMG, StarkinDJ",
Leeb,"Belgium, belgian"
James Harries,"singer-songwriter, folk, indie, alternative, Czech, everything, jazz, acoustic, blues, british"
Ruben Pol,"indie, alternative pop, dutch, indie folk, indie anthem-folk"
5ive,"Sludge, doom metal, drone, Post-Metal, stoner, sludge metal, instrumental, Stoner Rock, experimental, stoner metal"
"Angående Mig, AG",
"Secreto ""El Famoso Biberon"", Mark B",
Marlene Oak,"folk, pop, alternative, Sweden"
"Waysons, R3HAB",
MP The Kid,
Brvnks,"indie pop, brazil, indie lo-fi, brazilian, brasil, indie rock, pop rock, post-punk, Lo-Fi, melodic hardcore"
Pedro Bernadino,
Kant,"deep house, rap, Hip-Hop, trap, no melody, bda, House, freestyle, tech-house, denmark"
Shkoon,"germany, electronic, House, german, Oriental, syria, Syrian, slow house, ethnic house, syrian roots"
"TomFatKi, Tyson Yoshi",
Sandra Kim,"pop, Eurovision, 80s, Belgium, belgian, Eurovision Song Contest, female vocalists, ESC, Home collection, belgian female vocalists"
"Deepak Dev, Jyotsna Radhakrishnan",
"Suraj Jagan, Sharman Joshi","bollywood, Hindi"
"DJ Bianda, DJ Opus",
Leroy Burgess,"Disco, soul, male vocalists, House, 80s boogie, 80s groove, boogie"
"DJ Ross, Kumi",
Roman Tam,"pop, Hong Kong, chinese, China, under 2000 listeners, cantonese, C-pop"
Rahul Dit-O,"Indian, india, kannada, Kannadiga, karnataka"
"Fotty Seven, Huzur, Rebel 7",
Silver Jews,"Lo-Fi, Alt-country, indie rock, indie, folk, american, americana, alternative, rock, singer-songwriter"
"Dove Cameron, Sofia Carson, Booboo Stewart, Cameron Boyce, Jadah Marie, Anna Cathcart",
Boys Boys Toys,
Kabloonak,"lithuanian, indie rock, lithuania"
Sharifah Zarina,
Breezy,"blues, guitar, dirty blues, harp"
Bruce Wiegner,
Kommode,"indie, ebm, norwegian, soft rock, ambient, Norway, scandinavian, Gothic, darkwave, russian"
"Gian Marco, Carlos Rivera",
Ronnie Hudson,"funk, rap, Hip-Hop, old school, west coast, west coast pop lock, All, party rap, jazz, singer-songwriter"
Kahoot!,"death metal, electronic, idm, Norway, nsbm"
王七七,"China, chinese"
Dub FX,"beatbox, dub, reggae, Hip-Hop, psychedelic raggae, dubstep, experimental, trip-hop, Drum and bass, electronic"
Sotero,"House, Progressive House"
Klioo Krantz,
"Dafina Zeqiri, Lumi B",
韋子蔚,
izzy mariano,
FOOL STEP,"thai, rock"
"Paul Partohap, Kevin Lavitt",
Mehmet Akyıldız,"turkish, turkey, Turkce"
JUICE MENACE,"Hip-Hop, female vocalist, rap, UK, Grime, wales, british, cardiff"
"Will, RTee",
MDBCrew,"rap, trap, boom bap, mdbcrew"
Mark Reeve,"House, electronic, techno, minimal techno, tech house, minimal, germany, spotify, All, latin house"
Ricardo Andrade y Los Últimos Adictos,"Ricardo Andrade, guatemala, rock alternativo, rock, Los ultimos adictos, Rock Chapin"
Endah N Resha,"acoustic, folk, indonesian, jazz, indonesia, indie, blues, female vocalists, endah n rhesa, indonesian indie"
fdj.emily young,
"Three Oscillators, Karshni",
Lukas Nelson and Promise of the Real,"blues rock, country, rock, folk rock, Alt-country, americana, USA, roots rock, rock n roll, country rock"
"Monika Urlik, Lebo M.",
Høns,
Shortparis,"post-punk, experimental, russian, electronic, Avant-Pop, coldwave, post-pop, Russia, indie, pop-noir"
Thornato,"experimental, latin, USA, electronic, new york, dance, world, funk_add_to_lidarr_batch_27"
Leonie,
Gustavo Sagaiz,
"I.GOT.U, TWISTERZ",
Hady Mirza,r&b
"Puan Sri Saloma, Ismail Haron, Sanisah Huri, Junainah, Kartina Dahari",
Aphrodite,"Drum and bass, jungle, electronic, Drum n Bass, dnb, jump up, british, drum'n'bass, breakbeat, jump-up"
BlackBrain Pictures,
Eileen Yo,
Set,"black metal, death metal, black death metal, Blackened Death Metal, us, bestial black metal, metal, dark ambient, german, ambient"
Ryno Velvet,"afrikaans, rock, cape town, south african, Bellville, afrikaans rock"
"Finem, Solo",
Marko Kun,
Trap Manny,
"Tiësto, Matthew Koma",
