artist,genre
彭進成,
陳李張王,
"The Mousses, UrboyTJ",
"Macaco, ToteKing, Green Valley, Aziza Brahim",
Dimitri Vangelis & Wyman,"dance, swedish, House, electronic, Progressive House, club, electronica, swedish house, big room house, electro"
Aleks,"pop, hip hop, dance, techno, male vocalists, Russian Pop, belarussian, electronic, House, Acid"
Terrence Wildë,
"Dash Berlin, Haneri",
KOLAJ,"USA, dance, All"
Tomona Yabiku,
"Mickey Valen, Feli Ferraro",
"SCHA DARA PARR, EGO-WRAPPIN’",
Fusedmarc,"idm, trip-hop, electronic, lithuanian, ambient, downtempo, chillout, alternative, female vocalists, electronica"
Jaded,"emo, hardcore, hardcore punk, electronic, deep house, dance, hard rock, heavy metal, metalcore, House"
"Niro, Dabs",
Shintaro Sakamoto,"japan, Funk Rock, japanese, Psychedelic Rock, psychedelic, All, rock, Bossa Nova, funk, soft rock"
Kasia Moś,"Eurovision, pop, poland, polish, Eurovision Song Contest, ESC, eurovision song contest 2017, Eurovision 2017, ESC 2017, polish female vocalists"
"Shin Rizumu, takano isao",
OLAS,"rap, latvian, dance, folk, Flamenco, world, folk rock, trap, trap music, latvia"
"Team Rush Hour, Caza, Keizer, Dopebwoy",
FIVE NEW OLD,"pop punk, japanese, powerpop, rock, J-rock, alternative rock, emo, mall emo"
Junk Fujiyama,"j-pop, japanese, pop, new city pop"
SawanoHiroyuki[nZk]:Tielle&Gemie,"JPop, japanese, anime, j-pop, female, Japanise, SawanoHiroyuki"
"AmPm, Hiro-a-key",
Nathan Trent,"pop, male vocalists, Eurovision, austrian, Austria, ESC, Eurovision Song Contest, hairy chest, eurovision song contest 2017, 2017"
"Admiral P, OnklP, Eben Jr.",
Bek Phillips,"pop rock, rock, american, pop, female vocalists, connecticut, reverbnation"
"Maxwell, Joshi Mizu",
LOIS.C 陳洛,
陳念澤,
小S,
Shura,"synthpop, pop, british, electronic, Sophisti-Pop, alternative rnb, dance-pop, russian, indie pop, dance"
JONAH,"screamo, trance, electronic, emo violence, hardcore, emo, netherlands, Hard Trance, oregon, germany"
Lauve,
Jizzle,"gambia, the gambia"
"DJ Edu, Idahams",
Andy,"Persian, rock, Iranian, pop, polish, female vocalists, alternative rock, Soundtrack, j-pop, japanese"
Pirate Snake,"brazil, dj, producer"
GM Ology,
La Bouche,"eurodance, dance, 90s, pop, female vocalists, german, electronic, Disco, House, germany"
"Smokebros, Moose, Kareem Kalokoh, Negros Tou Moria",
"Moose, Musah",
"Moose, Kareem Kalokoh",
Moose,"shoegaze, dream pop, indie, british, indie pop, alternative, indie rock, alternative rock, noise pop, britpop"
"Low Steppa, Kelli-Leigh",
VAMPS,"J-rock, japanese, rock, Hyde, kaz, alternative rock, hard rock, jrock, vamps, male vocalists"
"Laudya Cynthia Bella, Wafda",
"Ilinca, Alex Florea",
Paul & Gita,"acoustic, pop, couple"
SNAP!,"dance, eurodance, 90s, electronic, techno, german, pop, House, Hip-Hop, trance"
"SALU, Yurufuwa Gang",
ilyTOMMY,"rap, my top songs, indie, sexy, american, trap, Hip-Hop"
Kenny B,"All, reggae, suriname, pop, surinamese, hip hop, dutch, Nederlandstalig, male vocalists, the netherlands"
La Trampa,"Rock uruguayo, uruguay, hard rock, rock, spanish, pop, 80s, Spanish Rock, rock en español, hard rock en espanol"
"DJ Pirata, El Kaio, Maxi Gen",
Antonio Flores,"Flamenco, pop, spanish, rock, cantautor, spain, singer-songwriter, flores, pop rock, Antonio Flores"
"Pachu, Dj Alex A",
Kid Mess,"latin, l, trap"
Blas Ferrari,
G Sony,argentina
Yung Craka,"ireland, rap, meme rap"
Valen Madanes,"latin, pop"
Las Villa,"Colombia, latin pop, female vocalists, pop, colombian"
Hugo Del Carril,"tango, latin, argentina, los, spotify, va bronzer, fonografo"
"Medali, Lukaso, Tiza, Young Mirko, Godo, Jules, Matias Candia, Yaco Beltran",
Sudor Marika,"cumbia, argentina, cumbia argentina"
Esbabyface,argentina
Piero Pirupa,"House, Italy, tech house, DIsco House, filter house, house music, Jackin house, funky tech house, italian, electronic"
flowerkid,"indie pop, indie, acoustic, pop, downtempo, sad, electropop, spotify, multiple artists, male vocalists"
LIL MAYO,
Sydney Yungins,"Hip-Hop, rap, australia"
Trefuego,"rap, american, United States"
Bakar,"french rap, indie, hip hop, rap, French hip hop, Hip-Hop, alternative, british, All, UK"
"LEVZ, $WEETS",
EAST AV3,
"GRiZ, Subtronics",
Catie Turner,"American Idol, pop, alternative, singer-songwriter, american, USA, new, new artist, upcoming, youtube"
The Big Moon,"british, indie rock, female vocalists, indie, alternative rock, rock, alternative, england, female vocalist, indie pop"
"Ed Ivory, Ken Page",
"Kito, Empress Of",
REI AMI,"pop, rap, Lo-Fi, alternative, Hip-Hop, alternative pop, female vocalists, indie rap, dark pop, Korean"
"HL Wave, Jhonny Flames",
Rops1,"sydney, Aussie hip hop, australian hip hop, aussie rap, australian rap"
Andrew Gold,"70s, singer-songwriter, pop, 80s, male vocalists, soft rock, rock, Andrew Gold, american, USA"
Lil Wil,"USA, Hip-Hop, Dirty South, rap, texas, underground hip-hop, underground, spotify, South Rap"
ATIKA PATUM,Moldova
Hurricane,"hard rock, hair metal, Glam Metal, 80s, serbian, pop, Eurovision, Serbia, heavy metal, ESC"
Tina Naderer,"pop, Austria, german, female vocalists, vienna, female singers, austrian, the voice, under 500 listeners, autria"
"Ognjen, Angellina",
"Eric Chase, Emy Perez",
matakustix,"pop, rock, Austro-Pop, akustik"
"Voyage, Breskvica",
Lemo,"All, Austria, 80's, new wave, darkwave, post-punk, nueva ola"
FCKabul,
New World Sound,"electronic, electronica, melbourne bounce, australia"
Martin Ikin,"House, electronic, tech house, UK, uk tech house, deep house, british, Toolroom, funk_add_to_lidarr_batch_17"
"313, Naïla",
RHEA,"Belgium, rock, indie rock, rnb, belgian, Garage Rock, pop, doom metal, USA, hip hop"
"Keanu Silva, Mo Falk",
Da Boy Tommy,"electronic, jumpstyle, trance, Europop, synth-pop, belgian, Progressive House, euro house, hard house, House"
Inti-Illimani,"folk, chile, musica andina, latin, world, nueva cancion, political, nueva cancion chilena, World Music, andean"
Mc Dricka,"baile funk, funk, brazil, Funk Brasil, paulista, ousadia"
"Wertinho Vilão, Robertinho, MC Torugo",
"DJ Henrique da VK, Mc Poze do Rodo",
"ChrisXote, Mc Topre, Chrisxote",
Anderson & Vei da Pisadinha,"brasil, Brega, pisadinha, Forro, piseiro"
Zé Vaqueiro,"Forro, piseiro, pop, dance, emo, brazil, screamo, teen, Nacional, brazilian"
Morada,"alternative, metalcore, brazil, gospel, christian, pop rock, screamo"
"48k, MAR ABERTO, Sabrina Lopes",
Mc Lele JP,"funk, brasil"
"Dj GBR, MC Theuzyn",
Dandara Morena,
"Kiaz, L7NNON",
"Felp 22, MC Cabelinho, Marginal Supply",
Mayel Jimenez,
"JONY, HammAli & Navai",
"Sasha Lopez, Diotic",
Vessy Boneva,
Suzanitta,"bulgaria, balkan pop"
Камелия,"bulgarian, pop-folk, bulgaria, sexy, beautiful, kamelia, All, dance, female vocalist, club"
Aria,"heavy metal, russian, japanese, j-urban, female vocalists, metal, ambient, j-pop, rnb, trance"
Boris Dali,"folk, bulgarian, bulgaria, pop, hot, singer, Pop Folk, pop-folk, preslava, chalga"
Gringod,
The Crypt Keeper,"horror, comedy"
Lil Mozart,
Dma Illan Trap,
Les Cowboys Fringants,"folk, quebecois, folk-rock, quebec, francophone, Canadian, folk rock, rock, french, country"
Sheb Wooley,"comedy, 50s, rock, male vocalists, Rock and Roll, rockabilly, oldies, anglophone, novelty, USA"
Misfits,"horror punk, punk, punk rock, hardcore punk, hardcore, american, rock, 80s, Horrorpunk, USA"
Happy Tunes,"happy hardcore, hardcore, Rave, breakbeat, Old school Hardcore, electronic, old school, old school rave"
The Countdown Kids,"childrens music, folk, kids, Hip-Hop, The Countdown Kids, music for lucas, Canadian, children, toddler, canada"
Jay Wheeler,"puerto rico, latin, Puerto Rican"
"Yohancito, Yordano, Adan La Amenazza, Anonimus",
Romockstar,
"Fabian Riveros, Bayron Fire, Andresito Otro Corte, El BAI, El forest, Benjita Montana, adan la Amenazza",
"Blowyn23, Malito Malozo, Chocolate Blanco, Papi Joseo, Nicolas Garrick, Belyko",
"Robledo, Cubanbeef",
"Joukerr Music, Jean Paul, King Savagge, Lil Geremi, Son Gotten",
"Vidal, Deep Nao, Rude Boy",
Guaracha Man,
Sebastian Salazar,
Yuranis Leon,
DEKKO,"Drum and bass, eurodance, ambient, pop, electronic, experimental, dance, garage, downtempo, electronica"
"Subcantante, Pedrina",
Jimmy Durante,"jazz, oldies, easy listening, comedy, Jimmy Durante, male vocalists, USA, good enough for granddad, All, coffee and cigarettes"
"Chule Von Wernich, Pablo Hurtado",
Jeudy García,"costa rica, costa rican"
"Dj Glad, Blaiz Fayah",
AMK,"noise, experimental, ambient, field recordings, Hong Kong, flexi discs, indie, Gangsta Rap, industrial, rap"
NIKØTIN,
"Olga Lounova, Anna Šulcová, Bára Basiková, David Kraus, Earth, Elis Mraz, Katarina Knechtova, Marta Kubišová, Petr Kolář, Poetika, Richard Krajčo, Sebastian, Tereza Mašková, Pavel Callta",
"Michal Horák, mrtě dětí",
Metrik,"Drum and bass, liquid funk, neurofunk, dnb, Drum n Bass, electronic, techstep, Hospital Records, british, drum & bass"
"Friction, Kanine",Drum and bass
PornoPer,
Animl,
Caroline Polachek,"art pop, pop, electronic, synthpop, indie pop, alt-pop, downtempo, female vocalists, american, ambient pop"
"Ranji, WHITENO1SE",
"Alex Brightman, Sophia Anne Caruso, Kerry Butler, Rob McClure",
SNENiE,"pop, indie, Dominican, indie pop, dominican republic"
Elvis Martinez,"bachata, Elvis Martinez, latin, latino, venezuela, Proba, Dominican, spotify, dominican republic, cristiana"
T.Y.S,"Dominican, rap, Dominican Rap"
Alu Mix,Reggaeton mexicano
"Star 7, Hassan L Brens, Fares Hmeda",
"Star 7, Hassan L Brens",
El Sawareekh,"egypt, egyptian"
Faouzia,"pop, moroccan, female vocalists, Canadian, morocco, female vocalist, soul, indie, dream pop, piano"
"Shaza, Oka Wi Ortega",
"Abyusif, Mado $am",
Carrot,EL SALVADOR
Engelwood,"future funk, Hip-Hop, instrumental hip-hop, beats, instrumental hip hop, instrumental, funk, electronic, hip hop, american"
VERBEE,"Russia, russian, Saint Petersburg, sankt-peterburg"
Tiny Meat Gang,"rap, Hip-Hop, american, frictionless"
Beebiloust,
Chord Overstreet,"glee, Soundtrack, Glee Cast, male vocalists, pop, musical, rock, actors, chord overstreet, best friends"
"Robert Lõvi, Beebilõust",
Kanine,"deathcore, slamming deathcore, Drum and bass, dnb, france, electronic, jump up, instrumental, french, jazz"
Robert Lõvi,"estonia, estonian"
"ROM, R.V",
Jamppa Kääriäinen,"folk, finland"
"Antti Holma, Senni, Jenne, Nanne, Mimmu, Emeliina, Nella, Nalli, M.Rider, Mirina, Samuli",
Transworld Identity,"melodic metal, Female Front"
Alcest,"shoegaze, black metal, post-rock, atmospheric black metal, atmospheric, Post-Black Metal, blackgaze, french, Post-Metal, metal"
Fit For An Autopsy,"deathcore, brutal deathcore, death metal, Brutal Death Metal, deathgrind, metal, Progressive deathcore, metalcore, american, USA"
IKINÄ,"alternative metal, Progressive metal, finnish, metalcore, metal, Suomi, alternative rock, female vocalists, finland, Female fronted metal"
The Hearing,"indie, finnish, female vocalists, singer-songwriter, indie pop, finland, electronic, female singer-songwriter, nordic, electronica"
John Wolf,"electronic, techno, All, USA, tech house, Progressive House"
Jensine Fleischer,
Cvlt Ov the Svn,"melodic black metal, black metal, heavy metal, finnish, hard rock, industrial metal, metal, goth metal, finland, Gothic Metal"
RACHELL,"electro, french"
"Innoss'B, Diamond Platnumz",
"Vladimir Cauchemar, Lazy Flow, Owen River",
"Worms-T, Freeze corleone",
Kids United Nouvelle Generation,
Janet Hill,Janet Hill
Casar,"Hip-Hop, german"
Dekker,"folk, singer-songwriter, acoustic, Lo-Fi, indie, pop, indie pop, folk pop, USA, low-fi"
Giulia Be,"pop, brazil, alternative, Pop Music, pop nacional, Queen, brazilian, atriz, pop internacional, Pop Leve"
Willie Jones,"blues, acoustic, male vocalists, rhythm and blues, male and female, country, soul, over 2000 listeners, All, rnb"
Eleonora Zouganeli,"Greek, rock, female vocalists, entexno, All, <3, eleonora zouganeli, greek rock, Greek Music, greek eclectics"
"dPans, Marseaux",
Novel 729,greece
Apethantos,
"Alex Zurdo, Funky, Redimi2, Almighty",
Absofacto,"indie, BIRP, experimental, acoustic, guitar, indie pop, All, american, Absofacto, Need to Rate"
"Fred Cheung, 佩男 Puinam",
Eric Badanti,"piano, ambient, Background"
Vivian Koo,"C-pop, pop, Hong Kong"
Kevin Kaho Tsui,"alternative rock, rock, dream pop, indie rock, Hong Kong"
"Kállay Saunders, T. Danny",
"Rácz Gergõ, Burai Krisztián, Rico",
"Chris Liebing, Charlotte de Witte",
kavabanga Depo kolibri,"Ukrainian, Ukraine, Hip-Hop"
Jófríður Ákadóttir,
"Háski, Brjánn Breki",
Mollý Jökulsdóttir,
Paul Anka,"jazz, swing, oldies, Canadian, easy listening, pop, 60s, 50s, male vocalists, singer-songwriter"
Caj Flow,
"Kailas Menon, K. S. Harisankar, Nithya Mammen",
Shehnaz Kaur Gill,bollywood
Tony Montana Music,
Saumi Music,
"Vaishali, Surthi, Diva, Suraj, Aparna",
Carlo Pull,
Confetti,"indie pop, twee, indie, pop, indiepop, 90s, twee pop, rock, british, All"
"Jassi Dhaliwal, Reem Shaikh, Vishal Pandey, Sunny Vik",
Freddie De Souza,
The Seige,"alternative, rap, USA, Hip-Hop, american, trap"
Vidura Barrios,"Meditation, ambient, spiritual, Chants, spirit, sacred music, chanting, kirtana, aum, om"
Devender Ahlawat,"desi, haryanvi"
Chetna,
Celina Sharma,"australia, pop, italian, female vocalists, Indian, india"
Sure Peters,
Sharda Sinha,"india, Chhath Puja"
TM Bax,"Persian, Persian rap, rap, iran, Hip-Hop, pop, dance, persian pop, Iranian"
Drea Jeann,
Project Hambalang,
"Jarryd James, Broods",
Risa Dimasta,
Tegar Septian,
Ndarboy Genk,"indonesia, Javanese"
eńau,
Abah Lala,Pop-punk
"Iwa K, Sheryl Sheinafia, Maizura, Agatha Pricilla, Cast",
Randarzky,
Mala Agatha,"indonesian, pop, dangdut, Indonesian Pop"
MLD JAZZ PROJECT - SEASON 4,
MaxsIndBass,
Maizura,
Kilms,"indonesia, metalcore"
Febri Hands,
NGATMOMBILUNG,"pop, Javanese, javanese pop"
APRIL,"hardcore, hardcore punk, Straight Edge, polish, punk, k-pop, Kpop, Korean, pop, girl group"
Sanza Sabila,
Lankum,"folk, avant-folk, irish, ireland, irish folk music, drone, Irish Folk, political folk, celtic, contemporary folk"
Pretty Ricky,"rnb, Hip-Hop, rap, hip hop, male vocalists, urban, r&b, soul, pretty ricky, rhythm and blues"
Ashanti,"rnb, female vocalists, soul, pop, Hip-Hop, Ashanti, r&b, hip hop, american, urban"
"Claver Gold, Murubutu",
"Claver Gold, Murubutu, Davide Shorty",
"Claver Gold, Murubutu, Vincenzo di Bonaventura, DJ Fastcut",
"TotoElgrande, Balti",
Moderndog,"thai, rock, alternative, alternative rock, indie rock, thai rock, thailand, 90s, indie, alt-rock"
Kristian Kostov,"pop, Eurovision, bulgarian, russian, Eurovision Song Contest, eurovision song contest 2017, ESC, Eurovision 2017, ESC 2017, ambient"
"Juanes, Fonseca",
Shaka Loveless,"reggae, danish, All, male vocalists, pop, denmark, scandinavian, Hip-Hop, rap, rnb"
Uniikki,"finnish, rap, Hip-Hop, hiphop, Suomirap, Suomi Hip-hop, All, finnish hip-hop, Finnish rap, suomihoppi"
"Sofiane, Bakyl, Samat",
PSY,"k-pop, Korean, pop, Hip-Hop, psy, dance, male vocalists, electronic, Kpop, rap"
Dihaj,"pop, indie, electronic, indie pop, azerbaijan, Eurovision, synthpop, azeri, ambient, dream pop"
Hovig,"pop, Eurovision, ESC 2017, Eurovision Song Contest, cypriot, male vocalists, ESC, Eurovision 2017, eurovision song contest 2017, cyprus"
Criolo,"rap, brazilian, Hip-Hop, samba, mpb, hip hop, brasil, Rap Nacional, alternative, soul"
"Mika Nakashima, Salyu",
"Ufo361, Olexesh",
"Ufo361, Joshi Mizu",
"Carlos Rivera, Gente De Zona",
"Bokoesam, Idaly",
"Kempi, Vic9",
"LouiVos, Iliass, 3robi, Mula B",
"Kempi, Lijpe, Mo Temsamani",
"Donnie, Raymond van Barneveld",
"Kempi, Emms",
"Kempi, Broertje",
"Kempi, Lijpe",
"Kempi, Lilo",
"Milwin, Sha",
Classics IV,"classic rock, pop, soft rock, american, 60s, soul, rock, florida, pop rock, oldies"
"Cal X Pepper, Smilez, Celaviedmai",
New Rules,"hardcore, UK, hardcore punk, ireland, Singer-songwriter pop"
DJ Spoony,"british, electronic, dancehall, dance, UK, caribbean, world, UK Garage, Jumiekan, ENG"
"Joy Crookes, Jafaris",
Ron Buhnik,
Ben El,
$NOT,"rap, Hip-Hop, cloud rap, trap, hip hop, american, experimental, alternative hip-hop, Lo-Fi, florida"
Vic Ohana Jan,Israeli hip hop
יוגב גלוסמן,"israeli, Psychedelic Rock, indie folk, psychedelic folk, avaza records"
"NOROZ, בוי אצ'י",
khai dreams,"chill, Lo-Fi, rnb, soul, america, vietnamese, american, sleep and dreams, lo-fil, chillwave"
"Savage Ga$p, 93FEETOFSMOKE, shinigami",
La Prof Di Bassano,
Erresse,
Legno,"Italy, indie pop, italian, italia, Progressive Pop"
"Comete, Luke Widow, Scapigliati, Michele Sette, Luca Scipioni",
YOUNG KALI,"rap, soul, hip hop, Hip-Hop, Italy, rnb"
HALLOWEEN JUNKY ORCHESTRA,"japanese, visual kei, J-rock, rock, male vocalists, female vocalists, japanese rock, heavenly6, 2012-, Tomoko"
"FictionJunction, LiSA",
斉藤 朱夏,
703号室,
原因は自分にある。,"japanese, j-pop, JPop, boygroup, ebidan"
BiSH,"j-pop, idol, japanese, J-rock, female vocalists, alt-idol, rock, pop, girl group, punk"
The Glitter Band,"glam rock, 70s, classic rock, rock, pop, Garage Rock, All, misc, british, dake"
*Luna,"vocaloid, j-pop, *Luna, japanese, vocapop, JPop"
"KennyDoes, ふぁんく, KZ, KBD, TAKE-M, KOPERU, peko, R-shitei, H.Teflon",
香取慎吾,"japanese, j-pop, pop, smap, male vocalists, Asian, JPop, Johnnys entertainment, Asian Pop, asian music"
Hiroji Miyamoto,
Gomes The Hitman,"soft rock, melodic, male vocalists, guitar pop, neo-Shibuya-kei, GOMES The Hitman, neo-acoustic"
"SHINJIRO ATAE (from AAA), Thelma Aoyama",
数原龍友,
Cream Soda,"House, russian, electronic, deep house, pop, chillout, techno, Russia, Disco, deezer"
MUKKA,"russian, rap, trap, emo, pop punk, pop rock"
"Nepāriet, Jānis Šipkēvics",
Sudrabu Sirds,
convolk,"emo rap, Hip-Hop, rock, indie, emo, american, USA, cloud rap, alternative, <3"
"Mesa, Laika Suns",
hooligan chase,cloud rap
Freddie Dredd,"phonk, rap, Hip-Hop, trap, Lo-Fi, hip hop, Canadian, canada, memphis rap, doomshop"
ДЕТИ RAVE,"dubstep, Drum and bass, trap, Russia, Rave, Hardbass, to tag, Russian Rave, cait, new russian wave"
RASA,"new age, ambient, female vocalists, world, meditative, mantra, Meditation, spiritual, lithuanian, ethnic"
Slavik Pogosov,"russian, rap"
May,"screamo, female vocalists, k-pop, j-pop, Korean, coldwave, pop, digicore, japanese, malaysia"
2Kvėpavimas,"pop, rap, deep house, dance-pop, lithuania, lithuanian"
Šuo Leila,"indie pop, dream pop, lithuania"
Vaikinai Iš Padorių Šeimų,
Lonely God,USA
Seekae,"ambient, glitch, chillout, electronica, electronic, shoegaze, idm, australian, australia, chillwave"
KRYPTO9095,"trap, rap"
Adzrin,
Pastel Lite,"malaysia, synthpop, pop, electronic, Female Vox, experimental"
"Luis ""Vivi"" Hernández",latin
"Los Straitjackets, Peter Zaremba",
Adriana Ledesma Ross,
CARLOS AZCUAGA,latin
Manuel Loco Valdés,"mexico, humor"
"Edson Zuñiga ""El Norteño""","chistes, porno corridos"
Conjunto Jardin,"mexico, folk, mexican, world, mexican folk, central america, Chido, yorx, huapango, rifa"
PAOLO RUBBOLI,
Felix Canales,
Kumbia Queers,"argentina, cumbia, cumbia punk, latin, homosexual intifada, dance, synth, female vocalists, queer, lesbian"
Cumbia Drive,"better than aphex twin, cumbia, remix, genius, argentina, hipster, mexico, better than the beatles, cumbia argentina, better than Lady Gaga"
Dueto Dos Rosas,
"Fethi Manar, amine la colombe",
Cheb Abbes,"rai, arabic, All, world"
Djalil Palermo,"algerian, algeria"
"Cheb Djalil, Hichem Smati",
Raja Meziane,"rap, Hip-Hop, algerian, arabic tunes"
"RedOne, Aminux, Inna MODJA",
Mohamed Benchenet,
Youness,"arabic, All, rai"
Mouh Milano,"algerian, algeria"
"Miguel Luz, internet",
7SideBaby,
De Suskes,
WIES,"netherlands, female vocalists, dutch, dutch female vocalists, indie pop, folk, singer-songwriter, indie rock, pop rock, boring"
"Kya, Young Kenna",
BAZZ Damiël,
Blackbird,"hard rock, trip-hop, future garage, metal, ambient, heavy metal, rock, germany, death metal, finnish"
"Vk, (73)RB, choppa, Stackz, T.y",
Fest,"alternative rock, ukranian"
Scratch Massive,"electronic, french, electro, idm, electronica, techno, ambient, glitch, france, synthpop"
Nigel Sean,
Akwasi,"Hip-Hop, All, dutch, Dutch lyrics, Toren C, De gevaarlijkste wegen van de wereld"
Teddy Swims,"soul, singer-songwriter, rnb, pop, Neo-Soul, Teddy Swims, country, american, alternative, pop soul"
Kelechi Africana,
"Te Nūtube, PERE, Kairangi Ihimaera, Chey Milne, Awatea Wihongi, Tangihaere Pere, Atareta Milne, Te Haakura Ihimaera-Manley",
Marvin Dark,
Hooks,
Delilah,"soul, trip-hop, pop, alternative, female vocalists, experimental, rnb, Neo-Soul, quiet storm, Mellow"
AC13,"Drum and bass, deep dnb"
"Highly Suspect, Terrible Johnny",
"Ray Columbus, The Invaders",
Kim Rysstad,"norwegian male vocalists, Melodi Grand Prix"
Godfather of Harlem,"rap, Hip-Hop, trap, soul, pop, Soundtrack, hip hop, USA, TV Series, rnb"
Storm Barnesanger,
"lilGehrk, KNugget, FansterDawg, Frenchie",
Halloween Sound Effects,"halloween, Gothic, Scary Music, horror, sound effects, werewolves, scary sounds, halloween sounds"
NR1XXPRESS,
Lil Loaded,"rap, Hip-Hop, Gangsta Rap, southern hip-hop, mumble rap, rnb, american, drill, trap, United States"
"Solli, 99 Lions",
Dimash Kudaibergen,"kazakh, Kazakhstan, piano, singer-songwriter, vocal, alternative pop, alternative, opera, best vocals, multi-instrumentalist"
"Fylleangst, DJ Vaskebøtte, Unge Lama",
Towerz,"Lo-Fi, electronic, chill, Canadian, United States, instrumental, instrumental hip-hop, lo-fi hip hop, lo-fi hip-hop"
Mic Torrance,
Spasme,"Technical Death Metal, death metal, progressive death metal, Canadian, technical death, Technical Metal, metal, Quebec Death Metal, techdeath"
"Guille Aceval, Joshua Dietrich",
Eduardo Del Valle,
Los Aviles,
THREE TWO ONE,
John Alry,
Kean Cipriano,"OPM, Filipino, philippines, filipino pop rock"
Jess Connelly,"soul, pop, rnb, hip hop, singer-songwriter, Hip-Hop, Filipino, philippines, vapor soul"
Doughmino,
Delaney Jane,"pop, female vocalists, Canadian, singer-songwriter, under 100 listeners, EDM, 3-5, yandex music"
Victory Worship,"All, gospel, ccm, christian, OPM"
Jacuś,"polish, funny, rap, Hip-Hop, poland, polskie, comedy rap, polish hip-hop, piotr krasko w swojej mazurskiej posiadlosci, polska wstaje z kolan"
"Vincenzo Bogatti, Książę Kapota, Sir Mich",
Ikarus Feel,"alternative, indie, poland, alternative rock"
Sir Chloe,"indie rock, Garage Rock, alternative, indie, american, alternative rock, garage, deezer, United States, female vocalists"
"Malik Montana, FRNKIE, Mia Marie",
Sosnowski,"Progressive, electronica, Progressive House, electronic, minimal, House, polish, blues, pop, rock"
"Krzysztof Gonciarz, Krakowitz",
ELAS,"mpb, brasil, infantil"
"Tio Jel, Karetus",
Amy Wadge,"female vocalists, indie, singer-songwriter, acoustic, female, welsh, wales, SXSW, home town, the bedford"
NZ GANG,
DreNaz,
"Double Trouble, Tiwi",
Luís Sequeira,
Deejay Show,
Goodbye to Gravity,"alternative metal, metalcore, melodic metalcore, metal, Romanian, romania, rock, alt. metal, heavy metal, modern metal"
Stres,"punk, Czech"
Lil Happy Lil Sad,"emo, alternative, sad, Sweden, emo rap, trap, emo-trap, Hip-Hop, swedish, hip hop"
"Jhené Aiko, Kendrick Lamar",
"New Hope Club, Danna Paola",
Ice Paper,"mandopop, rap, electronic, chinese, China, C-pop"
"Taomi, KHANS",
"Ronie, Majk Spirit, Marek Surin",
