artist,genre
"Shane Filan, Sitti",
"จามิล่า, รวมศิลปิน (SAD จัง)",
Waii,"kamikaze project, female vocalists, thai, thailand, asian music, cute, Asian, t-pop, thai pop, Asian Pop"
Fikret Ertan,rock
NOT WONK,"japanese, punk, indie, trio, tomakomai"
"Tori Kelly, The HamilTones",
Luu Anh Loan,"Asian, pop, vietnamese, Asian Pop, vpop, 10s, v-pop, 2010s, best of 2017, Vietnamese pop"
Huỳnh James,
Bang Chau,
John Waite,"80s, rock, soft rock, classic rock, pop, british, pop rock, male vocalists, john waite, hard rock"
Undercover,"dance, 90s, House, eurodance, pop, christian, rock, undercover, 90s dance, dance music"
Viru Kumbieron,
"Bougenvilla, Albert Neve, David Puentez",
Teen Creeps,"indie rock, Belgium, Garage Rock, indie, punk rock, rock, belgian, Garage Punk, 90s, punk"
"Mak Donal, Vanina Aranda",
ANTH,
"Mortel, BEKA, Olexesh",
Keira Knightley,"Soundtrack, british, actress, female vocalists, actress-singer, pop, sexy, england, folk, london"
Blu Samu,"Hip-Hop, rap, belgian, rnb, female vocalists, Belgium, hip hop"
"MC Mozão, DENNIS",
Zeca Baleiro,"mpb, brasil, brazilian, alternative, brazil, singer-songwriter, male vocalists, zeca baleiro, samba, rock"
Jay Warren,
Alvaro Diaz,"puerto rico, urban, rap, latin, rnb, pop, Hip-Hop, Neo-Psychedelia, Reggaeton, psychedelic pop"
"DJ Fatte, Fosco Alma, MC Gey, Renne Dang",
"Daniel Skye, Baby Ariel",
"Daniel Betancourth, Sebastian Yatra",
Syn Cole,"electronic, House, dance, estonian, Progressive House, estonia, EDM, dance-pop, electro house, progressive trance"
"Rave Radio, Gamble & Burke",
"Heikkinen, #JPTH",
"Kalash, King Ko$a",
James Chatburn,"soul, folk, electronic, pop, australian, All, rnb, funk_add_to_lidarr_batch_13, the septembers, Neo-Soul"
Lil Berete,"canada, rap, Hip-Hop, toronto, Regent Park"
"KRYGA, Axel Ehnström",
Darre,
Kamelot,"Power metal, symphonic metal, Progressive metal, melodic metal, metal, symphonic power metal, american, Melodic Power Metal, progressive power metal, heavy metal"
Jacques Higelin,"chanson francaise, french, chanson, rock, france, Chanson Française, singer-songwriter, 70s, Français, indie rock"
Clément Froissart,"french, indie, alternative"
Antsa & Mendrika,"madagascar, malagasy, under 2000 listeners, madagascan"
Funkin Matt,"House, Norway, electro house, norwegian, Fidget, minimal, electro, Artists I have seen Live, nordic, 8-bit"
Green Velvet,"techno, House, electronic, electro, electronica, acid house, american, tech house, detroit techno, chicago"
Javada,reggae
OYADI,
LINA,"Neo-Soul, soul, rnb, female vocalists, Neo Soul, vocal jazz, jazz, smooth, indie soul, Smooth Jazz"
Guggenz,"chillout, beats, instrumental hip-hop, instrumental, electronic, Hip-Hop, hip hop, USA, electronica, downtempo"
"La Figura, El General",
LILI LIMIT,"japanese, rock, alternative, j-pop, male vocalists, emo, pop, indie rock, alternative rock, indie pop"
"Benj Pasek, Justin Paul, Ryan S. Lewis, BYU Vocal Point",
Midas Hutch,"rnb, Hip-Hop, soul, dutch, beats, beat"
Vic Willems,want to see live
"DieKlootzak, Gimmasmando, Jahmo",
"Alex Sargo, Moradzo",
Raw Roets,
Salsa Picante,
Malaya Macaraeg,
"Kora, JIMEK",
Agnieszka Adamczewska,
Arden Forest,"piano, instrumental, Sweden, Classical, modern classical"
Melanie Fiona,"soul, rnb, female vocalists, Neo-Soul, Hip-Hop, Canadian, r&b, pop, singer-songwriter, Melanie Fiona"
"Bhaskar, Shapeless, Kinder",
DANI,"ye-ye, french, pop, 60s, All, female vocalists, 70s, female vocalist, rap, sexy"
Ruck P,"beats, electronic, chillhop, instrumental hip-hop, chillwave, switzerland, instrumental, Hip-Hop, Lo-Fi, swiss"
Tyler Rich,"country, soul, pop, acoustic, alternative, USA"
Cristian Better,
"Dansklyd, Branco",
RENÉ,"slovenian, slovenia, alternative rock, indie rock"
"Boozoo, Sofiane, big nas",
"Alexis Troy, Serious Klein",
"YBN (Young Boss N*ggas), YBN Nahmir, YBN Almighty Jay",
Paraluman,"female vocalists, OPM, Filipino, 00s, pinoy, philippines"
Julz Savard,
The Miguel Project,
Sikorski,"dubstep, polish, pop, rap, hip hop, downtempo, Hip-Hop, glitch, acid jazz, abstract hip-hop"
Biig Piig,"indie, rnb, downtempo, irish, female vocalists, england, hip hop, alternative pop, electronic, indie pop"
"Ben Salisbury, Geoff Barrow","ambient, instrumental, ost, Soundtrack"
Samuel Uria,"portuguese, indie folk, folk, singer-songwriter, florcaveira, portuguese rock, folk rock, must listen, Portugal, portuguese language"
"Seakret, Feid, Mc Zaac",
"Taska Black, Ayelle",
Oriana Sandoval,
Paula Jivén,"swedish, pop, Sweden, female vocalists"
"Fungz, Ibbe, Chris & Fada, Michel Dida, Ille Freeway",
Josefine,"swedish, scandinavian, Sweden, Junior Eurovision"
Anna Känzig,"pop, singer-songwriter, female vocalists, indie, switzerland, swiss, zurich, Schweiz, eurovision 2022 national jury members, Eurovision Song Contest 2017 Jury Members"
"Pat Farrell, Bass Hours, Max Landry",
Tim Freitag,"Pop-Rock, rock, Indie-Rock, indie, swiss, electro-swing, zurich, ilg, Ogryzek"
Ross from Friends,"House, electronic, outsider house, lo-fi house, Lo-Fi, deep house, techno, brainfeeder, england, tech-house"
A.C.E,"k-pop, pop, ace, Korean, saved my life, Kpop, electropop, EDM, dance-pop, electronic"
Malena Zavala,"argentina, indie pop, pop, female vocalists, argentinian, 10s, indie, indie rock, latin, electropop"
"Muşta, No. 1",
Resul Aydemir,
"Aytac Kart, Emre Karaagac",
Ali Altay,turkish
Ete Kurttekin,turkish rock
"Murlo, Conducta",
Dana Vaughns,"pop, rnb"
"Sophia Black, KYLE",
Melii,"Hip-Hop, rap, us, soul, rnb, pop, USA, american, harlem, United States"
"Portugal. The Man, ""Weird Al"" Yankovic","indie, alternative, indigenous"
Olivia Ong,"Bossa Nova, jazz, female vocalists, singapore, Singaporean, pop, japanese, olivia ong, female vocalist, Asian"
Adrenalize,"hardstyle, electronic, hard rock, danish, techno, brazil, Rock and Roll, brazilian, Hard Trance, All"
"RAC, Doe Paoro",
CVRTOON,"trap, turkey"
Rothwell,"female singer, United Kingdom, discoverunsigned, country-soul"
The Magic Gang,"indie, indie rock, alternative, rock, british, england, check out, mods, Crank wave, funk_add_to_lidarr_batch_27"
Lokki,"indie folk, indie, indie pop, folk pop"
"Max Chapman, Jacky (UK)",
COIN,"indie, indie rock, indie pop, alternative, pop, pop rock, All, alt pop, ambient, rock"
Flosstradamus,"trap, electronic, dance, chicago, mashup, electro, hardstyle, All, bass, dubstep"
Esbjörn Svensson Trio,"jazz, contemporary jazz, piano, swedish, instrumental, jazz piano, jazz trio, experimental, piano jazz, modern jazz"
Julie London,"jazz, female vocalists, vocal jazz, swing, jazz vocal, oldies, american, 50s, Julie London, blues"
"Daddy's Groove, Ferdy",
Estrambelhados,"carnaval, brasil, marchinhas de carnaval, Marchinhas"
"Branko, PEDRO",
Xel,
"Waldokinc El Troyano, Bebo Yau, Star Squad, Jhonny Lexus, Rocko y Blasty, Dennys The Black, Mg & la Jota, Crish Ramirez, Man Flow El K-Poral, Anggie & Stratega",
Los Cuatro del Altiplano,"folk, traditional, ecuador, andes"
"Djonga, Hot",
"Drik Barbosa, Stefanie",
"Evil Ebenezer, Merkules",
Monarchy,"electronic, synthpop, electropop, british, synth, indie, pop, indie pop, male vocalists, electro"
Aden Ray,"estonian male vocalists, estonian, eesti laul, Bandcamp"
Vuoret,"finnish, shoegaze, indie, indie rock, finnish indie, finnish rock, finland, romatic grunge, 2020s, romantic grunge"
Sabrina & Samantha,"french, electro house, electropop, electronic, electro, ed banger, banger"
Seb la Frite,"Rap FR, rap, french hip-hop, french trap"
"Alkpote, Vald",
Says'z,"pop, france, comoros, afrobeats, comorian"
Dusky Grey,"indie, pop, indie pop"
The Pipettes,"indie pop, female vocalists, british, indie, pop, Retro, britpop, twee, girl group, alternative"
Hila Ruach,"Psychedelic Rock, Garage Rock, post-punk, indie rock, Israel, psychedelic pop"
Ghastly,"death metal, electronic, dubstep, finland, finnish, future house, black metal, bass house, hip hop, old school death metal"
Klave,artistes
Léonie Deval,"piano, ambient, Background"
"Flowidus, Tiki Taane",
Masamasa,"electronic, rap, Italy, italian"
"Mikalojus Konstantinas Čiurlionis, Lithuanian National Symphony Orchestra, Juozas Domarkas",
Sportas,"punk rock, punk, lithuanian, pop punk, humor, alternative punk, alternative, synthpop, post-punk, alternative rock"
Dinamika,"lithuanian, pop, 80s, 90s, lol"
Rondo,"lithuanian, rock, anime, japanese, j-pop rock, anime rock, kawaii metal, j-pixie, alt-idol, j-slayer"
Laimio Vilkončiaus Vokalinis Kvartetas,"electronic, synthpop, lithuania, new wave, under 2000 listeners"
Vytautas Kernagis,"dainuojamoji poezija, lithuanian, singer-songwriter, acoustic, Bardai, male vocalists, bard, lithuania, folk, pop rock"
B'Avarija,"lithuanian, pop, Lithuanian pop, 90s, lietuva, yva, lithuania"
Antis,"lithuanian, rock, post-punk, lithuanian rock, classic rock, art rock, new wave, Rock Against Communism, avant-garde rock, alternative rock"
Salma,"All, arabic, female vocalists, pop, moroccan, lebanese, mexican"
BODÉ,"dutch, electronic"
4LIFE,
"Pyramids, Jhorrmountain",
Mercedes Sosa,"argentina, folk, latin, female vocalists, world, nueva cancion, World Music, folklore argentino, trova, folklore"
"EL BOY C, Dubosky",
Marena,
Aaliyah,"rnb, soul, female vocalists, pop, Hip-Hop, r&b, Aaliyah, 90s, american, hip hop"
Jean Seizure,"singapore, singer-songwriter, queer, indie pop, Singaporean"
SahBabii,"trap, rap, plugg, hip hop, Gangsta Rap, pop rap, Southern Hip Hop, cloud rap, Hip-Hop, american"
RAiK,"electronic, House, deep house, Acid, acidcore"
"SWIDT, Novelist",
Justin Weaver,
"Michael Andrews, Gary Jules","Soundtrack, ambient, instrumental, indie, Donnie Darko, composer, piano, chillout, american, score"
John Cafferty & the Beaver Brown Band,"80s, rock, classic rock, american, heartland rock, soul, rockabilly, pop rock, Soundtrack, Rock and Roll"
Combustible Edison,"lounge, jazz, easy listening, exotica, electronic, female vocalists, 90s, Bossa Nova, swing, instrumental"
"Stones & Bones, Toshi",
&ME,"minimal, House, electronic, techno, tech house, Berlin, germany, deep house, tech-house, techhouse"
"Khen, Guy Mantzur, Kamila",
Dunez,
"Big Wild, Hundred Waters",
Emila,"pop, norwegian, Singer/Songwriter, Norge"
Los Nocheros,"folklore argentino, argentina, latin, los nocheros, folk, spanish, folk pop, latin america, folklore, los"
Krzysztof Krawczyk,"polish, pop, male vocalists, polskie, oldies, poland, hipster music, zmiel pierogi, male, Brutal Death Metal"
"Moment, Amanda Fondell",
Balkan Beat Box,"balkan, Gypsy, world, electronic, folk, World Music, Hip-Hop, Balkan Beat, israeli, world fusion"
New Reign & D-Phantom,
"AJ Salvatore, Fluencee",
Karen Souza,"jazz, lounge, female vocalists, chillout, covers, All, nu jazz, vocal jazz, easy listening, Karen Souza"
Ely Bruna,"soul, jazz, easy listening, lounge, chill out, Italy, female vocalists, Female Voices"
Rosemary Clooney,"jazz, female vocalists, oldies, vocal jazz, jazz vocal, swing, 50s, american, pop, rosemary clooney"
José Luis Rodríguez,"venezuela, jose luis rodriguez, spanish, español, balada, El Puma, 70s, pop, latin, vocal"
Sound Six,
"Kevo DJ, Chiky Dee Jay",
"Piecey, Maya Keane",
Jones & Stephenson,"trance, Hard Trance, Rave, techno, Gabber, electronic, Belgium, progressive trance, hardcore, trip hop"
Hills Have Eyes,"post-hardcore, metalcore, emocore, hardcore, portuguese, screamo, Portugal, rock, emo, metal"
Anelis Assumpção,"mpb, brazilian, female vocalists, brasil, brazil, reggae, nova mpb, female vocalist, musica popular brasileira, vi ao vivo"
Chris MC,"RAP RJ, rap, rap bh, Rap MG, Batalha do Tanque, Filho do Djonga, Duelo de MCs"
"Nathaniel Knows, Scissors",
Sondelvalle,
"VASSY, Sultan + Shepard",
"Tommie Sunshine, Disco Fries, Wrongchilde, Sierra Kusterbeck",
Mili,"japanese, pop, j-pop, contemporary classical, Classical, indie, female vocalists, japan, jazz, J-rock"
"Los Pilotos, Mexican Institute Of Sound",
"JessB, Phodiso",
La Cegua,
Ofelia,"polish, alternative, acoustic, folk, poland, swedish, indie pop, polskie, a'capella, soft pop"
Rita Redshoes,"portuguese, female vocalists, singer-songwriter, pop, Portuguese music, Portugal, indie, alternative, indie pop, portuguesa"
João Só,"portuguese, soft rock, acoustic pop, 2000s, adult contemporary, portuguese rock, soft pop, Portugal, 2020s, 2010s"
Ryan Higa,"USA, american, ryan higa"
Christabelle,"Eurovision, pop, eurovision 2018, maltese, ESC, malta, Eurovision Song Contest, esc 2018, eurovision song contest 2018, female vocalists"
Park & Sons,"techno, netherlands, resistance, strictly rhythm, Resistance Ibiza, space ibiza, Ultra Resistance, elrow"
"SKULL, Huh Gak, Mad Clown",
Rap Ake,"hiphop, indie, electronic, rap, emo, Hip-Hop, Power metal, rnb"
Radikal,"rap, slovak, slovak hip-hop, hiphop, hip hop, Hip-Hop, metalcore, SK, turkish, slovakia"
Titanic,"Progressive rock, heavy metal, hard rock, classic rock, art pop, norwegian, art rock, christian metal, post-rock, Norway"
FLOHIO,"rap, Hip-Hop, Grime, london, british, UK hip-hop, hip hop, United Kingdom, UK hip hop, female rappers"
DJ Soak,
"Joel Lirica, Aray",
"A.W, Mick C, Wahlberg",
Hormone Boys,"indie, indie rock, TAIWANESE INDIE, taiwan"
八十八顆芭樂籽,"taiwan, rock, punk, emo, punk rock, emocore, taiwanese, taiwanese punk, taiwanese rock, taiwanese punk rock"
"Grogi, Ege Çubukcu",
"Mc Savinon, MC Mirella",
"DJ Fatte, Maniak",
"DJ Fatte, Karlo, Pil C",
Faris,"visual kei, guitar, blues, japanese, vocal, rap, singer-songwriter, arabic, italian, african"
SNUPER,"k-pop, Korean, pop, Kpop, male vocalists, boyband, dance, korean boyband, synth pop, idol"
"Alfons, A'ANGELI",
"Zookëper, Goshfather",
"Aanysa, Snakehips",
"Remady, Manu-L","House, dance, Progressive House, pop, deep house, club, electro house, tech house"
"Ghastly, Crankdat",
"Doper, Sonofo, YOUNGOHM",
IC3PEAK,"witch house, electronic, russian, experimental, Experimental pop, Russia, darkwave, glitch, art pop, Horrorcore"
Channel Tres,"hip house, House, electronic, Hip-Hop, west coast hip hop, american, USA, California, rap, hip hop"
Sophia Del Carmen,"pop, rnb, Need to Rate, latin, female vocal, latin pop, USA, costa rica"
TAICO,electronic
Salo,"death metal, math rock, Technical Death Metal, jazzcore, jazz, metal, noise, instrumental, instrumental rock, death"
"SMO, Andiez",
Luc Serra,"ambient, french, instrumental"
Ricardo & Henrique,pop
Yao Cabrera Viral,
"Colo Céspedes, Chapu Martinez",
Fran Mera,
Kudai,"pop, latin, spanish, pop rock, chile, rock, chilean, emo, industrial metal, thrash metal"
"Jhay Cortez, J Balvin",
Dtoke,
Alice In Chains,"Grunge, alternative rock, rock, hard rock, alternative, heavy metal, alternative metal, 90s, metal, seattle"
Bárbara Martínez,"argentina, youtube, mentalmess"
"Ivete Sangalo, Sebastian Yatra",
"JFab & Paola Fabre, Voz A Voz",
Vazquez,
"Ari Afsar, Julia Harriman, Lexi Lawson, Rachelle Ann Go, Shoba Narayan",
High Tropics,indie
HARLUM,
"TŪRNR, Dexter Seamus",
"Preme, Post Malone",
Ebhoni,"rnb, dancehall, electropop, pop, female vocalists, funk_add_to_lidarr_batch_8"
Moritz Garth,"german, pop, germany"
"Futago, Amy Kirkpatrick",
Rene Rodrigezz,"House, electro, electronic, Progressive House, elektro-house, electro house, trance, nucleator, All, dance"
Granada,"Progressive rock, hardcore, brazilian, indie, rock, swedish, spanish, emo, spain, Symphonic Rock"
Ian Late,
Tilda Austen,pop
"PietSmiet, Doppel-D-Diktator",
Lily Kershaw,"folk, singer-songwriter, indie, female vocalists, indie folk, folk pop, pop, USA, Soundtrack, 00s"
Madsen,"german, rock, Deutschrock, indie, alternative, deutsch, indie rock, alternative rock, live gesehen, punk"
Teesy,"rap, Hip-Hop, german, german hiphop, hiphop, german hip-hop, hip hop, german male vocalists, deutsch, male soul vocalists"
"Bob Sinclar, Steve Edwards","club, House, dance, duet, DIsco House"
BRAZA,"dub, reggae, ghettotech, Brazillian Rap, rock, rap, hip hop, brazilian, baile funk, brazil"
"Errijorge, Primeira Classe, Predella, Kweller",
"Leo Mais Kito, Sérgio Antonini",
"Manimal, Cecilia Krull",
Far From Alaska,"Stoner Rock, rock, brazilian, alternative rock, female vocalists, brazil, alternative, Garage Rock, Edu Filgueira, natalgaze"
Elza Soares,"samba, Bossa Nova, brazilian, female vocalists, brasil, mpb, brazil, jazz, art rock, rio de janeiro"
Mulher Filé,"funk, female vocalists, Funk Carioca, baile funk, Funk Brasil, furacao 2000, brazilian, mulher fruta, mulher file, brazil"
Papa Ya,"future bass, USA, not k-pop, eletronic"
Sonohra,"italian, pop, rock, pop rock, melodic rock, sanremo, singer-songwriter, Italy, SONOHRA, romantic"
ECD,"Hip-Hop, japanese, japanese hip-hop, jazz, vocal, experimental, rap, Asian, j-rap, All"
"Warface, Delete",
"Le D, Ohmondieusalva",
"Hustle Gang, GFMBRYYCE, Young Dro, T.I.",
"Martin Brothers, Breana Marin",
Yuri & Neil,"indie, indie pop, germany, mixed-indie pop"
TRCNG,"k-pop, Kpop, Korean, pop, boygroup, 2017, rap, TS, 2020, love at first listen"
EARTHGANG,"Hip-Hop, rap, hip hop, jazz rap, Conscious Hip Hop, funk, atlanta, southern hip-hop, dreamville, american"
"Quentin40, Puritano",
Cristiano Malgioglio,"pop, Avant-Garde, italian, cantautori, italiana, frocio, preferiamo burzum, preferito di grazia di michele, gente che ammazzerei di botte, omosessuale"
BimBamBoom,"Jazz Rock, japanese, japan, funk, Funk Rock, jazz fusion, jazz funk"
Aki Yashiro,"enka, japanese, female vocalists, 50s-80s kayoukyoku-enka, j-pop, kumamoto, japan, Asian, JPop, GIRL2"
"Chris Lake, Chris Lorenzo",
Isa Khan,
Los Folkloristas,"folk, mexico, mexican folk, latin, world, mexican, All, los, 70s, nueva canción"
Amparo Ochoa,"mexico, folk, spanish, folklore, folcklore, latino americain, latin, world, latinfemvoc, female vocalists"
Rampa,"House, techno, minimal, Berlin, minimal techno, electro, germany, All, deep house, electronic"
"DeMajor, Lizwi",
"Jackie Queens, VeneiGrette",
Tim Wes,"jazz, dutch, saxophone"
Laura Sjin,
Digable Planets,"Hip-Hop, Jazz Hop, rap, hip hop, jazz, jazz rap, underground hip-hop, alternative rap, acid jazz, 90s"
Saima,"norwegian female vocalists, scandinavian soul"
Skaterboy Rico,
Wild Whens,country
Pegboard Nerds,"drumstep, dubstep, Brostep, electronic, electro house, hands up, House, electronica, norwegian, electro"
Łagu,"hip hop, rap"
Mazgani,"portuguese, singer-songwriter, :cvilaverde, :1, :2, Portugal, :3, eurosonic 2010, Iranian, indie"
Iné Kafe,"punk rock, slovak, rock, punk, pop punk, slovakia, pop, melodic punk, neo punk, neopunk"
The Unfinished Sympathy,"spanish, rock, indie, indie rock, alternative rock, Spanish Rock, alternative, spanish indie rock, spanish indie, post-rock"
Marina Herlop,"art pop, experimental, electronic, spanish, spain, avant-folk, female vocalists, glitch pop, upcoming album 2022, catalan"
Elin Ruth Sigvardsson,"singer-songwriter, swedish, female vocalists, scandinavian, kgrl, indie, folk, pop, nordic, Sweden"
Pedestrians,"rock, ska, pop, reggae, USA, Disco, switzerland, swedish rock, hardcore punk, swiss"
"DJ Katch, Kranium",
Marcus Miller,"jazz, bass, funk, Fusion, jazz fusion, instrumental, Smooth Jazz, jazz funk, jazz-funk, bass virtuoso"
Sqweez Animal,"Thai Indie, funky, funk, soul, thailand, indie rock, All, spotify, soul pop, thai rock"
David de Miguel,
Fatima Spar Und Die Freedom Fries,"jazz, balkan, Gypsy, female vocalists, world, swing, gypsy jazz, World Music, turkish, austrian"
Henry Auguste,
Joseph Marcus,
"SNAILS, Waka Flocka Flame",
Dream on Dreamer,"post-hardcore, metalcore, electronic, screamo, experimental, australian, hardcore, emocore, metal, australia"
"Seu Jorge, Black Alien, BiD, Fernando Nunes",
"Djonga, Sidoka, Sant",
Eepi Boloks,"finland, finnish"
Giovanni,"pop, german, instrumental, easy listening, italian, brosis, giovanni, Ivanka Zarella, Ross Antony, nach radio klingende nebenbei hoerbare durchschnittsmucke kurz pop"
"Convex, Kendra Videckis, Elle Vee",
Orchester Filmkunst-Musikverlag,
The Minutes,"indie, Garage Rock, rock'n roll, rock, alternative rock, irish, indie rock, garage, All, rock n roll"
"Fabian Mazur, Cameron Forbes",
Marlane,"dutch, Schlager, Nederlandstalig, dutch female vocalists,  female vocalists, de alleskunner vips s3"
UNTITLED,
胡66,"chinese, female vocalist, C-pop, China, mandopop, cpop"
Dean Summerwind,USA
Jon Langston,country
The Magician,"House, electronic, dance, Disco, funk, electronica, belgian, Belgium, nu disco, pop"
Pimpinela,"pimpinela, 80s, latin, pop, Near, argentina, proto prog, peleas, plancha, para hacer aseo"
Right-O,
Frantzis,
Chatuba de Mesquita,"Brutal Death Metal, punk, phonk, come a mina de geral, Nike Air, trillwave"
Oliver Hazard,"folk, indie, indie folk"
Javy Campuzano,
Nasser,"progressive psytrance, electronic, progressive trance, Progressive, french, trance, rock, psytrance, full on, techno"
블루밍,"female vocalists, girl group, Korean, k-pop, Kpop"
"AAAMYYY, Ryohu",
Vintage Trouble,"blues rock, soul, blues, rock, rhythm & blues, rhythm and blues, rnb, pop rock, american, good rhytm section"
DATS,"japan, indie pop, indie, synthpop, indie rock, UKP, Japanese Indie, youthwave"
Ministry of Echology,"reggae, dub, underground, dub reggae, lithuania, reggea, lithuanian, photographed by rytis seskaitis, vilnius"
LT United,"Eurovision, lithuanian, pop, comedy, lithuania, Legendary, 2006, lietuviska, electronic, parody"
"Saulius Petreikis, Domas Strupinskas",
Brolių Hofmeklerių Ansamblis,
Šventinis bankuchenas,"lithuanian, experimental, lithuania, spoken word, 10s, comedy, lietuva, audio sketches"
Despotin Fam,"funk, soul, bass, hip hop, Hip-Hop, rap, lithuanian, male vocalists"
EUT,"pop, indie, amsterdam, dutch, electronic, dance, indie pop, netherlands, nederlands, indie rock"
Kaizen,"alternative, Nu Metal, russian, Progressive rock, playbeat-metal, Drum and bass, alternative rock, death metal, techstep, groove metal"
Carlo Aquino,
"Michal Urbaniak Urbanator Days, Grubson, Marek Pędziwiatr, Mr. Krime, DJ Eprom",
Bile-Mansikka,
Mouyé,
Krickz,
Hősök,"Hip-Hop, underground, hungarian hip-hop, rap, hungarian, magyar, underground rap, hungarian rap"
Dan Miz,
"KiDNATHAN, TOKYOTORILL",
"Guz Zanotto, Volco, Calvin Duo",
