artist,genre
Shakin' Stevens,"Rock and Roll, 80s, rockabilly, oldies, rock, rock n roll, british, welsh, male vocalists, pop"
Chris Rea,"blues, rock, classic rock, soft rock, singer-songwriter, blues rock, british, Chris Rea, 80s, pop"
Chuck Berry,"Rock and Roll, classic rock, blues, rock n roll, rock, 50s, rockabilly, oldies, american, 60s"
"RAF Camora, AriBeatz",
Melanie Thornton,"pop, female vocalists, dance, rnb, american, paris, eurodance, 00s, deceased, All"
"Luciano, Nimo",
"Veysel, Summer Cem",
José Feliciano,"latin, folk, singer-songwriter, pop, jazz, soft rock, puerto rico, acoustic, christmas, jose feliciano"
Band Aid 30,"pop, indie, christmas, british, charity, under 2000 listeners, live aid, going to be epic, ebola, 2014"
"Luciano, Capital Bra",
"Sido, Haftbefehl, Kool Savas",
Stan Kenton,"jazz, swing, Big Band, progressive jazz, stan kenton, piano, cool jazz, latin jazz, bebop, american"
Dean Martin,"jazz, swing, oldies, easy listening, lounge, 50s, american, male vocalists, Dean Martin, Rat Pack"
"Veysel, Soolking",
"Eartha Kitt, Henri Rene & His Orchestra",
"Mykola Dmytrovych Leontovych, John Williams",
Sarah Connor,"pop, german, female vocalists, soul, dance, Sarah Connor, rnb, germany, female, deutsch"
"Farid Bang, The Game",
Rod Stewart,"classic rock, rock, soft rock, 70s, pop, british, 80s, rod stewart, male vocalists, singer-songwriter"
Boney M.,"Disco, pop, dance, 80s, 70s, german, funk, oldies, boney m, germany"
Gene Autry,"country, classic country, oldies, christmas, male vocalists, 30s, american, western, 40s, 50s"
Jona Lewie,"new wave, 80s, pop, rock, pub rock, british, male vocalists, singer-songwriter, southampton, 90s"
"Bing Crosby, The Andrews Sisters","jazz, swing, 40s, 30s, female vocalists, Big Band, oldies, male vocalists, christmas, crooners"
Glee Cast,"musical, Soundtrack, glee, cover, 10s, Glee Cast, pop, american, female vocalists, male vocalists"
"The Blockparty, Esko, Mouad Locos, JoeyAK, Young Ellens, Chivv",
"Médine, Booba",
"Frenna, Jonna Fraser, Emms, Idaly",
Zwangere Guy,"Hip-Hop, Belgium, belgian, hiphop, good, hip hop, rap, All, underground hip-hop, underground rap"
"Frenna, Priceless",
Peter Manos,"indie, folk, acoustic, pop, USA, rnb, american, texas, america, dallas"
"Netsky, David Guetta",
"Nacho, Manuel Turizo",
"Mc Livinho, Rennan da Penha",
"Baco Exu do Blues, 1LUM3",hip hop
"Maiara & Maraisa, Zé Neto & Cristiano",
"POCAH, MC Mirella",
"Hungria Hip Hop, Mojjo",
Avine Vinny,"Forro, brazil, brazilian, brasil, sertanejo, Xe Pop"
Sorriso Maroto,"Pagode, samba, SORRISO MAROTO, rio de janeiro, brazilian, brasil, brazil, pagode sim e dai, romantico, brazilian music"
MC Levin,"Funk Carioca, brazil, funk ostentacao, brazilian"
"Analaga, João Gustavo e Murilo",
Mc Leléto,"brazilian, brazil"
"Lexa, Gloria Groove",
"Alok, Luan Santana",
"UM44K, Luan Otten",
"DENNIS, Matheus & Kauan, MC Koringa",
"Baco Exu do Blues, Tuyo",
Furacao Love,"brazil, brasil, brazilian"
"Oriente, Cynthia Luz, Delacruz",
"Baco Exu do Blues, Tim Bernardes",Baco Exu do Blues
"Meek Mill, JAY-Z",
Metro Boomin,"trap, rap, Hip-Hop, hip hop, Southern Hip Hop, pop rap, Gangsta Rap, C, american, rnb"
"6ix9ine, Gunna",
Bing Crosby,"jazz, swing, oldies, christmas, crooners, male vocalists, american, 40s, vocal jazz, 50s"
Judy Garland,"jazz, female vocalists, oldies, musicals, Broadway, american, 40s, vocal jazz, musical, 50s"
Thurl Ravenscroft,"christmas, male vocalists, grinch, narrator, oldies, Soundtrack, jazz, tony the tiger, Kellogs, spotify"
Carpenters,"pop, 70s, female vocalists, easy listening, oldies, carpenters, soft rock, american, classic rock, folk"
"Nio Garcia, Casper Magico, Darell, Miky Woodz, De La Ghetto, Almighty",
"Farruko, Don Omar",
"Justin Quiles, Magnifico, Plan B",
"Gotay ""El Autentiko"", Ele A El Dominio",
"Milion Plus, Hasan, Nik Tendo, Karlo",
"Milion Plus, Yzomandias, Hasan, Nik Tendo, Kamil Hoffmann",
"Milion Plus, Yzomandias, Nik Tendo, Separ",
"Milion Plus, Yzomandias, Karlo, Jickson, Kamil Hoffmann",
"Calin, Ben Cristovao",
"Milion Plus, Karlo, Yzomandias, Fobia Kid",
"Milion Plus, Nik Tendo, Yzomandias, Konex, Kamil Hoffmann, Karlo, Dokkeytino",
"Milion Plus, Yzomandias, Konex, Karlo, Koky",
"Milion Plus, Nik Tendo, Hasan, Koky, Yzomandias, Viktor Sheen",
"Milion Plus, Yzomandias, Robin Zoot, Koky, Karlo",
"Milion Plus, Fobia Kid, Robin Zoot, Yzomandias, Nik Tendo",
"Milion Plus, Nik Tendo, Kamil Hoffmann, Jickson, Hasan, Yzomandias",
"Milion Plus, Nik Tendo, Jickson, Karlo, Konex",
"Milion Plus, Nik Tendo, Yzomandias, Viktor Sheen",
"Milion Plus, Nik Tendo, Kamil Hoffmann, Yzomandias, Hasan",
"Milion Plus, Koky, Hasan, Karlo, Orion, Yzomandias, Jickson",
"Paulie Garand, Kenny Rough","Hip-Hop, rap, rap poetry, Czech, Garand, plevel harward, Harant, gaul, Paulie, tynikdy"
Ewa Farna,"polish, pop, rock, female vocalists, Czech, pop rock, poland, Ewa Farna, Pop-Rock, polish music"
Václav Neckář,"Czech, pop, bigbeat, oldies, Czech and Slovak good music, czech oldies, czechoslovakia, soft rock, Mondiovision, rock"
"Julie, Martin Brygmann",
"Juice, S.O.A.P., Christina, Remee",
Mc Einar,"rap, Hip-Hop, dansk rap, danish, danish rap, denmark, dansk, tseuq, tseuqone, mc einar"
Drengene Fra Angora,"comedy, danish, dansk, satire, EPIC WIN, danmark, lol, guf, Danmarks Radio, fucking epic win"
Mel & Kim,"pop, 80s, dance, female vocalists, british, dance-pop, Andrew, damick, All, alternative media"
"Thomas Helmig, Søs Fenger",
Dicte,"danish, rock, alternative, female vocalists, nordic, dansk, over 2000 listeners, favourites from denmark, danish female vocalists, loudness war"
Anders Matthesen,"danish, comedy, dansk, scandinavian, male vocalists, pop, denmark, nordic, christmas, male vocalist"
De Nattergale,"danish, comedy, dansk, jazz, male vocal, humor, denmark"
"You Know Who, Christina",
Gnags,"danish, rock, dansk, pop, denmark, gnags, pop rock, Danish Rock, reggae, synth pop"
"Julie Maria, Aslak Hartberg",
Anne Linnet,"danish, rock, pop, female vocalist, anne linnet, singer-songwriter, denmark, new wave, 70s, scandinavian"
"Justin Bieber, Usher","pop, black metal, rnb, justin bieber, Hip-Hop, r&b, Canadian, male vocalists, female vocalists, Brutal Death Metal"
"Sanne Salomonsen, Nikolaj Steen",
Caroline Castell,"female vocalists, female vocalist, scandinavian, pop, nordic, dansk, danish, trollerier, danish female vocalists, favourites from denmark"
"Martin Brygmann, Sarah West",
Hannah Kerr,"christian, singer, songwriter, worship"
Slade,"glam rock, classic rock, hard rock, rock, 70s, british, glam, Slade, 80s, Rock and Roll"
"Rasmus Bjerg, Citybois",
Darleens,
"Cisilia, Hasan Shah",
Alphabeat,"pop, danish, indie pop, dance, Retro, indie, female vocalists, Europop, electronic, male vocalists"
Cast Of 'Brødrene Mortensens Jul',"danish, denmark, dansk, danmark"
Tim Christensen,"rock, danish, singer-songwriter, pop, scandinavian, dansk, folk, denmark, 90s, pop rock"
Uffe Holm,
Karen Gardelli,
"Jimmy Jørgensen, Annika Aakjær, Chapper",
Cliff Richard,"pop, oldies, 60s, classic rock, 80s, 70s, british, Cliff Richard, Rock and Roll, male vocalists"
Søs Fenger,"danish, pop, female vocalists, Scandinavian Girls, dansk, danish music, denmark, danmark, singer-songwriter, danish pop"
Lille Per,children
Sys Bjerre,"danish, pop, female vocalists, dansk, female vocalist, Scandinavian Girls, scandinavian, malene, in recommendation of Rpu4, singer-songwriters"
Pyrus,"video game music, Progressive metal, OC ReMix, video game arrangements, multiple artists under same name"
Nissebanden,"dansk, danish, trollerier, christmas"
Ella Fitzgerald,"jazz, female vocalists, blues, swing, jazz vocal, vocal jazz, vocal, Smooth Jazz, oldies, american"
Fountains Of Wayne,"power pop, rock, alternative, indie, pop, alternative rock, indie rock, indie pop, american, pop rock"
Diana Ross,"soul, Disco, pop, female vocalists, motown, 70s, diana ross, rnb, 80s, american"
"Musicologo The Libro, Secreto ""El Famoso Biberon"", Gailen La Moyeta",
Bulova,dembow
"Ceky Vicini, Secreto",
"Alan Walker, K-391, Sofia Carson",
"Sini Sabotage, Matti8",
Katri Helena,"finnish, iskelma, Suomi, pop, female vocalists, finland, Schlager, All, Eurovision, Eurovision Song Contest"
Vesa-Matti Loiri,"finnish, pop, melancholy, Suomi, iskelma, iskelmae, melancholic, jazz, flute, male vocalists"
Leo Pakarinen,
Rajaton,"a cappella, finnish, choir, a capella, finland, Suomi, pop, 00s, Need to Rate, rajaton"
Patrik Blomberg,
"GLK, Ninho",
"Maes, Zed",
"GLK, Koba LaD, RK",
"Bramsito, Booba",
Imen Es,"rnb, urban, hip hop, rap, french rnb, Hip-Hop, france"
"Soolking, Sofiane, Lacrim",
"Mac Tyer, Kaaris, Sofiane",
"Juicy P, Koba LaD",
Gringe,"french, rap, french rap, france"
"Kalash Criminel, Gradur",
"Soolking, Jul",
Rolf Zuckowski,"kinderlieder, german, deutsch, children, black metal, punkrock, male vocalists, rolf zuckowski, Weihnachten, Black-Metal with the fire-speed of a MG42 and the power of heavy ship-artillery"
"Fler, Mosenu",
"Alle Farben, ILIRA",
"Olexesh, AK AUSSERKONTROLLE",
"Luciano, Fredo",
"Luciano, Azzi Memo, KALIM",
"Luciano, Eno",
"Veysel, ElGrandeToto",
Banda Los Sebastianes,"latin, World Music, mexico, mexican, BANDA, regional mexican"
"Louis Koo, Kay Tse",
"K/DA, Madison Beer, (G)I-DLE, Jaira Burns, League of Legends","pop, dance, lol, Soundtrack, k-pop, league of legends"
USNK,
"Jax Jones, Years & Years",UK
Laddi,"comedy, iceland, icelandic pop, icelandic"
"Svala, Björgvin Halldórsson",
Í svörtum fötum,"icelandic, rock, icelandic rock, pop"
"Ruth Reginalds, Björgvin Halldórsson",
Birgitta Haukdal,"Eurovision, icelandic, pop, female vocalist, iceland, female vocalists, 00s, 10s, Icelandic Female Vocalists, Eurovision Song Contest"
"ClubDub, Whyrun",
"Yung Nigo Drippin', Kuldi",
HLH flokkurinn,"icelandic, Bjorgvin Halldorsson"
Eyjólfur Kristjánsson,"pop, iceland, eurovision backing vocalists, Eurovision, icelandic male vocalists"
Sniglabandið,"iceland, pop, icelandic, Island, islenska"
Stuðkompaníið,
Gunnar Ólason,iceland
"Björgvin Halldórsson, Eivør",
Ruth Reginalds,"iceland, icelandic, kid music, children music"
Egill Ólafsson,"folk, icelandic, Islenskt, Folkmusik"
Eirikur Hauksson,"icelandic, Eurovision, rock, male vocalists, iceland, heavy metal, metal, pop rock, vocal, hard rock"
"Siggi Pálma, Pálmi Gunnarsson",
Pálmi Gunnarsson,"icelandic, All, icelandic pop"
"Þú og ég, Ég",
"Kór Öldutúnsskóla, Halla Margret Arnadottir, Björgvin Halldórsson, Eirikur Hauksson",
Erna Gunnarsdóttir,"iceland, 80s, icelandic, Eurovision, Icelandic Female Vocalists"
Frostrósir,iceland
Diddú,"iceland, folk, Eurovision"
"Sigurður Guðmundsson, Memfismafían",
"Baggalútur, Friðrik Dór",
Friðrikl Ómar,
Hljómar,"Garage Rock, Psychedelic Rock, All, 60s, iceland, icelandic, rock"
Stefán Hilmarsson,"iceland, Eurovision Song Contest, Eurovision"
"Elly Vilhjálms, Vilhjálmur Vilhjálmsson",
Helga Möller,"icelandic, Eurovision Song Contest 2017 Jury Members"
"Eyjólfur Kristjánsson, Björgvin Halldórsson",
"Gunnar Ólason, Einar Ágúst",
"Baggalútur, Svala",
Svanhildur Jakobsdóttir,
Katla María,"icelandic, iceland, children"
"Þorri, Gvdjon, Yung Nigo Drippin'",
"GKR, Birnir",
Ragnar Bjarnason,"icelandic, What, great vocals, All, what is this i dont even, BestOfTheBest, adult contemporary"
Ellen Kristjánsdóttir,"pop, iceland, Eurovision, icelandic"
AVIWKILA,
"Wahyu Selow, Coki",
Devano Danendra,
Lalahuta,
"Near, Dian Sorowea",
"Dipha Barus, Raisa",
Wizzard,"glam rock, heavy metal, 70s, rock, metal, blackened heavy metal, classic rock, finnish, british, Swedish Heavy Metal"
Pretenders,"rock, new wave, 80s, female vocalists, classic rock, british, pop, punk rock, alternative rock, post-punk"
The Crystals,"60s, pop, soul, oldies, female vocalists, Girl Groups, girl group, american, phil spector, new york"
Cheryl,"pop, british, female vocalists, dance, cheryl cole, Cheryl, All, girls aloud, england, Love"
Darlene Love,"soul, pop, female vocalists, 60s, christmas, phil spector, american, Girl Groups, USA, oldies"
"Eyal Golan, Offer Nissim",
"Guy & Yahel, Idan Raichel",
"Anastasio, Don Joe",
"tha Supreme, Nayt",
Martina Attili,italian
Luna,"dream pop, indie, indie pop, indie rock, post-punk, alternative, k-pop, hardstyle, pop, new wave"
"Carl Brave, Luche",
Leo Gassmann,"italia, italian, italian male vocalists, Passion of Discovery, sanremo 2023"
"Nayt, 3D, MadMan",
Anastasio,"lounge, rap, italian, hip hop, italian songwriters, italian rap, Italy, cantautori"
Naomi,"downtempo, trip-hop, electronic, chillout, lounge, german, electronica, Lo-Fi, trip hop, easy listening"
"Boro Boro, LGND",
BowLand,"groovy, ambient, trip-hop, chill, trippy, eletronic, Iranian, chillhop"
"Side Baby, DrefGold",
"Gemitaiz, Mixer T",
Sherol Dos Santos,
"Boro Boro, YOUNGGUCCI, LGND",
"Hikaru Utada, Suboi, EK, XZT",
TK from Ling tosite sigure,"japanese, J-rock, alternative, indie, post-hardcore, rock, indie rock, Progressive rock, alternative rock, post-rock"
"Tokyo Ska Paradise Orchestra, Hiroji Miyamoto",
KICK THE CAN CREW,"japanese, Hip-Hop, j-hiphop, j-pop, japanese hip-hop, hiphop, hip hop, j-hip hop, hip-pop, JPop"
Kiyoe Yoshioka,japanese
Big Baby Tape,"Hip-Hop, rap, trap, russian, govno, Russia, trap music, cloud rap, moskva, moscow"
"Free Finga, Keanu Blunt",
"Joe Flizzow, Altimet, SonaOne, ALYPH",
Safiey Illias,
MINO,"rap, Hip-Hop, k-pop, Korean, hip hop, mino, psytrance, winner, Kpop, rap francais"
"ALYPH, SonaOne",
Santesh,
"Frenna, BLØF",
"Bizzey, Yung Felix, Josylvio, Rockywhereyoubeen",
"Frenna, Josylvio",
"Jonna Fraser, Yung Felix",
"Frenna, Jayh",
"Broertje, Josylvio",
"Young Ellens, Josylvio, Kevin, BKO",
MEROL,"pop, dutch, female vocalists, synthpop, 10s, netherlands, the netherlands, electropop, synthesizer, hip pop"
"Broederliefde, Nelson Freitas",
Kinderliedjes,"mistagged artist, whatsapp 2"
Noord-Hollands Kinderkoor,
Yung Felix,"House, rap, Hip-Hop, electronic, dutch, bass, dnb, nederhop, trap, producer"
Qucee,
"Tabitha, Latifah",
"Jermaine Niffer, Tabitha",
Bokoesam,"All, hiphop, nederhop, dutch"
Sinterklaasliedjes,"dutch, the netherlands, sinterklaas"
"Jairzinho, Snelle",
"Murda, ICE, Yung Felix",
"Jonna Fraser, Idaly, Yade Lauren",
"Los Unidades, Pharrell Williams",
"Erik Follestad, Linni Meister",
The sPlayers,
"Ingebjørg Bratland, Ina Svenningdal",
"Unge Ferrari, Ylva",
"Snøfall, Eva Weel Skram",
Nils Bech,"pop, electronic, norwegian, electropop, dance, contemporary classical, alternative, indie pop, synthpop, experimental"
Per Asplin,"norwegian, pop, christmas, comedy, Putti Plutti Pott"
Hanne Krogh,"norwegian, Eurovision, Norway, scandinavian, female vocalists, Girl, Eurovision Song Contest, LADY, vag, Shady Lady"
Den Unge Fleksnes,female vocalists
Oslo Gospel Choir,"gospel, christian, praise and worship, worship, Norway, norwegian, scandinavian, choir, All, choral"
"Sandra Lyng, Vidar Villa",
"Unge Ferrari, Coucheron",
Odd Nordstoga,"folk, norwegian, norsk, country, folk-rock, folk rock, male vocalists, sett, singer-songwriter, All"
Svingenkoret,
Frank Løke,
"K-391, Wyclef Jean",
Stein Berge,
"Odd Nordstoga, Ingebjørg Bratland",
"Unge Ferrari, Dutty Dior",
Ulrike Hansen Døvigsen,
"Oslo Gospel Choir, Maria Haukaas Mittet",
"Unge Ferrari, Fricky, Pernille Øiestad",
"Jherek Bischoff, Sondre Lerche",
Emma Steinbakken,"norwegian, Mellow, singer-songwriter, pop, Norway, indie pop, 2003, 2023, melodi grand prix 2023 songwriters"
Christel Alsos,"singer-songwriter, norwegian, female vocalists, Norway, jazz, pop, acoustic, female jazz scandinavia, nordic, female vocalist"
Travellin' Strawberries,"norwegian, rock, pop, blues, christmas, humor, xmas"
"Unge Ferrari, Lido",
"Odd Nordstoga, Norwegian Chamber Orchestra, Frida Ånnevik",
"Sech, Justin Quiles, Jowell & Randy, Dímelo Flow",
BB Nobre,
Bamboleo,"cuban, cuba, timba, latin, salsa, salsa cubana, female vocalists, chill906, All, lounge"
"Ben&Ben, HARV",
"Lavaado, Cub$kout",
"Because, John Roa",
"Bedoes, Kubi Producent, Rafonix",
"Bedoes, Kubi Producent, GOLEC UORKIESTRA",
"Bedoes, Kubi Producent, Białas, Eldo",
"Bedoes, Kubi Producent, Blacha 2115, Kuqe 2115, Flexxy 2115",
"Bedoes, Kubi Producent, Solar",
"Deemz, Bedoes, Young Multi",
"Szpaku, Paluch",
"Zeppy Zep, Otsochodzi",
"Szpaku, Włodi",
"Young Igi, Peja",
"Young Igi, Otsochodzi",
"Żabson, Young Multi",
"Szpaku, Białas",
Julia Wieniawa,"electropop, pop, female vocalists, electronic, poland, polish, sexy, dance, pop rock, alternative"
Sam The Kid,"Hip-Hop, portuguese, hip hop tuga, Portugal, hip hop, hip-hop tuga, rap, portuguese hip hop, chillout, Musica Portuguesa"
"Apollo G, Garry",
"Papillon, Plutónio",
"Natiruts, Thiaguinho",
"PRNY, Amuly, Abi",
"Nerieš, Ego",
"Kali, Rida Radar",
"Samey, Saul",
Dalyb,"slovakia, slovak, Bratislava, slovak hip-hop"
"6ix9ine, TrifeDrew",
"Sima Martausová, For You",
"Kali, Čis T",
King Monada,"kings and queens, south africa, Limpopo, bolobedu"
"DJ Sumbody, Cassper Nyovest, Thebe, Veties",
"Manqonqo, Dason, Saviour Gee",
"Cassper Nyovest, Frank Casino",
"C. Tangana, Niño de Elche",
"Aitana, Lele Pons",
"Carolina Durante, Amaia",
Alba Reche,"pop, female vocalists, alicante, spain"
"Sebastian Yatra, Mau y Ricky, Farruko, Sharo Towers",
"Pablo Alborán, David Bisbal, Antonio Carmona, Jesse & Joy, Juanes, Pablo López, Malú, Vanesa Martín, India Martinez, Antonio Orozco, Niña Pastori, Laura Pausini, Abel Pintos, Rozalén, Shakira, Tommy Torres, Manuel Carrasco",
"Natos y Waor, FERNANDOCOSTA, Blasfem",
Triad,"Drum and bass, dnb, Progressive rock, ambient, liquid funk, electronic, experimental, atmospheric, microfunk, deep"
Adolphson & Falk,"synthpop, swedish, synth pop, pop, electronic, synth, nordic, malamut, alternate spelling, I want back to the 80s"
"Tommy Körberg, Sissel",
"Z.E, Jiggz",
"Smith & Thell, Swedish Jam Factory",
Just D,"swedish, rap, Hip-Hop, hip hop, 90s, scandinavian, nordic, stockholm, svenskt, way"
"Benny Anderssons Orkester, Helen Sjöholm",
STOR,"swedish, rap, Hip-Hop, swedish hiphop, industrial, ambient, hiphop, All, hip hop, swedish hip-hop"
Tommy Körberg,"swedish, musical, pop, male vocalists, Eurovision, Sweden, scandinavian, svenskt, svenskakrusbar, nordic"
E.M.D.,"swedish, pop, boyband, male vocalists, boybands, Sweden, dance, idol, melodifestivalen, svenskt"
Peter Jöback,"swedish, pop, male vocalists, musical, Sweden, male vocalist, scandinavian, melodifestivalen, hairy chest, Eurovision"
