artist,genre
Wildwood Kin,"folk, americana, bluegrass, country, girl group, singer-songwriter, american, indie folk, female vocalists, female fronted"
Kush Kush,"german, electronic"
"Eve, Gwen Stefani","pop, female vocalists, dance, rock, alternative, american, gwen stefani, electronic, rnb, pop rock"
Antikvariniai Kašpirovskio dantys,"lithuanian, ska, pop, singer-songwriter, lithuania, dainuojamoji poezija, pop rock, lietuvu, lietuva"
Plain White T's,"indie, pop punk, rock, alternative, emo, indie rock, pop rock, alternative rock, pop, american"
3 Doors Down,"alternative rock, rock, alternative, hard rock, 3 Doors Down, post-grunge, american, male vocalists, Grunge, Post Grunge"
"Bill Medley, Jennifer Warnes","pop, 80s, Soundtrack, dirty dancing, dance, duets, duet, Disco, american, female vocalists"
"Klangkarussell, Will Heard","House, minimal, electro, electronic, tech-house, austrian, jazz, deep house, Austria, chillout"
"Anestesia, La Banda Baston",
"Pau y Davo, Diego Bollella",
"Yangfashiongados, Jairzinho",
"Cinco Cinco, Susan H.",
"Bombastic, Hef, D-Double",
"Kwaaivines, Justice Toch, Ambassadors",
MoonMoon,"Korea, indie, k-pop, singer-songwriter, south korea, male vocalist, Korean, korean indie, k-indie, sun and moon and stars and outer space"
"Epitone Project, Lucia",
"Patrick Carney, Michelle Branch",
PELICAN FANCLUB,"shoegaze, dream pop, indie pop, indie rock, indie, Japanese Shoegaze, guitar pop, youthwave, japanese, rock"
"Scriptonite, Major Lazer",
The Mavis'S,"pop, australian, alternative rock, indie pop, alternative, australia, rock, queercore, favourite artists, indie"
"Carmen Villain, Jenny Hval",
Llevarte a Marte,"Panama, rock, All, nuestramerica, abya yala"
"Kurt Fick, Paola San Diego",
"Arcando, Menend",
Emma Drobna,"slovakia, slovak"
Destroyer,"indie, indie rock, singer-songwriter, Canadian, indie pop, chamber pop, alternative, Sophisti-Pop, rock, Lo-Fi"
JLV,"House, electronic, dutch"
"PlanBe, Reto",
Maddee,
"Valas, ProfJam",
Katarzia,"alternative, singer-songwriter, slovak, female vocalists, under 2000 listeners, slovakia, indie, electropop, pop, electronic"
Imaginary Future,"indie, guitar, finnish, singer-songwriter, female vocalists, male vocalists, alternative"
Glenn Medeiros,"pop, 80s, soul, oldies, Love, male vocalists, love songs, USA, dance, New Soul - Hip Hop - Rap"
The Shades,"skinhead reggae, surf rock, Garage Rock, reggae, All, psychedelic, rockabilly, Rock and Roll, soul, rocksteady"
Hanson,"pop, pop rock, 90s, rock, indie, american, male vocalists, Hanson, teen pop, boybands"
Modern Talking,"80s, Disco, pop, dance, german, synthpop, eurodance, germany, Modern Talking, male vocalists"
Agus Padilla,"latin pop, uruguay"
GENA DESOUZA,"pop, thai, thai pop, t-pop"
Dj TZepesh,
LHITNEY,
Raging Fyah,"reggae, jamaica, roots reggae, roots, jamaican, reggae band, Do Przesluchania, funk_add_to_lidarr_batch_22"
D33J,"instrumental hip-hop, beats, Hip-Hop, electronic, 21st-Century-Beat-Music, wedidit collective, chillout, glitch-hop, wedidit, experimental hip-hop"
"Hansaa, soso, Oliver Tank",
"Rotimi, Kranium",
Far Out,"Psychedelic Rock, Progressive rock, japanese, psychedelic, space rock, All, electronic, rock, Progressive, EDM"
Maya Payne,"electronic, indie, downtempo, pop, female vocalists"
LIMITS,"hardcore, Doom, punk, indie, post-hardcore, Sludge, synthpop, Straight Edge, alt country, deathcore"
"Kevin, Hef, Vic9",
Tchê Chaleira,"brazil, Gaucha, Tche Music"
"Sofia Carson, Cameron Boyce, Booboo Stewart, Mitchell Hope",
Lil Cobaine,"Canadian, Hip-Hop, canada, cloud rap"
DVBBS,"House, electronic, Canadian, electro house, electro, EDM, dubstep, canada, dance, electronica"
Constant Z,
"The Rudeboyz, Andy Rivera, Kenai",
Sabor y Control,"salsa, Peru, Salsa Dura, latin, BANDA, Guaguanco, salsa brava, salsa brutal, DJ Amarok"
Magpie Jay,"indie, costa rica, rock, alternative, pop rock, alternative rock, indie rock, music magpie, Contemporary, magpie"
Grace Carter,"rnb, pop, UK, soul, female vocalists, underrated, british, United Kingdom, collection, 4"
"Quinn XCII, Chelsea Cutler",
DJ Daidol,
"Suoralinja, Likane Pete",
"Karmin Shiff, Willy William, El Cata",
Jenn Morel,"beats, rap, Reggaeton, latin pop, dominican republic, Pop Latino, Dominican, dembow, dominicana, artistes"
"Iman Omari, Quelle Chris",
ëXX,
"Urbs, R.A. The Rugged Man, Big Earth",
Hey Steve,"rock, indie, pop, alternative, Nashville, exclamations, american, names of people"
Sivert Høyem,"norwegian, rock, singer-songwriter, singer songwriter, alternative, alternative rock, Norway, male vocalists, folk, scandinavian"
Kaspar Kaae,danish
Tommishock,"Hip-Hop, finnish, Suomirap, rap, experimental, 00s, finland, Go With the Flow, mikseri, suomihoppi"
CANAKAN,
"Reda Rwena, Soufian, Dú Maroc",
"TheFatRat, Anjulie",
"Lotfi Begi, Myra",
Softeast,
Reality Club,"indonesia, easy listening, pop, indie, alternative, indie pop, indie rock, post-punk, female vocalist, alternative pop"
MORTEN,"denmark, rap, danish, german, goa, electronica, dance, german rap, Deutschrap, cloud rap"
The Space Brothers,"trance, vocal trance, electronic, chillout, dance, melodic trance, downtempo, british, Progressive House, dream trance"
Max Meyer,"russian, trance"
"Bombastic, Crooks",
Helldorado,"rock, norwegian, turkish, psychobilly, country, americana, rockabilly, not turkish, Norway, alt country"
Łobuzy,"dance, electronic, disco polo, polish"
Markvard,"House, EDM, tropical house"
D Stoned,"rap, detroit, trap, Toledo, 419, blumouth, migos, acehood, d stoned"
Denzel Curry,"Hip-Hop, rap, hip hop, Southern Hip Hop, trap, cloud rap, memphis rap, hardcore hip hop, american, florida"
Maria Cirova,"pop, female vocalists, slovak, slovakia, songwriter, piano, composer, North Vision Song Contest, eurovision 2019 wishlist, nvsc"
Son Lux,"electronic, experimental, trip-hop, ambient, indie, electronica, american, art pop, anticon, post-rock"
"Chloé Gisele, Bunji Garlin",
David Rawlings,"country, bluegrass, singer-songwriter, guitar, americana, USA, blues, american, blues rock"
"Rasmus Gozzi, Louise Andersson Bodin",
韓笙笙,
Sherry W,"acoustic, guitar, singer-songwriter"
The KLF,"electronic, ambient, techno, dance, electronica, acid house, House, british, 90s, chillout"
Monterrojo,
L´Autentika,"plena uruguaya, plena, uruguay, musica uruguaya, musica tropical uruguaya, Musica Tropical"
Grupo uno,"All, argentina, cumbia, Cumbia villera"
Los Wawanco,"latin, folk, spanish, argentina, latinoamerica, salsa, cumbia, tropical, katunga"
Baltimora,"80s, new wave, pop, Disco, Italo Disco, Euro Disco, synthpop, italian, dance, Italy"
The Datsuns,"Garage Rock, hard rock, rock, New Zealand, indie rock, garage, alternative rock, punk, alternative, indie"
Culcha Candela,"reggae, dancehall, german, ragga, Reggaeton, deutsch, Hip-Hop, Culcha Candela, Berlin, pop"
"Dove Cameron, Sofia Carson",
Fernando Ubiergo,"singer-songwriter, chile, cantautor, trova, pop, rock, latin, All, Ballad, latin pop"
Adam Lambert,"pop, rock, glam, American Idol, pop rock, male vocalists, Love, glam rock, american, Adam lambert"
Marie Möör,"minimal synth, new wave, electronic, french, synthpop, female vocalists, synthslut, mayatronika, minimal wave, The Other Colors"
Gary Dourdan,
Srene,
Lil Trizzyverse,
Lucifer,"doom metal, occult rock, hard rock, heavy metal, Psychedelic Rock, death metal, rock, german, thrash metal, germany"
"Keiroh Ohara, Kyohei Tomihira",
Torito,
Idahams,"nigerian, pop"
Periko & Jessi Leon,latin pop
Xo Muzik,Hip-Hop
"Maxim Schunk, Arva",
"Agatha, Max Vangeli",
3 Miles High,
FogClawz,
Vaolight,
Elii,
"Amit Trivedi, Kavita Seth, Amitabh Bhattacharya",
Acha Septriasa,"indonesian, pop"
Luche,"Hip-Hop, rap, underground rap, italian, underground hip-hop, italia, Italy, trap, italian rap, Rap Italiano"
Astra,"Progressive rock, Psychedelic Rock, Progressive metal, Stoner Rock, psychedelic, space rock, Progressive, american, rock, metal"
Namie Amuro,"j-pop, japanese, female vocalists, pop, JPop, dance, rnb, Namie Amuro, Hip-Hop, j-urban"
Los Dos Carnales,"mexican, mexico"
Los Acosta,"ROMANTICO GRUPERO, All, mexicano, mexico, mexican, argentinos, los acosta, ROMANTICO FRUPERO, ONDA GRUPERA"
Sonideros de MEX USA,
Hannah Mae,"dutch, netherlands, pop, country, want to see live, MOR, country pop, Beste Zangers, emmen, drenthe"
Joe Buck,"country, cowpunk, hellbilly, psychobilly, Stoner Rock, american, heavy metal, outlaw country, garage, All"
Selah Sue,"soul, female vocalists, jazz, singer-songwriter, belgian, reggae, pop, Neo-Soul, acoustic, alternative"
remme,"dutch, indie, indiepop"
Lauren Daigle,"pop, soul, christian, singer-songwriter, female vocalists, gospel, american, louisiana, USA, piano"
Brent Faiyaz,"rnb, soul, electronic, Neo-Soul, alternative rnb, hip hop, USA, United States, maryland, american"
Atanas Kolev,bulgarian
"Greg Nice, Run The Jewels",
"Robin Zoot, Emma Smetana",
"JKL El Trotiao, Bad Bunny, Ninsitow Joker, Sencillo Rap",
Yoon Jong Shin,"Korean, k-pop, pop, Ballad, electronic, acoustic, indie, singer-songwriter, dance, yoon jong shin"
Toni Braxton,"soul, rnb, female vocalists, pop, 90s, r&b, toni braxton, american, dance, female vocalist"
Jakarta Movement of Inspiration,
"Alexander, Laïoung",
FAITH,"hardcore punk, hardcore, punk, doom metal, punk rock, japanese, melodic hardcore, Traditional Doom Metal, Old school Hardcore, melodic punk"
Men I Trust,"dream pop, indie pop, indie, Sophisti-Pop, downtempo, Canadian, canada, electronic, bedroom pop, pop"
Sean Christopher,"new age, singer-songwriter, dutch male vocalists, male vocalists, under 2000 listeners"
"Elji Beatzkilla, Real'Or'Beat",
"Kings Noise, Viktoria Lindén",
"Magnom, Joey .B",
K. Michelle,"rnb, soul, r&b, female vocalist, female vocalists, Hip-Hop, All, urban, hip hop, pop"
"Bad Royale, Silver",
"PlanBe, Sztoss",
"AKIRA, P Vlex",
"Acid Arab, Cem Yıldız",
"Txarango, Safari Children's Choir",
Leon Bridges,"soul, american, rnb, rhythm and blues, nu soul, Neo-Soul, gospel, retro soul, pop soul, 60s revival"
"Gareth Emery, Christina Novelli","trance, Progressive House, progressive trance, House, electro, electronic, dance, club, vocal trance, electronica"
Willaris. K,"techno, House, electronic, australia, 2-step, breakbeat, live-2, live-3"
"KLUB, Dread Mar I, Los Auténticos Decadentes",
"MC Papo, DJ Marlboro",
Lido Pimienta,"Colombia, colombian, art pop, latin, pop, latin alternative, female vocalists, Latin Electronic, synthpop, canada"
"Jhay Cortez, Jory Boy, Pusho",
Solo Valencia,"indie pop, Colombia"
Hodiny,"Czech, pop"
"W&W, Vini Vici",
Alberte Winding,"danish, denmark, danmark, dansk, trollerier"
Michael Falch,"danish, rock, singer-songwriter, dansk, scandinavian, male vocalists, Danish Rock, Need to Rate"
Do Blanco,
OPA,"jazz, uruguay, jazz fusion, Fusion, candombe, South America, Sweden, flora purim, fantasy records, Jazz Rock"
Immortal Technique,"Hip-Hop, rap, underground hip-hop, political, hip hop, political rap, underground rap, political hip-hop, underground, new york"
Klub Des Loosers,"Hip-Hop, rap, french, hip hop, French hip hop, french rap, french hip-hop, alternative hip-hop, underground hip-hop, electronic"
THE CLIQQUE,"House, electronic, dance, electro, electronic house"
"Hugo Nameless, Anker, Fruchtmax",
Cherub,"electronic, indie, pop, electropop, Progressive metal, electro, alternative, All, american, USA"
Los Pericos,"reggae, ska, argentina, Rock Argentino, Ska Rock, latin, rock, chill906, spanish, guitar"
"oofoe, the pawn",
Robert Shirey Kelly,indie
Mavi Phoenix,"pop, rap, trap, Hip-Hop, Austria, austrian, indie, alternative, hip hop, electronic"
Adam Naas,"french, singer-songwriter, queer, indie pop"
Mt. Wolf,"electronic, folk, trip-hop, dream pop, UK, british, freestyle, 10s, indie, rock"
"Macklemore, Ryan Lewis","Hip-Hop, rap, underground hip-hop, underground rap, seattle, hip hop, american, pop, USA, pop rap"
Lupe Fiasco,"Hip-Hop, rap, hip hop, underground hip-hop, chicago, Lupe Fiasco, alternative rap, american, alternative hip-hop, alternative"
Milow,"singer-songwriter, alternative, belgian, rock, pop, acoustic, Belgium, indie, male vocalists, alternative rock"
Michael Prins,"All, dutch, singer songwriter, blues, pop, the netherlands, singer-songwriter, luisterpaal, Lowlands 2013, dutch male vocalists"
Roo Panes,"folk, singer-songwriter, acoustic, indie, british, male vocalists, indie folk, england, hairy chest, english"
"Felix Riebl, Martha Wainwright",
Joshua Hyslop,"Canadian, singer-songwriter, folk, indie, indie folk, nettwerk, ambient folk, ref, rock-indie folk, nettwerk records"
Parachute,"pop, ambient, electronic, chill out, indie, rock, alternative, drone, pop rock, american"
Jordan Smith,"pop, USA, songwriter, american, United States, the voice, Jordan Smith, and musician from Harlan, American Song Contest 2022, American song contest 2022 semi 2"
Alan Silvestri,"Soundtrack, instrumental, composer, score, Classical, composers, american, orchestral, movie score composers, Soundtracks"
David Bowie,"glam rock, rock, classic rock, 80s, alternative, british, art rock, 70s, pop, experimental"
Max Brodie,UK
Lianne La Havas,"soul, british, female vocalists, folk, indie, indie folk, Neo-Soul, pop, rnb, british soul"
Brandyn Burnette,"pop, acoustic, cover, american, male vocalist, 10s, male vocalists"
Ed Struijlaart,"dutch, rock, pop rock, singer-songwriter, male vocalists, the netherlands, folk pop, hot guys, eurovision songwriters, 2014"
Pearl Jam,"Grunge, rock, alternative rock, 90s, alternative, hard rock, seattle, american, pearl jam, classic rock"
Asfan Shah,
Syafiq Farhain,
Marissa Mur,"mexico, pop, latin, acoustic, Pop Folk, female vocalists, spanish, tropical, mexican, 20s"
Dillytek,"hardstyle, electronic"
"Maimoa, Mereana Teka, Makaira Berry, Puawai Taiapa, Awatea Wihongi, Tawaroa Kawana, Raniera Blake, Pere Wihongi, Meto Tagivale Schmidt-Peke, Te Awhina Kaiwai-Wanikau, Hoeata Maxwell-Blake, Kia Kaaterama Pou, Nathaniel Howe",
Midnight Oil,"rock, australian, 80s, alternative, alternative rock, political, classic rock, australia, new wave, post-punk"
"Baby Ranks, Daddy Yankee, Tonny Tun Tun, Wisin & Yandel, Héctor ""El Father""",
"Białas, Lanek, Sitek",
Low Motion Disco,"balearic, downtempo, electronic, chillout, Disco, ambient, nu disco, chillwave, slo-mo disco, swiss"
Zach Berro,funk_add_to_lidarr_batch_29
Xavi Sarrià,"alternative rock, rock, spain, valencia, valencian, catala, valencian rock, obrint pas"
"Le Rue Boys, Afrojuice 195",
Jack Bisonte,"spanish, folk, spain, indie, Alternativa Rock"
Myrkur,"black metal, atmospheric black metal, folk, danish, metal, folk metal, denmark, Post-Black Metal, dark folk, neofolk"
Zak Downtown,"Hip-Hop, genre: hip-hop, male vocalist"
Sevcan Dalkıran,
Tim3bomb,
Deefundo,
"JVCK JAMES, Jada Maria",
Gateway Worship,"praise & worship, worship, christian, gateway worship, christian rock, Modern worship, praise and worship, english, Kari Jobe, rock"
Dostrescinco,"uruguay, rap uruguay"
"DJ Percocet, Bryant Myers, Karol G",
718 Spank,
Betsy,"pop, heavy metal, hard rock, 80s, rock, Female fronted metal, soul, british, russian, metal"
Mr. Carmack,"trap, electronic, Hip-Hop, beats, instrumental hip-hop, instrumental, american, future beats, chill trap, bass"
Zo,"soul, Smooth Jazz, nu jazz, Hip-Hop, Neo-Soul, jazz, rnb, hip hop, acid jazz, Neo Soul"
Lucy Neville,"pop, female vocalists, australian, singer-songwriter, 4, great vocals, indie pop, amazing discovery, top discovery, great discovery"
Rodrigo Laffertt,"tech house, House, electronic, minimal, minimal techno, spotify, deep house"
Dawid Kwiatkowski,"brutal deathcore, pop, polish, pedau, male vocalists, Technical Death Metal, Gay Metal, deathcore, raw black metal, depressive black metal"
Sufjan Stevens,"folk, indie, singer-songwriter, alternative, indie rock, indie folk, indie pop, american, acoustic, experimental"
Vetusta Morla,"indie, indie rock, spanish, Spanish Rock, pop rock, rock, spanish indie pop, pop, alternative rock, indie pop"
Albin Johnsén,"swedish, pop, Sweden, melodifestivalen, melodifestivalen 2023 songwriters, swedish male vocalists, europe 2020"
"Ty., Cyndi Wang",
HauYun Lo,
Zhao Chuan,chinese
Tizzy Bac,"indie, taiwan, taiwanese, chinese, rock, indie pop, female vocalists, piano rock, alternative, indie rock"
Fire EX.,"taiwanese, punk, kaohsiung, taiwan, political, punk rock, rock, hokkien"
No Party For Cao Dong,"taiwan, taiwanese, post-rock, indie rock, rock, indie, post rock, chinese rock, post-punk, alt-rock"
Akira Kosemura,"ambient, japanese, electronic, piano, experimental, electronica, contemporary classical, minimalism, modern classical, neoclassical"
"Carrie Underwood, Ludacris",
"Uniikki, Archie Cruz",
DJ Kridlokk,"finnish, Hip-Hop, underground hip-hop, rap, Suomirap, hip hop, memphis rap, monsp records, memphis, Intelligent Rap"
Memoirs,"deathcore, metalcore, plunderphonics, death metal, dark jazz, All, ambient, Melodic Death Metal, finnish, USA"
Antoine Daniel,france
AyLien,
Simon Jefferis,"jazz, nu-jazz"
"NB, Baracskay Rita",
Moses Hightower,"soul, icelandic, funk, jazz, iceland, r&b, chill, scandinavian soul, nu soul, All"
"blackwave., David Ngyah",
"Krewella, Yellow Claw, Taylor Bennett",
Yuta Hashimoto,"j-pop, japanese, pop, JPop, japan"
"Jolin Tsai, Namie Amuro",
"MiyaGi, Endspiel, Allbo",
Louise Attaque,"french, rock, chanson francaise, rock francais, alternative, folk rock, folk, france, francais, French rock"
Kavinsky,"electronic, electro, french, dance, synthwave, ed banger, House, synthpop, french house, electronica"
John Denver,"country, folk, singer-songwriter, acoustic, classic rock, 70s, John Denver, american, oldies, male vocalists"
Maraaya,"Eurovision, pop, slovenian, slovenia, Eurovision Song Contest, soul, r&b, indie, nach radio klingende nebenbei hoerbare durschnittsmucke kurz pop, ESC"
Matt Woods,"country, soul, indie, americana, electro, electronic, singer-songwriter, All, UK, birmingham"
Joey Rumble,"future house, House"
Remy Cooper,
"Matt Nash, Delayers",
Momi,"hip hop, Hip-Hop, trap, dutch, Wavey"
Dustin Lynch,"country, queer, similar to johnny rebel, queercore, beer, farts, LITTLE STAR, farting, pwr bttm, my nigga"
Foy Vance,"folk, singer-songwriter, indie, acoustic, irish, Grey's Anatomy, british, northern ireland, All, northern irish"
"Moira Dela Torre, Sam Milby",
anton.,"House, music minimal"
Pachanga Boys,"electro, minimal, Kompakt, techno, electronic, indie, tech house, hawaii, keep an eye on, mexico"
"Yung Sarria, Kidd Keo",
Nazim,"pop, french, francais, Caucasian, azerbaijan"
Council,"american, ambient, instrumental, rap, experimental, 90s, Hip-Hop, underground hip-hop, east coast rap, drone"
L'aupaire,"singer-songwriter, folk, indie pop, pop, indie folk, germany, german, singer songwriter, english, mixed-indie pop"
DJ Yayo,
Izone El Talento Chileno,
No Mono,"indie pop, alternative pop, ambient, indietronica, electronica, electronic, experimental, australian, alternative rnb, downtempo"
Timatic,"Hip-Hop, rap"
Wat Aans!,"groningen, rap, dutch rap, dutch, Regio Songfestival 2023, streektaal"
Rat & Co,"instrumental, chillout, idm, indietronica, trip-hop, downtempo, post-rock, instrumental hip-hop, electronic, ambient"
The Hustle,"soul, funk, Hip-Hop, fab, Early G Love, thesixtyone, TOKIN TUNES"
Perrosky,"rock, chile, blues rock, blues, indie, folk, rockabilly, chilean, SXSW 2014, chileno"
Refs,
jahmiel,"reggae, jamaica, funk_add_to_lidarr_batch_12, Rasta"
Heroes Del Silencio,"rock, spanish, Spanish Rock, hard rock, Rock en Espanol, rock en español, Gothic Rock, alternative rock, rock español, 90s"
Nana Fofie,"indie, rnb, netherlands"
"Maddie Baillio, Garrett Clayton, Ariana Grande, Ephraim Sykes, Harvey Fierstein, Martin Short, Jennifer Hudson, Dove Cameron, Kristin Chenoweth, Joshua Alexander, Will Bell, Helene, Riley Costello, Kelli Ann Erdmann, Sam Faulkner, Marissa Heart, Joanna Jones, Jacque Lewarne, Tommy Martinez, Tiana Okoye, Amos Oliver III, Re'Sean Pates, Katherine Roarty, Rhon Saunders, Ricky Schroeder, Heather Tepe, Mason Trueblood, Karl Skyler Urban, Paul Vogt",
"Cayo, Cammora",
Cristobal And The Sea,"UK, Bossa Nova, Luxembourg, folk, alternative, pop, france, flute, spain, world"
紀儀羚,
李蘋果,taiwan
Alex Sloane,"electronic, pop, hyperpop, indie pop, singles, electropop, american, female vocalists, Drum and bass, america"
Samuel L. Jackson,"blues, Soundtrack, spoken word, actors, pulp fiction, actor, american, male vocalists, shoot this motherfucker twice, niggers in my charts"
The Lab,"chillout, ambient, electronic, sydney"
Jose Kroos,
nite swim,"los angeles, electronic"
Casino,"rock, mathcore, chile, Progressive rock, rock chileno, techgrind, rap, shoegaze, alternative, grindcore"
"NAV, Metro Boomin, Playboi Carti, Offset",
Shane Filan,"pop, westlife, pop rock, male vocalists, Shane Filan, acoustic, easy listening, singer-songwriter, alternative rock, Acoustic Rock"
1415,"Korean, k-indie, k-rock, ost, indie, south korea"
The Barberettes,"doo-wop, Korean, indie, folk, doo wop, Retro, pop, vocal group, Girl Groups, pretty cool"
Skypeace,japan
"Namie Amuro, VERBAL, Arkitec(MICBANDITZ)",
Bay Ledges,"indie pop, pop, USA, indie, funk_add_to_lidarr_batch_3, los angeles"
Mamajuana,"latin pop, salsa, tropical, bachata, prince royce aventura juan luis guerra chino nacho"
Yarin Glam,
Augustana,"piano rock, alternative, indie, alternative rock, rock, indie rock, piano, american, Augustana, pop rock"
Maurice West,"big room, dutch, electro house, House, netherlands, dance, big room house"
Broertje,
Karnivool,"Progressive rock, alternative rock, australian, alternative, Progressive metal, rock, alternative metal, Progressive, hard rock, metal"
El Kid,"electronic, experimental, bristol, ambient, dubstep, reggae, techno, experimental techno, british, Panama"
DJ Klaus Hidalgo,
Hey,"rock, polish, alternative, female vocalists, polish rock, alternative rock, Grunge, hey, 90s, nosowska"
